Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;1;(Temperature(F), '\'(36.25-46.2]\'');(Crossing, True);(Junction, True);0.0004;;
U;1;(Wind_Direction, Calm);(Crossing, True);(Junction, True);0.0004;;
U;1;(Crossing, True);(Junction, True);(Sunrise_Sunset, Night);0.0004;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, NW);(Weather_Condition, Rain);0.0004;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Rain);(Traffic_Signal, True);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Wind_Direction, W);(Stop, True);0.0004;;
U;1;(Wind_Direction, NW);(Weather_Condition, Drizzle);(Stop, True);0.0004;;
U;1;(Wind_Direction, E);(Station, True);(Traffic_Signal, False);0.0004;;
U;1;(Street, local);(Humidity(%), '\'(83.5-93.5]\'');(Railway, True);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Humidity(%), '\'(83.5-93.5]\'');(Railway, True);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Crossing, False);(Railway, True);0.0004;;
U;1;(Street, large_local);(Wind_Direction, E);(Station, True);0.0004;;
U;1;(Wind_Direction, Calm);(Weather_Condition, Cloudy);(Station, True);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Thunderstorms);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.0004;;
U;1;(Temperature(F), '\'(76.05-inf)\'');(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, 'Heavy Rain');0.0004;;
U;1;(Street, Highway);(Humidity(%), '\'(57.5-69.5]\'');(Amenity, True);0.0004;;
U;1;(Humidity(%), '\'(57.5-69.5]\'');(Weather_Condition, Clear);(Amenity, True);0.0004;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Clear);(Amenity, True);0.0004;;
U;1;(Wind_Direction, NW);(Weather_Condition, Clear);(Amenity, True);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Wind_Direction, NW);(Railway, True);0.0004;;
U;1;(Wind_Direction, NW);(Railway, True);(Sunrise_Sunset, Night);0.0004;;
U;1;(Street, Tunnel);(Temperature(F), '\'(56.05-66.8]\'');(Pressure(in), '\'(30.055-inf)\'');0.0004;;
U;1;(Street, Tunnel);(Temperature(F), '\'(56.05-66.8]\'');(Wind_Direction, Calm);0.0004;;
U;1;(Street, Tunnel);(Wind_Direction, Calm);(Weather_Condition, Fair);0.0004;;
U;1;(Street, Highway);(Wind_Direction, W);(Weather_Condition, Windy);0.0004;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NW);(Weather_Condition, 'Scattered Clouds');0.0004;;
U;1;(Street, Highway);(Weather_Condition, Cloudy);(Stop, True);0.0004;;
U;1;(Street, Tunnel);(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, 'Partly Cloudy');0.0004;;
U;1;(Wind_Direction, Variable);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.0004;;
U;1;(Wind_Direction, Variable);(Weather_Condition, 'Partly Cloudy');(Traffic_Signal, True);0.0004;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Pressure(in), '\'(-inf-29.815]\'');(Amenity, True);0.0004;;
U;1;(Street, Highway);(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, unknown);0.0004;;
U;1;(Temperature(F), '\'(36.25-46.2]\'');(Weather_Condition, 'Scattered Clouds');(Stop, True);0.0004;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, 'Scattered Clouds');(Stop, True);0.0004;;
U;1;(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Clear);(Station, True);0.0004;;
U;1;(Street, on_off_ramp);(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Drizzle);0.0004;;
U;1;(Street, on_off_ramp);(Weather_Condition, Drizzle);(Sunrise_Sunset, Night);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Humidity(%), '\'(45.5-57.5]\'');(Wind_Direction, Variable);0.0004;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, Haze);(Traffic_Signal, True);0.0004;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Haze);(Traffic_Signal, True);0.0004;;
U;1;(Humidity(%), '\'(-inf-45.5]\'');(Wind_Direction, S);(Station, True);0.0004;;
U;1;(Street, Highway);(Wind_Direction, NW);(Stop, True);0.0004;;
U;1;(Street, Highway);(Weather_Condition, Clear);(Stop, True);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Wind_Direction, SW);(Amenity, True);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Weather_Condition, Cloudy);(Amenity, True);0.0004;;
U;1;(Wind_Direction, SW);(Weather_Condition, Cloudy);(Amenity, True);0.0004;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, SE);(Amenity, True);0.0004;;
U;1;(Street, local);(Wind_Direction, Calm);(Weather_Condition, 'Wintry Mix');0.0004;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, NE);(Weather_Condition, 'Light Freezing Rain');0.0004;;
U;1;(Street, Highway);(Weather_Condition, 'Mostly Cloudy');(Stop, True);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Wind_Direction, SW);(Stop, True);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Humidity(%), '\'(69.5-83.5]\'');(Railway, True);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Humidity(%), '\'(69.5-83.5]\'');(Stop, True);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Overcast);(Amenity, True);0.0004;;
U;1;(Wind_Direction, SW);(Weather_Condition, Overcast);(Crossing, True);0.0004;;
U;1;(Humidity(%), '\'(57.5-69.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Windy);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Wind_Direction, N);(Stop, True);0.0004;;
U;1;(Humidity(%), '\'(57.5-69.5]\'');(Wind_Direction, N);(Stop, True);0.0004;;
U;1;(Humidity(%), '\'(57.5-69.5]\'');(Wind_Direction, S);(Stop, True);0.0004;;
U;1;(Street, local);(Visibility(mi), '\'(9.5-15]\'');(Weather_Condition, Rain);0.0004;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Visibility(mi), '\'(9.5-15]\'');(Weather_Condition, Rain);0.0004;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Visibility(mi), '\'(9.5-15]\'');(Weather_Condition, Rain);0.0004;;
U;1;(Temperature(F), '\'(66.8-76.05]\'');(Wind_Direction, N);(Station, True);0.0004;;
U;1;(Street, local);(Weather_Condition, Snow);(Junction, True);0.0004;;
U;1;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Snow);(Junction, True);0.0004;;
U;1;(Wind_Direction, Calm);(Weather_Condition, Snow);(Junction, True);0.0004;;
U;1;(Weather_Condition, 'Wintry Mix');(Traffic_Signal, True);(Sunrise_Sunset, Night);0.0004;;
U;1;(Street, Highway);(Pressure(in), '\'(-inf-29.815]\'');(Station, True);0.0004;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NE);(Station, True);0.0004;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NE);(Station, True);0.0004;;
U;1;(Wind_Direction, NE);(Weather_Condition, Drizzle);(Station, True);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Weather_Condition, Overcast);(Stop, True);0.0004;;
U;1;(Street, on_off_ramp);(Temperature(F), '\'(46.2-56.05]\'');(Humidity(%), '\'(83.5-93.5]\'');0.0004;;
U;1;(Street, local);(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Haze);0.0004;;
U;1;(Street, local);(Wind_Direction, Calm);(Weather_Condition, Haze);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Wind_Direction, Calm);(Weather_Condition, Haze);0.0004;;
U;1;(Street, large_local);(Weather_Condition, Clear);(Stop, True);0.0004;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NW);(Weather_Condition, Clear);0.0004;;
U;1;(Wind_Direction, Calm);(Weather_Condition, Overcast);(Stop, True);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, NE);(Station, True);0.0004;;
U;1;(Street, large_local);(Wind_Direction, SW);(Amenity, True);0.0004;;
U;1;(Street, local);(Wind_Direction, SW);(Weather_Condition, Snow);0.0004;;
U;1;(Wind_Direction, SW);(Weather_Condition, Snow);(Sunrise_Sunset, Day);0.0004;;
U;1;(Wind_Direction, Variable);(Weather_Condition, Overcast);(Crossing, True);0.0004;;
U;1;(Street, Highway);(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, unknown);0.0004;;
U;1;(Weather_Condition, Snow);(Crossing, True);(Traffic_Signal, False);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Weather_Condition, Overcast);(Stop, True);0.0004;;
U;1;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, N);(Stop, True);0.0004;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, E);(Weather_Condition, Clear);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, SW);(Station, True);0.0004;;
U;1;(Street, large_local);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Thunderstorms);0.0004;;
U;1;(Temperature(F), '\'(66.8-76.05]\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.0004;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.0004;;
U;1;(Humidity(%), '\'(57.5-69.5]\'');(Wind_Direction, unknown);(Weather_Condition, Cloudy);0.0004;;
U;1;(Visibility(mi), '\'(9.5-15]\'');(Wind_Direction, unknown);(Weather_Condition, Cloudy);0.0004;;
U;1;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, E);(Weather_Condition, Snow);0.0004;;
U;1;(Humidity(%), '\'(-inf-45.5]\'');(Wind_Direction, N);(Stop, True);0.0004;;
U;1;(Street, Beltway);(Temperature(F), '\'(36.25-46.2]\'');(Weather_Condition, Fog);0.0004;;
U;1;(Street, large_local);(Humidity(%), '\'(83.5-93.5]\'');(Railway, True);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Railway, True);(Station, True);0.0004;;
U;1;(Street, Highway);(Weather_Condition, Snow);(Crossing, True);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Wind_Direction, E);(Crossing, True);0.0004;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Snow);(Crossing, True);0.0004;;
U;1;(Wind_Direction, E);(Weather_Condition, Snow);(Crossing, True);0.0004;;
U;1;(Wind_Direction, E);(Weather_Condition, Snow);(Sunrise_Sunset, Night);0.0004;;
U;1;(Street, Tunnel);(Humidity(%), '\'(69.5-83.5]\'');(Pressure(in), '\'(-inf-29.815]\'');0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Wind_Direction, Variable);(Weather_Condition, Cloudy);0.0004;;
U;1;(Street, local);(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, 'Light Freezing Rain');0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Station, True);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Day);0.0004;;
U;1;(Street, Interstate);(Wind_Direction, NW);(Weather_Condition, Haze);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, Haze);0.0004;;
U;1;(Temperature(F), '\'(76.05-inf)\'');(Wind_Direction, SW);(Weather_Condition, Thunderstorms);0.0004;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, SW);(Weather_Condition, Thunderstorms);0.0004;;
U;1;(Street, large_local);(Wind_Direction, S);(Weather_Condition, Rain);0.0004;;
U;1;(Humidity(%), '\'(57.5-69.5]\'');(Weather_Condition, Windy);(Sunrise_Sunset, Night);0.0004;;
U;1;(Street, on_off_ramp);(Temperature(F), '\'(-inf-36.25]\'');(Humidity(%), '\'(93.5-inf)\'');0.0004;;
U;1;(Street, large_local);(Wind_Direction, SE);(Weather_Condition, Snow);0.0004;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, SE);(Weather_Condition, Snow);0.0004;;
U;1;(Weather_Condition, Windy);(Traffic_Signal, True);(Sunrise_Sunset, Night);0.0004;;
U;1;(Humidity(%), '\'(45.5-57.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, unknown);0.0004;;
U;1;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Snow);(Traffic_Signal, True);0.0004;;
U;1;(Humidity(%), '\'(-inf-45.5]\'');(Wind_Direction, E);(Weather_Condition, Clear);0.0004;;
U;1;(Street, Interstate);(Humidity(%), '\'(93.5-inf)\'');(Traffic_Calming, True);0.0004;;
U;1;(Street, Interstate);(Visibility(mi), '\'(-inf-9.5]\'');(Traffic_Calming, True);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Humidity(%), '\'(57.5-69.5]\'');(Weather_Condition, Haze);0.0004;;
U;1;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SW);(Weather_Condition, Haze);0.0004;;
U;1;(Humidity(%), '\'(-inf-45.5]\'');(Pressure(in), '\'(-inf-29.815]\'');(Amenity, True);0.0004;;
U;1;(Street, Highway);(Weather_Condition, Snow);(Traffic_Signal, True);0.0004;;
U;1;(Temperature(F), '\'(36.25-46.2]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.0004;;
U;1;(Humidity(%), '\'(57.5-69.5]\'');(Wind_Direction, W);(Amenity, True);0.0004;;
U;1;(Street, Highway);(Temperature(F), '\'(76.05-inf)\'');(Weather_Condition, Thunder);0.0004;;
U;1;(Street, Highway);(Humidity(%), '\'(45.5-57.5]\'');(Weather_Condition, Thunder);0.0004;;
U;1;(Visibility(mi), '\'(9.5-15]\'');(Weather_Condition, Rain);(Sunrise_Sunset, Day);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, NW);(Weather_Condition, 'Scattered Clouds');0.0004;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NW);(Weather_Condition, 'Scattered Clouds');0.0004;;
U;1;(Humidity(%), '\'(57.5-69.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Wind_Direction, Variable);(Weather_Condition, Clear);0.0004;;
U;1;(Temperature(F), '\'(-inf-36.25]\'');(Crossing, True);(Station, True);0.0004;;
U;1;(Wind_Direction, SE);(Weather_Condition, Snow);(Junction, True);0.0004;;
U;1;(Wind_Direction, NW);(Weather_Condition, Rain);(Junction, True);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Weather_Condition, Windy);(Crossing, True);0.0004;;
U;1;(Humidity(%), '\'(-inf-45.5]\'');(Weather_Condition, Windy);(Crossing, True);0.0004;;
U;1;(Visibility(mi), '\'(9.5-15]\'');(Weather_Condition, Windy);(Crossing, True);0.0004;;
U;1;(Weather_Condition, Windy);(Crossing, True);(Traffic_Signal, True);0.0004;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, SW);(Station, True);0.0004;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, Clear);(Station, True);0.0004;;
U;1;(Temperature(F), '\'(76.05-inf)\'');(Wind_Direction, SW);(Station, True);0.0004;;
U;1;(Wind_Direction, SE);(Weather_Condition, Snow);(Sunrise_Sunset, Night);0.0004;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, NW);(Weather_Condition, Fog);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Wind_Direction, SW);(Railway, True);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Crossing, False);(Railway, True);0.0004;;
U;1;(Pressure(in), '\'(29.815-30.055]\'');(Railway, True);(Station, True);0.0004;;
U;1;(Wind_Direction, SW);(Crossing, False);(Railway, True);0.0004;;
U;1;(Wind_Direction, SW);(Railway, True);(Station, True);0.0004;;
U;1;(Crossing, False);(Railway, True);(Sunrise_Sunset, Night);0.0004;;
U;1;(Railway, True);(Station, True);(Sunrise_Sunset, Night);0.0004;;
U;1;(Temperature(F), '\'(46.2-56.05]\'');(Weather_Condition, Clear);(Station, True);0.0004;;
U;0;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, S);(Station, True);0.0003;;
U;0;(Temperature(F), '\'(76.05-inf)\'');(Humidity(%), '\'(-inf-45.5]\'');(Weather_Condition, Overcast);0.0003;;
U;0;(Temperature(F), '\'(66.8-76.05]\'');(Wind_Direction, SW);(Railway, True);0.0003;;
U;0;(Humidity(%), '\'(57.5-69.5]\'');(Pressure(in), '\'(-inf-29.815]\'');(Railway, True);0.0003;;
U;0;(Humidity(%), '\'(57.5-69.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Railway, True);0.0003;;
U;0;(Humidity(%), '\'(57.5-69.5]\'');(Weather_Condition, Cloudy);(Railway, True);0.0003;;
U;0;(Humidity(%), '\'(57.5-69.5]\'');(Railway, True);(Sunrise_Sunset, Night);0.0003;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SW);(Railway, True);0.0003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SW);(Railway, True);0.0003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Cloudy);(Railway, True);0.0003;;
U;0;(Wind_Direction, SW);(Weather_Condition, Cloudy);(Railway, True);0.0003;;
U;0;(Street, local);(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, unknown);0.0003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, unknown);(Sunrise_Sunset, Night);0.0003;;
U;0;(Street, Beltway);(Wind_Direction, NW);(Weather_Condition, Drizzle);0.0003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, W);(Weather_Condition, Clear);0.0003;;
U;0;(Temperature(F), '\'(46.2-56.05]\'');(Humidity(%), '\'(45.5-57.5]\'');(Traffic_Calming, True);0.0003;;
U;0;(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.0003;;
U;0;(Temperature(F), '\'(46.2-56.05]\'');(Wind_Direction, W);(Stop, True);0.0003;;
U;0;(Humidity(%), '\'(45.5-57.5]\'');(Wind_Direction, unknown);(Weather_Condition, Fair);0.0003;;
U;0;(Humidity(%), '\'(45.5-57.5]\'');(Wind_Direction, unknown);(Sunrise_Sunset, Day);0.0003;;
U;0;(Temperature(F), '\'(46.2-56.05]\'');(Wind_Direction, SW);(Weather_Condition, Fog);0.0003;;
U;0;(Humidity(%), '\'(-inf-45.5]\'');(Wind_Direction, SW);(Weather_Condition, Overcast);0.0003;;
U;0;(Temperature(F), '\'(66.8-76.05]\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Haze);0.0003;;
U;0;(Humidity(%), '\'(69.5-83.5]\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Haze);0.0003;;
U;0;(Street, Highway);(Weather_Condition, Drizzle);(Stop, True);0.0003;;
U;0;(Street, local);(Wind_Direction, N);(Weather_Condition, 'Light Freezing Rain');0.0003;;
U;0;(Street, local);(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Night);0.0003;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Night);0.0003;;
U;0;(Street, Tunnel);(Humidity(%), '\'(93.5-inf)\'');(Pressure(in), '\'(-inf-29.815]\'');0.0003;;
U;0;(Street, Tunnel);(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Drizzle);0.0003;;
U;0;(Street, Highway);(Humidity(%), '\'(-inf-45.5]\'');(Weather_Condition, unknown);0.0003;;
U;0;(Street, Highway);(Wind_Direction, Calm);(Weather_Condition, unknown);0.0003;;
U;0;(Humidity(%), '\'(-inf-45.5]\'');(Wind_Direction, Calm);(Weather_Condition, unknown);0.0003;;
U;0;(Temperature(F), '\'(66.8-76.05]\'');(Humidity(%), '\'(83.5-93.5]\'');(Railway, True);0.0003;;
U;0;(Temperature(F), '\'(66.8-76.05]\'');(Weather_Condition, 'Mostly Cloudy');(Railway, True);0.0003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Mostly Cloudy');(Railway, True);0.0003;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.0003;;
U;0;(Street, Interstate);(Wind_Direction, E);(Weather_Condition, 'Scattered Clouds');0.0003;;
U;0;(Street, Highway);(Wind_Direction, SW);(Stop, True);0.0003;;
U;0;(Street, large_local);(Humidity(%), '\'(83.5-93.5]\'');(Traffic_Calming, True);0.0003;;
U;0;(Street, large_local);(Weather_Condition, Cloudy);(Traffic_Calming, True);0.0003;;
U;0;(Temperature(F), '\'(56.05-66.8]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.0003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.0003;;
U;0;(Temperature(F), '\'(66.8-76.05]\'');(Wind_Direction, Calm);(Weather_Condition, 'Heavy Rain');0.0003;;
U;0;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, SW);(Weather_Condition, Thunderstorms);0.0003;;
U;0;(Street, Highway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Heavy Rain');0.0003;;
U;0;(Street, Highway);(Wind_Direction, E);(Weather_Condition, 'Heavy Rain');0.0003;;
U;0;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, E);(Weather_Condition, 'Heavy Rain');0.0003;;
U;0;(Wind_Direction, W);(Weather_Condition, Drizzle);(Traffic_Signal, True);0.0003;;
U;0;(Temperature(F), '\'(76.05-inf)\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.0003;;
U;0;(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.0003;;
U;0;(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, Thunderstorms);(Sunrise_Sunset, Night);0.0003;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, SE);(Weather_Condition, Thunderstorms);0.0003;;
U;0;(Street, Beltway);(Wind_Direction, SW);(Weather_Condition, Drizzle);0.0003;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Heavy Rain');(Junction, True);0.0003;;
U;0;(Street, Interstate);(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, 'Heavy Rain');0.0003;;
U;0;(Temperature(F), '\'(66.8-76.05]\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, 'Heavy Rain');0.0003;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, NE);(Traffic_Calming, True);0.0003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Crossing, True);(Traffic_Calming, True);0.0003;;
U;0;(Wind_Direction, NE);(Crossing, True);(Traffic_Calming, True);0.0003;;
U;0;(Street, Highway);(Wind_Direction, Variable);(Weather_Condition, Drizzle);0.0003;;
U;0;(Temperature(F), '\'(66.8-76.05]\'');(Crossing, False);(Railway, True);0.0003;;
U;0;(Temperature(F), '\'(66.8-76.05]\'');(Railway, True);(Station, True);0.0003;;
U;0;(Humidity(%), '\'(-inf-45.5]\'');(Crossing, False);(Railway, True);0.0003;;
U;0;(Humidity(%), '\'(-inf-45.5]\'');(Railway, True);(Station, True);0.0003;;
U;0;(Weather_Condition, Fair);(Crossing, False);(Railway, True);0.0003;;
U;0;(Weather_Condition, Fair);(Railway, True);(Station, True);0.0003;;
U;0;(Temperature(F), '\'(76.05-inf)\'');(Wind_Direction, NE);(Sunrise_Sunset, Night);0.0003;;
U;0;(Street, Beltway);(Temperature(F), '\'(66.8-76.05]\'');(Weather_Condition, 'Scattered Clouds');0.0003;;
U;0;(Street, Beltway);(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.0003;;
U;0;(Humidity(%), '\'(45.5-57.5]\'');(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');0.0003;;
U;0;(Street, Interstate);(Wind_Direction, NW);(Weather_Condition, 'Wintry Mix');0.0003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, S);(Amenity, True);0.0003;;
U;0;(Wind_Direction, S);(Weather_Condition, Fair);(Amenity, True);0.0003;;
U;0;(Street, local);(Weather_Condition, Cloudy);(Traffic_Calming, True);0.0003;;
U;0;(Humidity(%), '\'(69.5-83.5]\'');(Pressure(in), '\'(-inf-29.815]\'');(Traffic_Calming, True);0.0003;;
U;0;(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.0003;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, NW);(Traffic_Calming, True);0.0003;;
U;0;(Wind_Direction, NW);(Traffic_Calming, True);(Traffic_Signal, False);0.0003;;
U;0;(Street, Tunnel);(Temperature(F), '\'(76.05-inf)\'');(Wind_Direction, W);0.0003;;
U;0;(Street, Tunnel);(Humidity(%), '\'(57.5-69.5]\'');(Wind_Direction, W);0.0003;;
U;0;(Temperature(F), '\'(76.05-inf)\'');(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, Thunder);0.0003;;
U;0;(Humidity(%), '\'(69.5-83.5]\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Thunder);0.0003;;
U;0;(Temperature(F), '\'(36.25-46.2]\'');(Weather_Condition, Fog);(Crossing, True);0.0003;;
U;0;(Street, Interstate);(Humidity(%), '\'(57.5-69.5]\'');(Weather_Condition, unknown);0.0003;;
U;0;(Street, Beltway);(Wind_Direction, E);(Weather_Condition, 'Partly Cloudy');0.0003;;
U;0;(Street, Highway);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Rain);0.0003;;
U;0;(Temperature(F), '\'(36.25-46.2]\'');(Wind_Direction, E);(Weather_Condition, Rain);0.0003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, E);(Weather_Condition, Rain);0.0003;;
U;0;(Temperature(F), '\'(76.05-inf)\'');(Wind_Direction, NW);(Traffic_Calming, True);0.0003;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.0003;;
U;0;(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);(Traffic_Signal, True);0.0003;;
U;0;(Street, Beltway);(Wind_Direction, SE);(Weather_Condition, Clear);0.0003;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SW);0.0003;;
U;0;(Street, on_off_ramp);(Wind_Direction, SW);(Junction, True);0.0003;;
