Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Crossing, True);0.003;;
U;0;(Street, Interstate);(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, SW);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(82.5-93.5]\'');(Junction, True);0.003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, E);(Weather_Condition, Fair);0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Mostly Cloudy');(Traffic_Signal, True);0.003;;
U;0;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, S);0.003;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, SW);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Highway);(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, SW);0.003;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, E);0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(68.5-82.5]\'');(Junction, True);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, NW);(Traffic_Signal, True);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, NE);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Junction, True);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, Calm);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);0.003;;
U;0;(Wind_Direction, NW);(Weather_Condition, Drizzle);(Junction, False);0.003;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Pressure(in), '\'(-inf-29.815]\'');(Visibility(mi), '\'(-inf-9.5]\'');0.003;;
U;0;(Street, Interstate);(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, large_local);(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, SW);0.003;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, Calm);(Weather_Condition, 'Scattered Clouds');0.003;;
U;0;(Street, local);(Wind_Direction, SW);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(76.9-inf)\'');(Junction, True);0.003;;
U;0;(Street, Interstate);(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, NE);0.003;;
U;0;(Street, Highway);(Temperature(F), '\'(56.9-67.05]\'');(Junction, True);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, SW);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(43.5-55.5]\'');(Junction, True);0.003;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SE);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, SW);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, Calm);(Weather_Condition, Clear);0.003;;
U;0;(Street, Beltway);(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(-inf-29.815]\'');(Sunrise_Sunset, Night);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, W);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, SW);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, SW);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, large_local);(Humidity(%), '\'(82.5-93.5]\'');(Junction, True);0.003;;
U;0;(Street, large_local);(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, NE);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Junction, True);0.003;;
U;0;(Street, Beltway);(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, SW);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, N);0.003;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, N);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, S);0.003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Drizzle);(Junction, True);0.003;;
U;0;(Street, large_local);(Temperature(F), '\'(36.95-46.1]\'');(Junction, True);0.003;;
U;0;(Street, Interstate);(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, Cloudy);0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, NW);0.003;;
U;0;(Street, Interstate);(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NW);0.003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Calm);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, NW);0.003;;
U;0;(Street, Beltway);(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NW);0.003;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, NE);0.003;;
U;0;(Street, large_local);(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, SE);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Street, large_local);(Wind_Direction, N);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, S);0.003;;
U;0;(Wind_Direction, S);(Weather_Condition, 'Mostly Cloudy');(Sunrise_Sunset, Night);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, W);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, large_local);(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, SE);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NW);0.003;;
U;0;(Street, Highway);(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(82.5-93.5]\'');0.003;;
U;0;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Highway);(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, S);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, Calm);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, SW);(Weather_Condition, Clear);0.003;;
U;0;(Street, large_local);(Wind_Direction, SE);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(43.5-55.5]\'');(Junction, True);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(-inf-43.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(67.05-76.9]\'');(Junction, True);0.003;;
U;0;(Street, Highway);(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, E);0.003;;
U;0;(Wind_Direction, S);(Weather_Condition, Clear);(Traffic_Signal, False);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Cloudy);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Cloudy);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, E);(Weather_Condition, Cloudy);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, W);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, SW);0.003;;
U;0;(Street, Highway);(Wind_Direction, Calm);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NW);0.003;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Visibility(mi), '\'(-inf-9.5]\'');0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, S);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Crossing, True);(Traffic_Signal, False);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Clear);0.003;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, N);(Weather_Condition, Fair);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, E);0.003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Scattered Clouds');(Sunrise_Sunset, Day);0.003;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, NE);(Sunrise_Sunset, Night);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, NW);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, Beltway);(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, W);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, NE);0.003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Crossing, False);0.003;;
U;0;(Street, local);(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, N);0.003;;
U;0;(Street, large_local);(Temperature(F), '\'(36.95-46.1]\'');(Crossing, True);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, Calm);(Sunrise_Sunset, Night);0.003;;
U;0;(Street, local);(Wind_Direction, NE);(Weather_Condition, Drizzle);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, N);0.003;;
U;0;(Street, large_local);(Temperature(F), '\'(76.9-inf)\'');(Visibility(mi), '\'(-inf-9.5]\'');0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Interstate);(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, S);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Crossing, True);(Junction, False);0.003;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, Calm);(Crossing, True);0.003;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, S);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Clear);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, SW);(Weather_Condition, Cloudy);0.003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SW);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, SW);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Scattered Clouds');0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(43.5-55.5]\'');(Junction, True);0.003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Drizzle);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SW);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, W);(Weather_Condition, Cloudy);0.003;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Clear);0.003;;
U;0;(Street, Highway);(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, W);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(30.055-inf)\'');(Junction, True);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Humidity(%), '\'(43.5-55.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');0.003;;
U;0;(Wind_Direction, Calm);(Weather_Condition, Clear);(Traffic_Signal, True);0.003;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, SW);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, S);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(-inf-43.5]\'');0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Drizzle);0.003;;
U;0;(Street, local);(Wind_Direction, S);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Highway);(Wind_Direction, N);(Weather_Condition, Fair);0.003;;
U;0;(Wind_Direction, SW);(Weather_Condition, 'Partly Cloudy');(Sunrise_Sunset, Night);0.003;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Weather_Condition, Fog);(Crossing, False);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');0.003;;
U;0;(Street, Interstate);(Humidity(%), '\'(55.5-68.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');0.003;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Crossing, True);(Traffic_Signal, False);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, N);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, SW);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, E);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, NW);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Street, large_local);(Wind_Direction, S);0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(67.05-76.9]\'');(Humidity(%), '\'(93.5-inf)\'');0.003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, SE);(Traffic_Signal, True);0.003;;
U;0;(Street, Interstate);(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, S);0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(-inf-43.5]\'');(Junction, True);0.003;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, W);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Crossing, True);(Sunrise_Sunset, Night);0.003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Traffic_Signal, False);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, W);(Weather_Condition, Fair);0.003;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Crossing, True);0.003;;
U;0;(Street, local);(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, Clear);0.003;;
U;0;(Pressure(in), '\'(29.815-30.055]\'');(Visibility(mi), '\'(9.5-10.25]\'');(Station, True);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(68.5-82.5]\'');(Traffic_Signal, True);0.003;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, SE);(Weather_Condition, Fair);0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(55.5-68.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');0.003;;
U;0;(Street, large_local);(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, S);(Weather_Condition, Drizzle);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, W);0.003;;
U;0;(Street, large_local);(Humidity(%), '\'(93.5-inf)\'');(Junction, True);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, N);0.003;;
U;0;(Street, large_local);(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Pressure(in), '\'(-inf-29.815]\'');(Weather_Condition, Cloudy);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Fair);0.003;;
U;0;(Street, Highway);(Temperature(F), '\'(76.9-inf)\'');(Junction, True);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Traffic_Signal, True);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');(Weather_Condition, Cloudy);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, SW);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, SW);(Sunrise_Sunset, Night);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, SE);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Humidity(%), '\'(68.5-82.5]\'');(Wind_Direction, Calm);(Crossing, True);0.003;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, SW);(Weather_Condition, Clear);0.003;;
U;0;(Street, Interstate);(Wind_Direction, W);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, Interstate);(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, W);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, N);0.003;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NW);(Weather_Condition, Drizzle);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, N);(Weather_Condition, Fair);0.003;;
U;0;(Weather_Condition, 'Mostly Cloudy');(Traffic_Signal, True);(Sunrise_Sunset, Night);0.003;;
U;0;(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, SE);(Junction, True);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Street, local);(Wind_Direction, N);0.003;;
U;0;(Street, Beltway);(Humidity(%), '\'(55.5-68.5]\'');(Wind_Direction, S);0.003;;
U;0;(Temperature(F), '\'(67.05-76.9]\'');(Traffic_Signal, True);(Sunrise_Sunset, Night);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, 'Mostly Cloudy');(Junction, True);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Weather_Condition, 'Partly Cloudy');(Junction, True);0.003;;
U;0;(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, SW);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, large_local);(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, NE);0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, N);0.003;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, E);0.003;;
U;0;(Distance(mi), '\'(-inf-0.0135]\'');(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, N);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SE);0.003;;
U;0;(Temperature(F), '\'(56.9-67.05]\'');(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, SW);0.003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(68.5-82.5]\'');0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, W);(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Street, Highway);(Humidity(%), '\'(-inf-43.5]\'');(Wind_Direction, Calm);0.003;;
U;0;(Street, Highway);(Wind_Direction, Calm);(Traffic_Signal, True);0.003;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, SE);0.003;;
U;0;(Humidity(%), '\'(82.5-93.5]\'');(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, S);0.003;;
U;0;(Street, local);(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, NE);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, NE);(Weather_Condition, Fair);0.003;;
U;0;(Street, Interstate);(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, S);0.003;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Street, local);(Weather_Condition, Drizzle);0.003;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, S);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Street, Interstate);(Wind_Direction, SW);(Weather_Condition, 'Partly Cloudy');0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, NE);0.003;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, 'Mostly Cloudy');(Junction, True);0.003;;
U;0;(Street, Interstate);(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, Drizzle);0.003;;
U;0;(Street, local);(Pressure(in), '\'(30.055-inf)\'');(Junction, True);0.003;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(68.5-82.5]\'');(Junction, True);0.003;;
U;0;(Street, Beltway);(Temperature(F), '\'(36.95-46.1]\'');(Weather_Condition, 'Mostly Cloudy');0.003;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, NW);0.003;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Pressure(in), '\'(29.815-30.055]\'');(Wind_Direction, E);0.003;;
U;0;(Visibility(mi), '\'(9.5-10.25]\'');(Wind_Direction, SE);(Weather_Condition, Drizzle);0.002;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Wind_Direction, SE);(Junction, True);0.002;;
U;0;(Pressure(in), '\'(30.055-inf)\'');(Wind_Direction, NE);(Weather_Condition, Drizzle);0.002;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, E);0.002;;
U;0;(Temperature(F), '\'(46.1-56.9]\'');(Pressure(in), '\'(-inf-29.815]\'');(Wind_Direction, E);0.002;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Wind_Direction, S);(Weather_Condition, 'Mostly Cloudy');0.002;;
U;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, 'Partly Cloudy');0.002;;
U;0;(Street, large_local);(Temperature(F), '\'(46.1-56.9]\'');(Wind_Direction, W);0.002;;
U;0;(Street, large_local);(Humidity(%), '\'(43.5-55.5]\'');(Junction, True);0.002;;
U;0;(Street, Interstate);(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, W);0.002;;
U;0;(Distance(mi), '\'(0.5225-inf)\'');(Pressure(in), '\'(-inf-29.815]\'');(Traffic_Signal, True);0.002;;
U;0;(Street, Interstate);(Temperature(F), '\'(76.9-inf)\'');(Sunrise_Sunset, Night);0.002;;
