Type;Class;Variable1;Variable2;Frequency;Frequency_Difference;
U;0;(Weather_Condition, Haze);(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, Thunder);(Station, True);0.000;;
U;0;(Weather_Condition, Thunderstorms);(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(43.5-55.5]\'');(Weather_Condition, Rain);0.000;;
D;0;(Pressure(in), '\'(29.815-30.055]\'');(Sunrise_Sunset, Night);0.111;6.063;
D;0;(Visibility(mi), '\'(-inf-9.5]\'');(Sunrise_Sunset, Night);0.082;7.488;
D;0;(Temperature(F), '\'(36.95-46.1]\'');(Sunrise_Sunset, Night);0.079;5.399;
D;0;(Street, Highway);(Sunrise_Sunset, Night);0.066;6.049;
D;0;(Street, large_local);(Sunrise_Sunset, Night);0.066;8.977;
D;0;(Wind_Direction, NW);(Sunrise_Sunset, Night);0.054;7.341;
D;0;(Humidity(%), '\'(55.5-68.5]\'');(Sunrise_Sunset, Night);0.054;7.313;
D;0;(Temperature(F), '\'(36.95-46.1]\'');(Wind_Direction, Calm);0.044;5.970;
D;0;(Street, large_local);(Temperature(F), '\'(36.95-46.1]\'');0.037;5.040;
D;0;(Weather_Condition, Clear);(Sunrise_Sunset, Night);0.034;9.270;
D;0;(Street, Highway);(Temperature(F), '\'(36.95-46.1]\'');0.034;9.253;
D;1;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, Variable);0.033;5.292;
D;0;(Wind_Direction, SE);(Sunrise_Sunset, Night);0.030;8.132;
D;1;(Wind_Direction, Variable);(Traffic_Signal, True);0.029;6.370;
D;0;(Street, large_local);(Weather_Condition, Clear);0.024;6.606;
D;0;(Wind_Direction, W);(Sunrise_Sunset, Night);0.024;6.606;
D;0;(Temperature(F), '\'(36.95-46.1]\'');(Humidity(%), '\'(-inf-43.5]\'');0.024;6.443;
D;0;(Temperature(F), '\'(76.9-inf)\'');(Junction, True);0.023;6.347;
D;0;(Humidity(%), '\'(-inf-43.5]\'');(Sunrise_Sunset, Night);0.023;6.319;
D;0;(Street, Interstate);(Wind_Direction, SE);0.023;6.313;
D;0;(Crossing, True);(Sunrise_Sunset, Night);0.023;6.150;
D;0;(Humidity(%), '\'(82.5-93.5]\'');(Weather_Condition, Drizzle);0.022;6.116;
D;1;(Wind_Direction, Variable);(Crossing, True);0.022;9.345;
D;0;(Temperature(F), '\'(56.9-67.05]\'');(Wind_Direction, SE);0.020;5.564;
D;0;(Street, Highway);(Wind_Direction, SE);0.020;5.514;
D;0;(Street, local);(Wind_Direction, W);0.020;5.508;
D;0;(Wind_Direction, N);(Sunrise_Sunset, Night);0.020;5.378;
D;0;(Pressure(in), '\'(30.055-inf)\'');(Weather_Condition, 'Scattered Clouds');0.019;5.277;
D;0;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, SE);0.019;5.181;
D;1;(Temperature(F), '\'(67.05-76.9]\'');(Amenity, True);0.007;5.002;
D;1;(Weather_Condition, Cloudy);(Amenity, True);0.007;5.002;
D;1;(Wind_Direction, unknown);(Crossing, True);0.004;59.188;
D;1;(Wind_Direction, Variable);(Weather_Condition, Thunder);0.004;25.366;
D;1;(Wind_Direction, unknown);(Traffic_Signal, True);0.004;17.756;
D;1;(Wind_Direction, SW);(Weather_Condition, 'Heavy Rain');0.004;14.797;
D;1;(Wind_Direction, SW);(Weather_Condition, Haze);0.004;11.098;
D;1;(Humidity(%), '\'(82.5-93.5]\'');(Wind_Direction, unknown);0.004;11.098;
D;1;(Wind_Direction, unknown);(Weather_Condition, 'Partly Cloudy');0.004;10.445;
D;1;(Street, large_local);(Wind_Direction, unknown);0.004;9.865;
D;1;(Weather_Condition, 'Heavy Rain');(Traffic_Signal, True);0.004;9.865;
D;1;(Wind_Direction, Calm);(Weather_Condition, Thunderstorms);0.004;8.455;
D;1;(Wind_Direction, SE);(Weather_Condition, 'Heavy Rain');0.004;8.455;
D;1;(Temperature(F), '\'(67.05-76.9]\'');(Wind_Direction, unknown);0.004;8.071;
D;1;(Street, Interstate);(Weather_Condition, Thunder);0.004;7.720;
D;1;(Temperature(F), '\'(56.9-67.05]\'');(Weather_Condition, Thunderstorms);0.004;7.720;
D;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, unknown);0.004;7.103;
D;1;(Humidity(%), '\'(55.5-68.5]\'');(Weather_Condition, Thunder);0.004;6.829;
D;1;(Wind_Direction, N);(Amenity, True);0.004;6.123;
D;1;(Wind_Direction, E);(Weather_Condition, Fog);0.004;5.919;
D;1;(Temperature(F), '\'(46.1-56.9]\'');(Traffic_Calming, True);0.004;5.549;
D;1;(Crossing, True);(Junction, True);0.004;5.073;
