Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, S);(Weather_Condition, Windy);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, S);(Weather_Condition, Windy);0.000;;
U;1;(Street, local);(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, unknown);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');(Crossing, True);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, Rain);(Traffic_Signal, True);0.000;;
U;1;(Crossing, True);(Station, True);(Stop, True);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, Fair);(Amenity, True);0.000;;
U;1;(Street, large_local);(Weather_Condition, Drizzle);(Station, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, unknown);(Weather_Condition, Fair);0.000;;
U;1;(Weather_Condition, Cloudy);(Crossing, True);(Junction, True);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, N);(Weather_Condition, Rain);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, N);(Weather_Condition, Thunderstorms);0.000;;
U;1;(Street, local);(Wind_Direction, unknown);(Weather_Condition, 'Partly Cloudy');0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, N);(Stop, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Clear);(Traffic_Calming, True);0.000;;
U;1;(Street, on_off_ramp);(Wind_Direction, E);(Junction, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NW);(Amenity, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, Overcast);(Station, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, NW);(Weather_Condition, Thunder);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, S);(Weather_Condition, Snow);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SE);(Amenity, True);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, Fog);(Junction, True);0.000;;
U;1;(Wind_Direction, SE);(Railway, True);(Sunrise_Sunset, Day);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, Overcast);(Station, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, 'Mostly Cloudy');(Amenity, True);0.000;;
U;1;(Weather_Condition, 'Partly Cloudy');(Crossing, False);(Railway, True);0.000;;
U;1;(Weather_Condition, 'Partly Cloudy');(Amenity, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, W);(Weather_Condition, Windy);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, SW);(Station, True);0.000;;
U;1;(Street, Interstate);(Weather_Condition, Sleet);(Junction, False);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, Fog);(Crossing, True);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.000;;
U;1;(Street, on_off_ramp);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Partly Cloudy');0.000;;
U;1;(Street, Highway);(Wind_Direction, Calm);(Amenity, True);0.000;;
U;1;(Street, Highway);(Weather_Condition, Cloudy);(Amenity, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SW);(Station, True);0.000;;
U;1;(Street, Highway);(Wind_Direction, N);(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Snow);(Crossing, True);0.000;;
U;1;(Street, local);(Wind_Direction, E);(Weather_Condition, 'Wintry Mix');0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, unknown);(Weather_Condition, Cloudy);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, Thunder);(Sunrise_Sunset, Night);0.000;;
U;1;(Street, Beltway);(Weather_Condition, 'Wintry Mix');(Sunrise_Sunset, Day);0.000;;
U;1;(Wind_Direction, Calm);(Weather_Condition, Snow);(Traffic_Signal, True);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, NE);(Weather_Condition, Rain);0.000;;
U;1;(Wind_Direction, NE);(Crossing, True);(Traffic_Calming, True);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, NW);(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Street, Tunnel);(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, SE);0.000;;
U;1;(Street, Highway);(Wind_Direction, SE);(Weather_Condition, Windy);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, E);(Weather_Condition, 'Wintry Mix');0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, Cloudy);(Station, True);0.000;;
U;1;(Street, on_off_ramp);(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, N);0.000;;
U;1;(Street, on_off_ramp);(Wind_Direction, N);(Weather_Condition, Cloudy);0.000;;
U;1;(Street, Highway);(Wind_Direction, W);(Weather_Condition, Thunderstorms);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, W);(Amenity, True);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Weather_Condition, Thunder);(Traffic_Signal, False);0.000;;
U;1;(Street, on_off_ramp);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Partly Cloudy');0.000;;
U;1;(Street, Highway);(Wind_Direction, S);(Railway, True);0.000;;
U;1;(Street, local);(Wind_Direction, NE);(Weather_Condition, 'Wintry Mix');0.000;;
U;1;(Street, local);(Wind_Direction, SW);(Weather_Condition, Haze);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, E);(Weather_Condition, Drizzle);0.000;;
U;1;(Street, Interstate);(Wind_Direction, Variable);(Weather_Condition, Haze);0.000;;
U;1;(Street, Highway);(Wind_Direction, S);(Weather_Condition, Thunderstorms);0.000;;
U;1;(Street, large_local);(Weather_Condition, Snow);(Crossing, True);0.000;;
U;1;(Wind_Direction, W);(Crossing, True);(Stop, True);0.000;;
U;1;(Street, Highway);(Wind_Direction, Variable);(Traffic_Calming, True);0.000;;
U;1;(Weather_Condition, Fair);(Amenity, True);(Stop, True);0.000;;
U;1;(Street, on_off_ramp);(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, SW);0.000;;
U;1;(Street, Highway);(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;1;(Wind_Direction, W);(Weather_Condition, unknown);(Sunrise_Sunset, Night);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, N);(Station, True);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, NW);(Station, True);0.000;;
U;1;(Wind_Direction, Calm);(Station, True);(Stop, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Fog);(Amenity, True);0.000;;
U;1;(Street, Interstate);(Wind_Direction, NW);(Traffic_Signal, True);0.000;;
U;1;(Street, local);(Crossing, True);(Junction, True);0.000;;
U;1;(Wind_Direction, W);(Weather_Condition, unknown);(Junction, True);0.000;;
U;1;(Street, Tunnel);(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SE);0.000;;
U;1;(Street, Beltway);(Wind_Direction, SW);(Weather_Condition, Fog);0.000;;
U;1;(Wind_Direction, W);(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, 'Mostly Cloudy');(Railway, True);0.000;;
U;1;(Weather_Condition, 'Mostly Cloudy');(Crossing, False);(Railway, True);0.000;;
U;1;(Street, on_off_ramp);(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, E);0.000;;
U;1;(Wind_Direction, Variable);(Weather_Condition, 'Partly Cloudy');(Stop, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, unknown);(Sunrise_Sunset, Night);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, Thunder);(Junction, True);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, S);(Weather_Condition, Snow);0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, Cloudy);(Station, True);0.000;;
U;1;(Street, local);(Wind_Direction, SE);(Railway, True);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;1;(Street, Highway);(Wind_Direction, NW);(Railway, True);0.000;;
U;1;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Heavy Rain');(Stop, True);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, 'Heavy Rain');(Stop, True);0.000;;
U;1;(Weather_Condition, 'Heavy Rain');(Stop, True);(Sunrise_Sunset, Day);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, Clear);(Stop, True);0.000;;
U;1;(Street, local);(Wind_Direction, SE);(Weather_Condition, Thunder);0.000;;
U;1;(Amenity, True);(Stop, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, Snow);(Stop, True);0.000;;
U;1;(Wind_Direction, unknown);(Crossing, False);(Traffic_Signal, True);0.000;;
U;1;(Street, local);(Weather_Condition, Fog);(Station, True);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, Fog);(Station, True);0.000;;
U;1;(Street, Highway);(Wind_Direction, Variable);(Weather_Condition, Thunder);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, Thunder);(Traffic_Signal, True);0.000;;
U;1;(Wind_Direction, S);(Weather_Condition, 'Mostly Cloudy');(Amenity, True);0.000;;
U;1;(Wind_Direction, Calm);(Weather_Condition, Haze);(Crossing, True);0.000;;
U;1;(Weather_Condition, 'Mostly Cloudy');(Amenity, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Weather_Condition, 'Wintry Mix');(Traffic_Signal, True);(Sunrise_Sunset, Day);0.000;;
U;1;(Street, Highway);(Humidity(_%), '\'(83.5-93.5]\'');(Railway, True);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, N);(Traffic_Calming, True);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, SW);(Amenity, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, Fog);(Crossing, True);0.000;;
U;1;(Street, large_local);(Wind_Direction, S);(Amenity, True);0.000;;
U;1;(Weather_Condition, Cloudy);(Station, True);(Stop, True);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, Rain);(Stop, True);0.000;;
U;1;(Street, on_off_ramp);(Wind_Direction, S);(Junction, True);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.000;;
U;1;(Street, Highway);(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.000;;
U;1;(Street, Highway);(Amenity, True);(Traffic_Signal, True);0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, Snow);(Stop, True);0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, Fair);(Traffic_Calming, True);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, 'Mostly Cloudy');(Amenity, True);0.000;;
U;1;(Street, local);(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, SE);(Traffic_Calming, True);0.000;;
U;1;(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Wind_Direction, W);(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;1;(Wind_Direction, SW);(Station, True);(Stop, True);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, Rain);(Crossing, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, N);(Amenity, True);0.000;;
U;1;(Weather_Condition, Fog);(Crossing, True);(Station, True);0.000;;
U;1;(Wind_Direction, SW);(Weather_Condition, unknown);(Junction, True);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Weather_Condition, Cloudy);(Railway, True);0.000;;
U;1;(Street, Highway);(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;1;(Street, on_off_ramp);(Wind_Direction, N);(Junction, False);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Crossing, True);(Junction, True);0.000;;
U;1;(Street, on_off_ramp);(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, E);0.000;;
U;1;(Street, Interstate);(Weather_Condition, Fair);(Traffic_Signal, True);0.000;;
U;1;(Street, Beltway);(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, Rain);0.000;;
U;1;(Street, Interstate);(Wind_Direction, NW);(Weather_Condition, Thunder);0.000;;
U;1;(Street, Interstate);(Weather_Condition, Fair);(Crossing, True);0.000;;
U;1;(Street, Highway);(Wind_Direction, W);(Weather_Condition, Fog);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, S);(Weather_Condition, unknown);0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, Clear);(Station, True);0.000;;
U;1;(Street, Highway);(Weather_Condition, Fair);(Amenity, True);0.000;;
U;1;(Wind_Direction, E);(Crossing, True);(Stop, True);0.000;;
U;1;(Wind_Direction, W);(Weather_Condition, Overcast);(Amenity, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, N);(Weather_Condition, Snow);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;1;(Street, on_off_ramp);(Wind_Direction, N);(Weather_Condition, Fair);0.000;;
U;1;(Street, large_local);(Wind_Direction, S);(Weather_Condition, Snow);0.000;;
U;1;(Street, Highway);(Wind_Direction, SE);(Station, True);0.000;;
U;1;(Wind_Direction, E);(Railway, True);(Sunrise_Sunset, Day);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, SE);(Sunrise_Sunset, Night);0.000;;
U;1;(Street, large_local);(Wind_Direction, S);(Railway, True);0.000;;
U;1;(Street, large_local);(Wind_Direction, SE);(Weather_Condition, Windy);0.000;;
U;1;(Wind_Direction, W);(Weather_Condition, Cloudy);(Station, True);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, 'Wintry Mix');(Traffic_Signal, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;1;(Crossing, True);(Stop, True);(Traffic_Signal, True);0.000;;
U;1;(Weather_Condition, Drizzle);(Crossing, True);(Station, True);0.000;;
U;1;(Street, large_local);(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, 'Light Freezing Rain');0.000;;
U;1;(Street, large_local);(Wind_Direction, E);(Amenity, True);0.000;;
U;1;(Wind_Direction, N);(Crossing, True);(Railway, True);0.000;;
U;1;(Street, Beltway);(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Stop, True);0.000;;
U;1;(Wind_Direction, NE);(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;1;(Street, large_local);(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, 'Light Freezing Rain');0.000;;
U;1;(Street, Beltway);(Wind_Direction, unknown);(Weather_Condition, Cloudy);0.000;;
U;1;(Junction, True);(Traffic_Calming, True);(Sunrise_Sunset, Day);0.000;;
U;1;(Weather_Condition, Drizzle);(Amenity, True);(Traffic_Signal, True);0.000;;
U;1;(Street, on_off_ramp);(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SE);0.000;;
U;1;(Street, Interstate);(Humidity(_%), '\'(83.5-93.5]\'');(Weather_Condition, Thunder);0.000;;
U;1;(Street, Highway);(Wind_Direction, W);(Amenity, True);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, S);(Weather_Condition, Fair);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, W);(Station, True);0.000;;
U;1;(Wind_Direction, SW);(Crossing, True);(Junction, True);0.000;;
U;1;(Humidity(_%), '\'(83.5-93.5]\'');(Weather_Condition, Thunder);(Sunrise_Sunset, Night);0.000;;
U;1;(Street, Beltway);(Wind_Direction, E);(Weather_Condition, Fog);0.000;;
U;1;(Street, large_local);(Wind_Direction, S);(Weather_Condition, Windy);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, S);(Railway, True);0.000;;
U;1;(Wind_Direction, N);(Crossing, True);(Junction, True);0.000;;
U;1;(Street, large_local);(Wind_Direction, S);(Weather_Condition, unknown);0.000;;
U;1;(Street, on_off_ramp);(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SW);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Traffic_Calming, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NW);(Traffic_Calming, True);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, W);(Weather_Condition, Snow);0.000;;
U;1;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, E);(Weather_Condition, unknown);0.000;;
U;1;(Street, Highway);(Wind_Direction, E);(Weather_Condition, Windy);0.000;;
U;0;(Street, Interstate);(Wind_Direction, S);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;0;(Street, large_local);(Amenity, True);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Amenity, True);(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, Overcast);(Amenity, True);(Traffic_Calming, True);0.000;;
U;0;(Amenity, True);(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Tunnel);(Wind_Direction, NW);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, 'Mostly Cloudy');(Railway, True);0.000;;
U;0;(Street, Beltway);(Wind_Direction, E);(Weather_Condition, Thunder);0.000;;
U;0;(Street, Highway);(Wind_Direction, NE);(Weather_Condition, Thunder);0.000;;
U;0;(Street, Interstate);(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, unknown);0.000;;
U;0;(Street, Tunnel);(Weather_Condition, Snow);(Junction, True);0.000;;
U;0;(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, 'Partly Cloudy');(Railway, True);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Railway, True);(Stop, True);0.000;;
U;0;(Street, large_local);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Thunderstorm);0.000;;
U;0;(Street, Highway);(Wind_Direction, Variable);(Weather_Condition, Haze);0.000;;
U;0;(Weather_Condition, Rain);(Junction, True);(Traffic_Signal, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, Variable);(Weather_Condition, 'Scattered Clouds');0.000;;
U;0;(Street, Highway);(Wind_Direction, SE);(Amenity, True);0.000;;
U;0;(Street, Interstate);(Humidity(_%), '\'(83.5-93.5]\'');(Railway, True);0.000;;
U;0;(Humidity(_%), '\'(83.5-93.5]\'');(Weather_Condition, Clear);(Railway, True);0.000;;
U;0;(Weather_Condition, Cloudy);(Railway, True);(Stop, True);0.000;;
U;0;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, NE);(Railway, True);0.000;;
U;0;(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, Clear);(Railway, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, S);(Railway, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Clear);(Railway, True);0.000;;
U;0;(Street, Tunnel);(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Clear);0.000;;
U;0;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, E);(Amenity, True);0.000;;
U;0;(Street, Tunnel);(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, E);0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, Thunderstorms);(Junction, True);0.000;;
U;0;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, E);(Stop, True);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, unknown);(Junction, True);0.000;;
U;0;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, W);(Weather_Condition, unknown);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, Drizzle);(Stop, True);0.000;;
U;0;(Street, large_local);(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, N);(Railway, True);0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, Rain);(Stop, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Rain);(Amenity, True);0.000;;
U;0;(Wind_Direction, NE);(Amenity, True);(Stop, True);0.000;;
U;0;(Weather_Condition, Rain);(Amenity, True);(Station, False);0.000;;
U;0;(Weather_Condition, Rain);(Amenity, True);(Stop, True);0.000;;
U;0;(Weather_Condition, Rain);(Amenity, True);(Traffic_Signal, False);0.000;;
U;0;(Street, Highway);(Crossing, True);(Junction, True);0.000;;
U;0;(Street, Beltway);(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, unknown);0.000;;
U;0;(Street, Beltway);(Wind_Direction, unknown);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Highway);(Weather_Condition, Sleet);(Amenity, False);0.000;;
U;0;(Street, Highway);(Weather_Condition, Sleet);(Crossing, False);0.000;;
U;0;(Street, Highway);(Weather_Condition, Sleet);(Junction, False);0.000;;
U;0;(Street, Highway);(Weather_Condition, Sleet);(Railway, False);0.000;;
U;0;(Street, Highway);(Weather_Condition, Sleet);(Station, False);0.000;;
U;0;(Street, Highway);(Weather_Condition, Sleet);(Stop, False);0.000;;
U;0;(Street, Highway);(Weather_Condition, Sleet);(Traffic_Calming, False);0.000;;
U;0;(Street, Highway);(Weather_Condition, Sleet);(Traffic_Signal, False);0.000;;
U;0;(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, Rain);(Stop, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Rain);(Stop, True);0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, 'Wintry Mix');(Junction, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, E);(Weather_Condition, Windy);0.000;;
U;0;(Weather_Condition, Drizzle);(Amenity, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Thunderstorm);(Sunrise_Sunset, Day);0.000;;
U;0;(Street, Beltway);(Wind_Direction, S);(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Scattered Clouds');(Stop, True);0.000;;
U;0;(Weather_Condition, 'Scattered Clouds');(Stop, True);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, 'Scattered Clouds');(Amenity, True);(Stop, True);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, unknown);(Crossing, True);0.000;;
U;0;(Wind_Direction, SE);(Weather_Condition, unknown);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, Clear);(Stop, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, NW);(Crossing, True);0.000;;
U;0;(Street, Interstate);(Weather_Condition, 'Partly Cloudy');(Crossing, True);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.000;;
U;0;(Humidity(_%), '\'(83.5-93.5]\'');(Wind_Direction, NE);(Weather_Condition, Thunder);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Thunder);(Traffic_Signal, True);0.000;;
U;0;(Street, Tunnel);(Humidity(_%), '\'(93.5-inf)\'');(Wind_Direction, SW);0.000;;
U;0;(Humidity(_%), '\'(69.5-83.5]\'');(Wind_Direction, E);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, unknown);(Station, True);0.000;;
U;0;(Wind_Direction, Calm);(Weather_Condition, unknown);(Station, True);0.000;;
U;0;(Weather_Condition, unknown);(Station, True);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, unknown);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, Highway);(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Haze);(Junction, True);0.000;;
U;0;(Wind_Direction, NW);(Weather_Condition, Thunderstorms);(Junction, True);0.000;;
U;0;(Wind_Direction, NE);(Junction, True);(Traffic_Signal, True);0.000;;
U;0;(Street, on_off_ramp);(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, 'Partly Cloudy');0.000;;
U;0;(Street, Interstate);(Wind_Direction, N);(Crossing, True);0.000;;
U;0;(Wind_Direction, S);(Station, True);(Stop, True);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, unknown);(Stop, True);0.000;;
U;0;(Weather_Condition, unknown);(Stop, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Street, large_local);(Weather_Condition, Haze);(Station, True);0.000;;
U;0;(Humidity(_%), '\'(69.5-83.5]\'');(Weather_Condition, Haze);(Station, True);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Haze);(Station, True);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Haze);(Traffic_Signal, True);0.000;;
U;0;(Weather_Condition, Haze);(Crossing, True);(Station, True);0.000;;
U;0;(Weather_Condition, Haze);(Station, True);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, Thunderstorms);(Traffic_Signal, True);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Humidity(_%), '\'(93.5-inf)\'');(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;0;(Street, large_local);(Wind_Direction, E);(Weather_Condition, Haze);0.000;;
U;0;(Street, large_local);(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;0;(Wind_Direction, S);(Weather_Condition, Windy);(Traffic_Signal, True);0.000;;
