age,type_employer,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,hr_worked_per_week,label
67,Private,101132,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
29,Local-gov,132412,13,Never-married,Handlers-cleaners,Own-child,White,Male,40,0
48,Local-gov,493862,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,38,1
54,Private,93605,9,Married-civ-spouse,Sales,Husband,White,Male,40,1
34,Private,227689,11,Divorced,Tech-support,Not-in-family,White,Female,64,0
53,Private,203173,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,0
65,Private,129426,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,0
59,Private,155976,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,0
50,Private,201882,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,30,0
56,Private,267652,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
62,Local-gov,291175,13,Widowed,Prof-specialty,Not-in-family,White,Female,48,0
27,Private,120155,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,39,0
26,Private,199143,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,0
42,Private,203393,13,Married-civ-spouse,Craft-repair,Wife,Black,Female,35,1
48,Private,117251,9,Widowed,Adm-clerical,Not-in-family,White,Female,32,0
29,Private,114158,13,Never-married,Exec-managerial,Own-child,White,Female,10,0
24,Private,88126,9,Never-married,Craft-repair,Not-in-family,White,Male,40,0
24,Private,116800,11,Never-married,Machine-op-inspct,Own-child,White,Male,35,0
27,Private,278617,10,Never-married,Craft-repair,Not-in-family,White,Male,40,0
21,Private,305781,9,Never-married,Handlers-cleaners,Unmarried,White,Male,45,0
23,Private,227471,9,Never-married,Handlers-cleaners,Own-child,White,Male,24,0
45,Private,167523,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0
35,Private,210945,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,0
52,Private,145081,4,Never-married,Machine-op-inspct,Not-in-family,Black,Female,40,0
37,Private,201319,10,Separated,Other-service,Unmarried,White,Female,40,0
61,Federal-gov,229062,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
32,Private,323055,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
55,Private,213894,7,Separated,Adm-clerical,Unmarried,Black,Female,40,0
49,Private,209146,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
53,Private,89587,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,1
45,Private,156117,11,Divorced,Prof-specialty,Not-in-family,White,Female,32,0
54,Self-emp-not-inc,168723,9,Married-civ-spouse,Sales,Husband,White,Male,40,0
56,Private,104945,4,Married-civ-spouse,Other-service,Husband,Black,Male,40,0
49,Self-emp-inc,125892,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
36,Private,288049,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,0
38,Self-emp-inc,206951,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,0
65,Self-emp-not-inc,225473,10,Widowed,Craft-repair,Not-in-family,White,Female,35,0
32,Private,203674,12,Divorced,Prof-specialty,Unmarried,White,Female,36,0
19,Private,178811,9,Never-married,Machine-op-inspct,Own-child,Black,Female,40,0
23,Private,235071,10,Never-married,Exec-managerial,Own-child,White,Male,50,0
28,Private,214689,13,Never-married,Handlers-cleaners,Other-relative,White,Male,25,0
27,Private,241607,13,Never-married,Tech-support,Other-relative,White,Male,50,0
38,Self-emp-inc,107909,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
18,Private,50879,6,Never-married,Other-service,Own-child,White,Male,6,0
59,Local-gov,420537,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,1
26,Private,314177,9,Never-married,Sales,Not-in-family,Black,Male,40,0
34,Self-emp-not-inc,101266,13,Never-married,Sales,Not-in-family,White,Male,62,0
29,Private,168470,9,Never-married,Transport-moving,Own-child,White,Male,40,0
31,Private,454508,7,Never-married,Craft-repair,Not-in-family,White,Male,40,0
42,Self-emp-not-inc,212847,9,Never-married,Farming-fishing,Own-child,White,Male,85,0
43,Private,226902,9,Married-civ-spouse,Sales,Husband,White,Male,80,1
39,Self-emp-not-inc,147850,9,Married-civ-spouse,Transport-moving,Husband,White,Male,30,0
27,Private,129528,10,Never-married,Sales,Not-in-family,White,Female,40,0
50,Private,133963,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
40,Local-gov,27444,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,1
59,Private,108765,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0
22,Private,244773,9,Never-married,Sales,Own-child,Black,Female,15,0
23,Private,202344,13,Never-married,Prof-specialty,Own-child,White,Female,40,0
67,Private,134906,9,Widowed,Sales,Not-in-family,White,Female,32,0
26,Local-gov,425092,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
30,Private,343699,9,Divorced,Craft-repair,Unmarried,White,Female,40,0
55,Local-gov,110490,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,0
58,Private,200040,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
35,Private,112158,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
30,Private,169589,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0
41,Private,69333,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,1
55,Private,141326,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
21,Private,285457,10,Never-married,Transport-moving,Own-child,White,Male,50,0
53,Private,358056,7,Divorced,Other-service,Unmarried,White,Female,40,0
32,Private,96016,13,Never-married,Prof-specialty,Not-in-family,White,Male,45,0
17,Private,46402,4,Never-married,Sales,Own-child,White,Male,8,0
22,Private,362309,10,Never-married,Other-service,Own-child,White,Male,35,0
43,Private,219424,13,Never-married,Exec-managerial,Not-in-family,Black,Female,50,1
49,Private,151584,10,Married-civ-spouse,Other-service,Husband,White,Male,32,0
33,Private,127215,10,Married-civ-spouse,Sales,Husband,White,Male,48,1
57,Private,172291,9,Divorced,Adm-clerical,Other-relative,Black,Female,40,0
35,Private,54953,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
28,Private,153546,7,Divorced,Other-service,Unmarried,White,Female,40,0
30,Private,226396,9,Married-civ-spouse,Other-service,Wife,White,Female,30,0
19,Private,272063,9,Never-married,Handlers-cleaners,Own-child,White,Male,35,0
40,Private,286750,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,36,0
50,Private,28952,10,Married-civ-spouse,Sales,Wife,White,Female,39,0
37,Private,176967,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
25,Private,282313,6,Never-married,Handlers-cleaners,Own-child,Black,Male,40,0
26,Private,189185,9,Divorced,Adm-clerical,Own-child,White,Female,40,0
35,Private,153535,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,36,0
28,Local-gov,33662,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
38,Self-emp-not-inc,114835,13,Married-civ-spouse,Sales,Wife,White,Female,60,1
33,Private,119176,10,Widowed,Adm-clerical,Unmarried,White,Female,40,0
44,Private,151504,10,Married-civ-spouse,Sales,Husband,White,Male,50,0
23,Private,110677,10,Never-married,Other-service,Own-child,White,Female,15,0
28,Private,295163,8,Divorced,Farming-fishing,Not-in-family,White,Male,40,0
56,Private,204049,10,Married-civ-spouse,Sales,Husband,White,Male,50,1
41,Self-emp-inc,140365,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
23,Private,180052,9,Never-married,Other-service,Own-child,White,Male,40,0
53,Private,22418,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
48,Local-gov,219962,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
64,Private,285052,10,Widowed,Exec-managerial,Not-in-family,White,Female,10,0
54,Private,234938,9,Married-civ-spouse,Sales,Husband,White,Male,55,0
61,Private,80896,9,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,45,1
49,Local-gov,304246,14,Separated,Prof-specialty,Unmarried,White,Female,70,0
29,Private,255949,13,Never-married,Sales,Unmarried,Black,Male,40,0
23,Private,67958,10,Never-married,Other-service,Not-in-family,White,Female,30,0
41,Private,47902,10,Married-civ-spouse,Sales,Husband,White,Male,35,1
39,Federal-gov,206190,9,Never-married,Exec-managerial,Unmarried,White,Female,45,0
33,Private,168030,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,21,1
34,Private,114955,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,0
25,Private,511331,13,Never-married,Sales,Not-in-family,White,Male,38,0
34,Private,260560,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0
49,Private,151107,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,0
42,Private,24982,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
29,Private,192384,9,Never-married,Craft-repair,Not-in-family,White,Male,40,0
25,Federal-gov,366207,9,Never-married,Transport-moving,Own-child,White,Male,40,0
49,Private,164799,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
58,Self-emp-not-inc,195835,10,Divorced,Craft-repair,Not-in-family,White,Male,45,0
17,Private,174298,7,Never-married,Other-service,Own-child,White,Male,20,0
20,Private,199268,10,Never-married,Other-service,Own-child,White,Female,20,0
50,Private,163948,14,Married-civ-spouse,Sales,Husband,White,Male,40,1
37,Self-emp-inc,30529,13,Married-civ-spouse,Sales,Husband,White,Male,50,1
28,Private,214702,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,0
80,Private,249983,4,Widowed,Other-service,Not-in-family,White,Female,24,0
35,Private,186886,9,Divorced,Exec-managerial,Unmarried,White,Female,55,0
21,Private,222490,11,Never-married,Adm-clerical,Own-child,White,Female,40,0
38,Private,33397,9,Divorced,Sales,Unmarried,White,Female,40,0
59,Federal-gov,176317,6,Divorced,Other-service,Not-in-family,White,Female,37,0
51,Private,115066,10,Divorced,Adm-clerical,Unmarried,White,Female,40,1
35,Private,204621,12,Divorced,Other-service,Own-child,White,Female,40,0
63,Self-emp-inc,215833,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
25,Local-gov,348986,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,40,0
29,Private,184596,7,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
49,Self-emp-not-inc,123598,9,Never-married,Craft-repair,Not-in-family,White,Male,30,0
57,Private,103809,9,Never-married,Sales,Unmarried,White,Female,40,0
20,Private,129240,10,Never-married,Adm-clerical,Own-child,White,Female,20,0
25,Private,75759,9,Married-civ-spouse,Transport-moving,Husband,White,Male,44,1
28,Private,125321,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,0
37,Private,287031,10,Married-civ-spouse,Craft-repair,Husband,White,Male,75,1
23,Private,103632,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
35,Private,222868,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0
43,Private,240124,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
44,Local-gov,203761,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
38,Private,183279,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,1
39,Private,192251,9,Never-married,Adm-clerical,Own-child,White,Female,40,1
25,Private,193787,10,Never-married,Machine-op-inspct,Own-child,White,Female,50,0
66,Private,166461,7,Married-civ-spouse,Sales,Husband,White,Male,26,0
49,Private,116143,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
35,Private,379959,9,Divorced,Other-service,Not-in-family,White,Female,40,0
26,Private,205109,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
23,State-gov,502316,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
21,Private,203924,10,Never-married,Adm-clerical,Not-in-family,White,Male,45,0
28,Private,81540,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0
40,Private,164647,10,Divorced,Prof-specialty,Unmarried,Black,Female,38,0
30,Self-emp-not-inc,31510,12,Divorced,Craft-repair,Not-in-family,White,Male,50,0
41,Private,104892,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
33,Private,213226,9,Divorced,Sales,Not-in-family,White,Male,50,0
59,Private,160631,13,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
43,Private,184378,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,0
54,Private,200783,10,Married-civ-spouse,Sales,Husband,White,Male,40,0
59,State-gov,105363,9,Never-married,Adm-clerical,Own-child,White,Male,40,0
25,Private,114150,9,Never-married,Handlers-cleaners,Other-relative,White,Male,40,0
22,Private,288132,10,Never-married,Sales,Own-child,White,Female,35,0
29,Private,224421,11,Married-AF-spouse,Farming-fishing,Husband,White,Male,44,1
18,Local-gov,55658,6,Never-married,Other-service,Own-child,White,Male,25,0
37,Private,86551,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
27,State-gov,291196,13,Never-married,Prof-specialty,Not-in-family,Black,Male,40,0
21,Private,176178,10,Never-married,Sales,Own-child,White,Female,16,0
35,Private,193241,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,38,0
23,State-gov,283499,9,Never-married,Protective-serv,Own-child,White,Male,40,0
18,Private,154089,7,Never-married,Handlers-cleaners,Own-child,White,Male,20,0
52,Private,99185,9,Married-civ-spouse,Sales,Husband,White,Male,50,1
54,Private,227832,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0
20,Private,242077,9,Divorced,Sales,Not-in-family,Black,Female,40,0
30,Private,89735,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
50,Self-emp-not-inc,334273,13,Married-civ-spouse,Sales,Husband,White,Male,8,0
26,Private,96467,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
19,Private,268392,9,Never-married,Sales,Unmarried,Black,Female,30,0
33,Private,138142,10,Separated,Other-service,Unmarried,Black,Female,25,0
45,Private,192053,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
17,Private,198146,7,Never-married,Sales,Own-child,White,Female,15,0
35,Private,73715,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
44,Private,151089,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
23,Private,228230,10,Married-civ-spouse,Sales,Wife,White,Female,47,0
22,Private,287988,10,Never-married,Sales,Not-in-family,White,Male,20,0
23,Private,335067,13,Never-married,Sales,Not-in-family,White,Male,50,0
40,Private,192259,14,Never-married,Prof-specialty,Not-in-family,White,Male,35,0
43,Private,299197,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0
43,Private,191429,4,Married-civ-spouse,Other-service,Husband,White,Male,25,0
23,Private,319842,10,Never-married,Handlers-cleaners,Own-child,White,Male,25,0
20,Private,94401,9,Never-married,Exec-managerial,Unmarried,White,Female,40,0
58,Private,225394,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
49,Private,107682,10,Divorced,Adm-clerical,Not-in-family,White,Female,38,0
25,Private,339324,13,Never-married,Tech-support,Not-in-family,White,Male,40,0
25,Private,169323,13,Married-civ-spouse,Exec-managerial,Own-child,White,Female,40,0
43,Private,180609,13,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0
48,Private,234504,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0
22,Private,188274,12,Never-married,Handlers-cleaners,Own-child,White,Male,40,0
34,Private,146980,9,Married-spouse-absent,Other-service,Unmarried,White,Female,65,0
38,Self-emp-not-inc,29430,10,Divorced,Machine-op-inspct,Unmarried,White,Male,40,0
26,Private,57512,9,Never-married,Transport-moving,Not-in-family,White,Male,40,0
35,Self-emp-inc,184655,9,Married-civ-spouse,Sales,Husband,White,Male,62,0
21,Private,434710,10,Never-married,Sales,Not-in-family,White,Female,15,0
37,Private,160920,10,Married-civ-spouse,Sales,Husband,White,Male,45,0
35,Private,100375,6,Divorced,Craft-repair,Not-in-family,White,Male,60,0
44,Private,116632,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
48,Federal-gov,497486,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40,0
38,Self-emp-not-inc,180220,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0
43,Local-gov,216116,14,Separated,Prof-specialty,Unmarried,Black,Female,37,0
35,Self-emp-not-inc,170174,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
44,Private,298885,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
33,Private,376483,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,30,0
55,Private,199713,5,Married-civ-spouse,Craft-repair,Husband,White,Male,48,0
33,Private,355996,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0
41,Federal-gov,185616,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
24,Private,119156,9,Never-married,Transport-moving,Own-child,White,Male,50,0
40,Private,170108,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
44,Private,162108,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,0
41,State-gov,101603,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
49,Private,166809,13,Divorced,Exec-managerial,Unmarried,White,Female,40,1
31,Private,83446,9,Widowed,Craft-repair,Unmarried,White,Female,40,0
39,Local-gov,301614,11,Married-civ-spouse,Protective-serv,Husband,White,Male,48,1
60,Private,101096,16,Never-married,Prof-specialty,Not-in-family,White,Female,65,1
59,Private,322691,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
23,Private,145389,10,Married-civ-spouse,Sales,Wife,White,Female,40,0
41,Private,49797,10,Separated,Exec-managerial,Not-in-family,Black,Female,40,0
52,Federal-gov,617021,13,Married-civ-spouse,Tech-support,Husband,Black,Male,40,1
44,Private,210525,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
34,Private,137900,9,Never-married,Sales,Not-in-family,White,Female,35,0
48,State-gov,44434,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,61,1
26,Private,57512,11,Never-married,Craft-repair,Own-child,White,Male,48,0
59,Private,99131,14,Widowed,Exec-managerial,Not-in-family,White,Female,40,1
62,Private,194167,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,0
23,Self-emp-not-inc,174714,6,Never-married,Craft-repair,Not-in-family,White,Male,60,0
42,State-gov,74334,14,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,40,1
17,Private,224073,7,Never-married,Sales,Own-child,White,Male,20,0
66,Local-gov,376506,16,Divorced,Prof-specialty,Not-in-family,White,Female,40,0
61,Private,122246,8,Married-civ-spouse,Other-service,Wife,White,Female,40,0
63,Private,169983,7,Widowed,Sales,Not-in-family,White,Female,30,0
40,Private,176716,10,Married-civ-spouse,Sales,Husband,White,Male,40,1
56,Self-emp-not-inc,233312,14,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
19,Private,35865,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,35,0
43,Private,184846,9,Widowed,Machine-op-inspct,Unmarried,White,Female,60,0
51,Private,300816,13,Never-married,Adm-clerical,Unmarried,White,Male,20,0
65,Private,118779,9,Married-civ-spouse,Craft-repair,Husband,White,Male,30,0
23,Private,151888,10,Never-married,Sales,Own-child,White,Male,40,0
43,Private,403467,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,1
30,Private,129227,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,0
26,Private,179772,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,0
37,Private,241998,13,Married-civ-spouse,Tech-support,Husband,White,Male,50,1
51,Self-emp-not-inc,35295,9,Never-married,Farming-fishing,Unmarried,White,Male,45,0
35,Private,28160,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,40,0
19,Private,263340,10,Never-married,Other-service,Own-child,White,Female,15,0
55,Private,189528,4,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0
49,State-gov,207120,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,1
19,Private,263932,9,Never-married,Other-service,Own-child,White,Female,20,0
46,Private,163021,9,Never-married,Adm-clerical,Own-child,White,Female,40,0
44,Private,174283,13,Married-civ-spouse,Sales,Husband,White,Male,50,1
33,Private,178107,13,Never-married,Craft-repair,Own-child,White,Male,20,0
31,Private,188246,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,0
56,Private,134195,14,Never-married,Sales,Not-in-family,White,Male,50,0
25,Private,169124,13,Never-married,Adm-clerical,Own-child,White,Male,40,0
23,Private,224424,13,Never-married,Other-service,Own-child,White,Male,40,0
80,Self-emp-not-inc,225892,9,Married-civ-spouse,Other-service,Husband,White,Male,40,0
41,Private,318046,10,Married-civ-spouse,Transport-moving,Husband,White,Male,48,1
32,Private,190511,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
36,Private,102864,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,0
29,Self-emp-not-inc,125190,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
25,Self-emp-not-inc,282631,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
46,Self-emp-not-inc,176863,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
33,Private,236379,13,Married-civ-spouse,Sales,Husband,White,Male,45,0
52,Self-emp-inc,81436,15,Married-civ-spouse,Sales,Husband,White,Male,40,1
40,Self-emp-not-inc,107762,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,0
40,Private,145441,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
42,State-gov,39239,14,Never-married,Prof-specialty,Not-in-family,White,Male,70,0
40,Self-emp-not-inc,33068,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,0
36,Private,191161,9,Never-married,Sales,Not-in-family,White,Male,50,0
31,Private,157887,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,1
38,Private,117528,13,Never-married,Other-service,Other-relative,White,Female,45,0
45,Self-emp-not-inc,225456,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
41,Local-gov,134524,11,Divorced,Craft-repair,Unmarried,White,Female,45,0
36,Private,278576,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0
47,Private,32509,10,Divorced,Other-service,Unmarried,White,Female,40,0
33,Self-emp-not-inc,33404,9,Divorced,Craft-repair,Not-in-family,White,Male,65,1
21,Private,197583,10,Never-married,Adm-clerical,Own-child,White,Female,20,0
34,Self-emp-not-inc,203488,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0
22,Private,201268,13,Never-married,Sales,Own-child,White,Female,15,0
24,Private,119156,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,0
54,Federal-gov,51048,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
28,Private,33798,8,Never-married,Transport-moving,Not-in-family,White,Male,50,0
31,Private,487742,10,Separated,Sales,Unmarried,White,Female,40,0
44,Private,185057,14,Never-married,Prof-specialty,Not-in-family,White,Female,35,0
60,Private,232242,9,Married-civ-spouse,Sales,Husband,White,Male,40,0
37,Private,344480,10,Married-civ-spouse,Craft-repair,Husband,White,Male,65,0
56,Federal-gov,141877,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
22,Private,264874,9,Never-married,Craft-repair,Own-child,White,Female,40,0
39,Private,387430,9,Never-married,Other-service,Not-in-family,White,Male,18,0
58,Private,182123,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,0
73,State-gov,96262,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,0
42,Private,162003,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,55,0
43,State-gov,424094,16,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
44,Self-emp-not-inc,70884,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,0
19,Private,96483,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,40,0
60,State-gov,27037,9,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,40,1
32,Private,37380,10,Divorced,Adm-clerical,Unmarried,White,Female,38,0
23,Private,118693,13,Never-married,Other-service,Not-in-family,White,Male,35,0
40,Private,92717,9,Never-married,Other-service,Unmarried,Black,Female,40,0
36,Private,234271,10,Never-married,Craft-repair,Not-in-family,White,Female,40,0
40,Private,305846,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
37,Local-gov,327120,10,Married-civ-spouse,Transport-moving,Husband,White,Male,30,0
53,Self-emp-not-inc,302847,9,Married-civ-spouse,Sales,Husband,White,Male,35,0
26,Private,212798,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,0
65,Private,386672,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,15,0
33,Federal-gov,428271,9,Divorced,Adm-clerical,Unmarried,Black,Female,35,0
46,Private,78529,13,Married-civ-spouse,Tech-support,Husband,White,Male,60,1
25,Private,306666,10,Married-civ-spouse,Sales,Husband,Black,Male,45,0
34,Private,69251,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,1
54,Private,46401,10,Divorced,Other-service,Not-in-family,White,Female,47,0
36,Private,266461,9,Never-married,Transport-moving,Own-child,Black,Male,48,0
40,Private,190044,12,Married-civ-spouse,Other-service,Husband,White,Male,40,0
25,Private,189590,13,Never-married,Tech-support,Not-in-family,White,Male,40,0
39,Private,154641,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
45,Federal-gov,56904,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,0
47,Private,179313,6,Divorced,Sales,Unmarried,White,Female,30,0
45,Private,88500,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,1
49,Private,71195,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,0
63,Federal-gov,39181,16,Divorced,Exec-managerial,Not-in-family,White,Female,60,1
18,Private,400616,10,Never-married,Adm-clerical,Own-child,White,Male,40,0
29,Private,201954,13,Never-married,Exec-managerial,Not-in-family,White,Male,35,0
55,Self-emp-inc,392325,13,Married-civ-spouse,Sales,Husband,White,Male,60,1
44,Private,203943,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,35,1
61,Private,28291,9,Divorced,Farming-fishing,Not-in-family,White,Female,82,0
42,Private,159449,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
30,Private,166961,13,Never-married,Prof-specialty,Own-child,White,Female,37,0
43,Private,164693,11,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
58,Local-gov,212864,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0
45,Self-emp-not-inc,242184,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
53,Private,68684,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
19,Private,495982,10,Never-married,Adm-clerical,Own-child,White,Male,10,0
59,Private,194290,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,48,0
41,Local-gov,26669,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,0
42,Private,69019,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,1
24,Private,215243,13,Never-married,Adm-clerical,Not-in-family,White,Female,42,0
29,Private,159788,14,Never-married,Prof-specialty,Not-in-family,White,Female,80,0
34,Private,203488,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
23,Private,49296,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,40,0
42,Private,202872,10,Divorced,Adm-clerical,Unmarried,White,Female,12,0
20,Private,167787,10,Never-married,Sales,Own-child,White,Female,20,0
18,Private,294253,9,Never-married,Other-service,Own-child,White,Female,27,0
44,Self-emp-inc,357679,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,65,1
25,Local-gov,58441,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
39,Private,103456,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,1
