age,type_employer,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,hr_worked_per_week,label
46,Local-gov,344172,12,Married-civ-spouse,Protective-serv,Husband,White,Male,49,1
44,Private,242521,13,Married-civ-spouse,Sales,Husband,White,Male,50,1
40,Private,193882,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
35,Private,185556,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
29,Self-emp-not-inc,229341,9,Never-married,Craft-repair,Not-in-family,White,Male,50,1
34,Private,157747,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,1
48,Private,182862,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
36,Private,238415,11,Married-civ-spouse,Sales,Husband,White,Male,50,1
41,Private,156566,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
53,Private,89587,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,1
50,Local-gov,425804,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,1
31,Private,194901,9,Married-civ-spouse,Sales,Husband,White,Male,50,1
44,State-gov,136546,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
59,Self-emp-not-inc,201263,13,Married-civ-spouse,Sales,Husband,White,Male,55,1
43,Federal-gov,192712,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
44,Private,151985,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,24,1
52,Self-emp-not-inc,140985,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,1
36,Self-emp-not-inc,408427,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
45,Private,82797,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
47,Private,61885,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
59,Private,160631,13,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
45,Private,188950,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
43,Private,178780,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,49,1
31,Private,187560,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
53,State-gov,123011,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
34,Private,163110,13,Married-civ-spouse,Craft-repair,Husband,White,Male,45,1
65,Private,95303,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
47,Self-emp-inc,116927,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,1
55,Private,199067,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
44,Local-gov,433705,9,Married-civ-spouse,Protective-serv,Husband,White,Male,52,1
30,Private,190511,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
53,Self-emp-inc,148532,13,Married-civ-spouse,Sales,Husband,White,Male,60,1
54,Private,257337,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
58,Self-emp-not-inc,196403,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,10,1
53,Private,149784,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
31,Self-emp-inc,203488,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
49,Private,224393,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
52,Private,298215,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
73,Self-emp-not-inc,102510,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,99,1
41,Private,220531,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
58,Private,205235,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1
69,Private,228921,13,Widowed,Prof-specialty,Not-in-family,White,Male,40,1
68,Self-emp-not-inc,69249,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,1
26,Private,222539,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
54,Private,93605,9,Married-civ-spouse,Sales,Husband,White,Male,40,1
37,Private,185567,9,Divorced,Machine-op-inspct,Unmarried,White,Male,40,1
46,Private,216999,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,1
47,Self-emp-not-inc,235646,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
28,Private,156257,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
37,Private,183800,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
30,Private,164190,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,1
47,Private,144351,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
37,Self-emp-not-inc,188563,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
42,Self-emp-not-inc,96524,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
40,Private,114537,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
41,Private,37869,9,Married-civ-spouse,Sales,Husband,White,Male,40,1
48,Private,83444,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,1
35,Private,49020,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
31,Private,104509,13,Never-married,Sales,Not-in-family,White,Female,65,1
57,Private,222247,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
29,Private,351871,13,Never-married,Sales,Not-in-family,White,Male,50,1
52,Self-emp-inc,90363,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1
55,Private,227856,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
78,Self-emp-inc,188044,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
29,Self-emp-not-inc,128516,12,Widowed,Sales,Unmarried,White,Female,40,1
50,Local-gov,30008,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
57,Private,548256,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,1
71,Private,187493,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1
38,Private,112497,9,Never-married,Prof-specialty,Not-in-family,White,Male,40,1
45,Local-gov,167334,14,Never-married,Prof-specialty,Not-in-family,White,Male,50,1
50,Private,174655,10,Married-civ-spouse,Sales,Husband,White,Male,45,1
33,Self-emp-not-inc,58702,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,1
39,Private,348521,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,99,1
43,Private,221172,13,Married-civ-spouse,Tech-support,Husband,White,Male,24,1
42,Private,172297,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
32,Private,171091,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,1
57,Self-emp-not-inc,184553,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
49,Self-emp-inc,306289,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
53,Private,47396,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1
48,Self-emp-not-inc,317360,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,1
47,State-gov,54887,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
41,Private,168324,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
47,Private,323798,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1
46,Private,188386,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
46,Self-emp-not-inc,342907,9,Married-civ-spouse,Sales,Husband,Black,Male,60,1
41,Self-emp-not-inc,144002,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
51,Private,98791,10,Married-civ-spouse,Sales,Husband,White,Male,40,1
52,Private,386397,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
33,Private,251120,13,Married-civ-spouse,Sales,Husband,White,Male,50,1
31,Private,173279,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,1
37,Private,132879,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
49,Federal-gov,94754,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
61,Federal-gov,160155,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
51,Private,137815,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
34,Private,737315,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
70,Private,141742,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,1
45,Self-emp-inc,142719,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
56,Local-gov,212864,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
43,Private,180599,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
51,Private,166934,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
42,Self-emp-inc,348886,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
38,Private,241998,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
62,Private,218009,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1
47,Private,119939,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
52,Local-gov,108083,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
46,Private,186410,15,Never-married,Exec-managerial,Not-in-family,White,Male,50,1
43,Local-gov,216070,14,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,50,1
36,Private,136343,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
35,Federal-gov,103214,16,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,60,1
55,Private,193130,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,1
39,Private,110713,13,Married-civ-spouse,Sales,Husband,White,Male,50,1
45,Private,48271,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
30,Private,97521,13,Married-civ-spouse,Sales,Husband,White,Male,50,1
40,Private,111483,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
42,Private,118947,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
45,Self-emp-inc,121124,15,Never-married,Craft-repair,Not-in-family,White,Male,50,1
54,Private,146551,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,54,1
48,Local-gov,31264,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1
36,Private,114605,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
42,Private,240628,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1
37,Self-emp-inc,217054,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1
54,Private,256908,13,Married-civ-spouse,Tech-support,Husband,White,Male,25,1
49,State-gov,185800,14,Divorced,Prof-specialty,Unmarried,Black,Female,40,1
27,Private,388998,13,Never-married,Sales,Not-in-family,White,Male,46,1
36,Self-emp-inc,108293,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,1
42,Private,230624,6,Never-married,Transport-moving,Unmarried,White,Male,40,1
41,Private,152529,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,1
56,Private,112840,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
35,Private,340110,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,1
43,Federal-gov,105936,11,Never-married,Prof-specialty,Not-in-family,White,Female,40,1
54,Private,210736,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
64,Self-emp-not-inc,150121,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,1
69,Self-emp-inc,107850,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
56,Private,204816,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
58,Federal-gov,175873,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
48,Private,198000,10,Never-married,Craft-repair,Unmarried,White,Female,38,1
63,Federal-gov,101996,14,Divorced,Prof-specialty,Not-in-family,White,Male,40,1
29,Local-gov,302422,11,Never-married,Protective-serv,Not-in-family,White,Male,56,1
44,Self-emp-not-inc,163985,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,1
35,Private,186934,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
47,Private,160474,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,30,1
42,Self-emp-not-inc,323790,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,1
50,Private,175804,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
30,Private,107793,10,Married-civ-spouse,Transport-moving,Husband,White,Male,56,1
32,Private,231043,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,1
37,Local-gov,99935,14,Married-civ-spouse,Protective-serv,Husband,White,Male,50,1
59,Private,271571,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
50,Private,107665,10,Married-civ-spouse,Sales,Husband,White,Male,40,1
54,Private,36480,9,Married-civ-spouse,Sales,Husband,White,Male,50,1
38,Self-emp-inc,125324,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,1
32,State-gov,182556,13,Married-civ-spouse,Protective-serv,Husband,White,Male,45,1
57,State-gov,183657,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,35,1
50,Private,34067,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
63,Self-emp-inc,222289,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
43,Private,293305,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
62,Private,134768,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
53,Private,290688,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,1
47,Private,102308,14,Married-civ-spouse,Sales,Husband,White,Male,40,1
30,Private,202051,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,1
32,Self-emp-not-inc,298332,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
34,Private,55717,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
28,Private,209205,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
37,Private,99146,13,Married-civ-spouse,Sales,Husband,White,Male,60,1
28,State-gov,445824,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,1
54,Self-emp-inc,125417,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
39,Self-emp-inc,131288,12,Married-civ-spouse,Sales,Husband,White,Male,48,1
28,Private,147560,10,Married-civ-spouse,Sales,Husband,White,Male,55,1
37,Private,174150,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
54,Private,176240,14,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1
49,State-gov,175109,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
40,Private,223277,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1
56,Private,116143,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,44,1
40,Private,240504,13,Married-civ-spouse,Sales,Husband,White,Male,45,1
35,Private,265662,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
29,Local-gov,219906,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,25,1
50,Private,140516,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1
58,Federal-gov,200042,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
39,Self-emp-not-inc,336793,14,Married-civ-spouse,Craft-repair,Husband,White,Male,55,1
66,Private,196674,13,Married-civ-spouse,Sales,Husband,White,Male,15,1
54,Private,178946,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,1
50,Self-emp-inc,121441,7,Never-married,Exec-managerial,Other-relative,White,Male,40,1
44,Private,167005,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,48,1
51,State-gov,172022,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,1
39,Private,125550,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
26,Private,266912,9,Married-civ-spouse,Sales,Husband,White,Male,50,1
64,Self-emp-not-inc,219661,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,1
37,Private,176900,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99,1
55,Local-gov,99131,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,40,1
35,Private,340428,13,Never-married,Sales,Unmarried,White,Female,40,1
49,Private,149049,10,Divorced,Exec-managerial,Not-in-family,White,Male,45,1
45,Private,270842,14,Divorced,Exec-managerial,Not-in-family,White,Female,50,1
31,Private,119432,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
53,State-gov,197184,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,1
28,Private,394927,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
54,Federal-gov,392502,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
41,Private,147206,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,1
41,Self-emp-not-inc,252986,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
33,Private,141841,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,1
49,Self-emp-inc,102771,13,Married-civ-spouse,Sales,Husband,White,Male,52,1
44,Private,186916,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1
53,Self-emp-not-inc,105478,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
54,Private,123011,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
44,Private,85604,9,Divorced,Craft-repair,Not-in-family,White,Male,40,1
46,Private,332884,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,1
44,Self-emp-inc,456236,10,Divorced,Sales,Own-child,White,Male,45,1
31,Private,54318,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
48,Private,182541,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
38,Private,80771,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
27,Private,66473,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
40,Private,107306,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
45,Private,207277,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
48,Local-gov,142719,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
46,Private,196858,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1
30,Private,426431,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,1
49,Federal-gov,311671,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
50,Federal-gov,32801,13,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,40,1
48,Private,83444,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
41,State-gov,75409,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
48,State-gov,201177,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,1
36,Private,136629,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
50,Self-emp-not-inc,312477,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
35,Local-gov,45607,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,1
24,Private,145964,13,Never-married,Exec-managerial,Unmarried,White,Male,40,1
63,Self-emp-inc,80572,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,1
41,Private,116825,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1
48,Private,345831,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
45,Local-gov,160173,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
39,Federal-gov,376455,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
48,Federal-gov,435503,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
33,Private,274222,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,38,1
29,Private,57889,13,Married-civ-spouse,Sales,Husband,White,Male,45,1
32,Private,206609,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
59,Private,153484,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
59,Federal-gov,117299,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
51,Self-emp-not-inc,199005,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1
48,Private,216999,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
44,Private,376072,9,Married-civ-spouse,Tech-support,Husband,White,Male,45,1
53,Private,163678,10,Married-civ-spouse,Sales,Husband,White,Male,40,1
50,Local-gov,124963,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,1
36,Private,186819,12,Married-civ-spouse,Craft-repair,Husband,White,Male,52,1
44,Self-emp-inc,229466,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
46,Local-gov,200947,13,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1
47,Private,140644,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
47,Private,78529,13,Married-civ-spouse,Sales,Husband,White,Male,60,1
56,Private,193453,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,1
33,Private,222221,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
51,Self-emp-inc,194995,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
53,Private,200190,10,Divorced,Craft-repair,Not-in-family,White,Male,40,1
57,State-gov,290661,16,Divorced,Prof-specialty,Not-in-family,White,Male,60,1
44,Private,296728,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
49,Self-emp-inc,44671,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
30,Self-emp-not-inc,250499,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,55,1
45,Self-emp-inc,145290,9,Married-civ-spouse,Other-service,Husband,White,Male,40,1
38,Self-emp-inc,107909,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
47,Self-emp-not-inc,228660,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
44,Local-gov,241851,11,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
48,Private,313925,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,1
62,Private,122246,10,Never-married,Craft-repair,Not-in-family,White,Female,39,1
54,Self-emp-inc,119570,12,Married-civ-spouse,Sales,Husband,White,Male,50,1
35,Private,376455,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
25,Private,40915,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,1
35,Self-emp-not-inc,170174,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1
46,Private,102569,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,1
38,Private,210610,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
53,Private,228500,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
47,Private,98012,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
34,Private,36385,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
69,Self-emp-inc,169717,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
52,Private,180195,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
42,Private,344624,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,1
49,Private,123681,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,1
62,Private,185503,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
43,Private,163455,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
67,Self-emp-inc,106175,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,75,1
38,Self-emp-inc,99146,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,1
38,Private,63509,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
30,Private,112115,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
36,Private,90159,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,32,1
42,Private,373469,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
37,Private,110713,9,Married-civ-spouse,Sales,Husband,White,Male,50,1
34,Private,384150,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
50,Self-emp-inc,293196,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
50,Private,150999,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
41,Local-gov,112763,14,Divorced,Prof-specialty,Unmarried,White,Female,36,1
48,State-gov,85384,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
39,Private,380614,10,Divorced,Prof-specialty,Not-in-family,White,Female,45,1
43,Federal-gov,195897,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,1
53,Federal-gov,205288,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,1
74,Private,54732,10,Married-civ-spouse,Sales,Husband,White,Male,20,1
54,Private,104501,10,Married-civ-spouse,Sales,Husband,White,Male,40,1
42,Private,285066,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
30,Private,137076,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
34,Private,203408,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
41,Private,194360,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
51,Private,118793,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,1
67,Self-emp-inc,76860,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,1
36,Private,186035,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
41,Private,208470,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
33,Private,26973,11,Married-civ-spouse,Tech-support,Wife,White,Female,40,1
31,Self-emp-inc,455995,10,Never-married,Exec-managerial,Not-in-family,White,Male,65,1
47,Private,252079,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,1
42,Private,173628,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
48,Private,212120,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
51,Local-gov,146325,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
33,Private,184901,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
48,Self-emp-inc,51579,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
35,Private,361888,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
56,Private,117872,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,1
36,State-gov,196348,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
46,Local-gov,398986,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,52,1
40,Self-emp-not-inc,170866,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,1
57,Private,190997,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
42,Local-gov,121718,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
74,State-gov,88638,16,Never-married,Prof-specialty,Other-relative,White,Female,20,1
50,Private,143953,9,Married-civ-spouse,Sales,Husband,White,Male,65,1
30,Private,235271,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
46,Private,428405,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
53,Private,608184,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,1
38,Private,136081,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
54,Private,161691,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,1
39,Private,176186,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,1
36,Private,187999,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
40,Private,100292,9,Married-civ-spouse,Sales,Husband,White,Male,52,1
39,Federal-gov,243872,12,Never-married,Prof-specialty,Not-in-family,White,Male,40,1
45,Private,168598,8,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,1
38,Private,172538,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
45,Private,186272,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,1
49,Private,204629,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
34,Self-emp-not-inc,196791,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,25,1
32,Private,177792,13,Divorced,Exec-managerial,Not-in-family,White,Female,48,1
33,Private,162572,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,1
