age,type_employer,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,hr_worked_per_week,label
43,Local-gov,105862,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1
36,Private,214816,9,Never-married,Craft-repair,Not-in-family,White,Female,40,0
51,Self-emp-not-inc,125417,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,1
19,Private,319889,9,Never-married,Other-service,Own-child,White,Male,25,0
17,Private,38611,7,Never-married,Adm-clerical,Own-child,White,Female,23,0
18,Private,51789,10,Never-married,Other-service,Own-child,White,Male,8,0
23,Private,140462,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,0
49,Local-gov,219021,10,Divorced,Exec-managerial,Unmarried,White,Male,48,1
58,Local-gov,237879,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,58,0
24,Private,33016,10,Never-married,Craft-repair,Own-child,White,Male,40,0
52,Private,317032,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
76,Private,316185,4,Widowed,Protective-serv,Not-in-family,White,Female,12,0
52,Private,200419,12,Separated,Prof-specialty,Not-in-family,White,Female,50,0
41,State-gov,48997,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0
29,Private,138332,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,6,0
37,Private,105813,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
43,Private,114043,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,0
42,Self-emp-not-inc,24763,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
31,Local-gov,224234,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0
50,Private,162632,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,0
49,Private,255466,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,0
38,Private,329980,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,0
37,Self-emp-not-inc,112497,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
35,Private,379959,9,Divorced,Other-service,Not-in-family,White,Female,40,0
29,Private,95423,9,Married-AF-spouse,Transport-moving,Husband,White,Male,80,0
29,Private,196116,15,Divorced,Prof-specialty,Own-child,White,Female,72,0
40,Self-emp-not-inc,192507,12,Divorced,Prof-specialty,Not-in-family,White,Female,50,0
35,Self-emp-not-inc,216256,5,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
27,Private,109001,10,Married-civ-spouse,Craft-repair,Husband,White,Male,49,0
41,Self-emp-inc,114967,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,1
45,Local-gov,56841,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
21,Private,277408,10,Never-married,Other-service,Unmarried,White,Female,35,0
31,Private,176969,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,0
40,State-gov,270324,11,Married-civ-spouse,Other-service,Husband,Black,Male,30,0
34,Private,112820,9,Separated,Handlers-cleaners,Not-in-family,White,Male,40,0
46,Private,116952,4,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,0
35,Private,184655,7,Divorced,Transport-moving,Not-in-family,White,Male,50,0
58,Private,128162,9,Divorced,Sales,Not-in-family,White,Female,24,0
31,Federal-gov,334346,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
51,Private,251487,4,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,40,0
39,Private,36376,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,0
36,Private,213008,9,Divorced,Farming-fishing,Not-in-family,White,Male,40,0
33,Self-emp-not-inc,124187,12,Never-married,Other-service,Not-in-family,Black,Male,32,0
31,Private,459465,10,Never-married,Craft-repair,Not-in-family,White,Male,50,0
20,Private,157599,10,Never-married,Other-service,Not-in-family,White,Female,25,0
62,Private,266624,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,1
25,Private,356344,13,Never-married,Adm-clerical,Own-child,White,Female,40,0
27,Private,153475,13,Never-married,Sales,Not-in-family,White,Female,40,0
29,Private,105598,10,Divorced,Tech-support,Not-in-family,White,Male,58,0
30,Private,38848,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
43,State-gov,261929,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,64,1
28,Private,204516,6,Never-married,Craft-repair,Not-in-family,White,Male,40,0
50,Self-emp-not-inc,29231,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
34,Private,141118,14,Divorced,Prof-specialty,Own-child,White,Female,60,1
18,Private,145005,10,Never-married,Other-service,Own-child,White,Male,20,0
30,Private,377017,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,32,0
65,Private,258561,13,Married-civ-spouse,Other-service,Husband,White,Male,20,0
31,Private,113364,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55,0
36,Private,218490,12,Married-civ-spouse,Craft-repair,Husband,White,Male,35,0
27,Private,176683,9,Never-married,Other-service,Not-in-family,White,Male,48,0
19,Private,263340,10,Never-married,Other-service,Own-child,White,Female,15,0
44,Self-emp-not-inc,219591,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
33,Private,149220,11,Never-married,Other-service,Unmarried,Black,Female,40,0
34,Private,167781,9,Married-civ-spouse,Other-service,Husband,White,Male,50,0
64,Self-emp-inc,195366,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
26,Private,187891,9,Never-married,Adm-clerical,Not-in-family,Black,Male,40,0
48,Local-gov,407495,12,Married-civ-spouse,Protective-serv,Husband,White,Male,56,1
22,Private,138542,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,35,0
43,State-gov,424094,16,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
18,Private,111256,9,Never-married,Adm-clerical,Own-child,White,Female,20,0
42,Private,210275,14,Divorced,Tech-support,Unmarried,Black,Female,35,1
29,Private,53181,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1
49,Private,83444,9,Divorced,Exec-managerial,Not-in-family,White,Male,40,0
36,Private,398931,9,Divorced,Craft-repair,Not-in-family,White,Male,40,0
48,Private,146268,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
56,Private,92215,5,Divorced,Craft-repair,Not-in-family,White,Female,40,1
33,Self-emp-not-inc,361817,9,Separated,Craft-repair,Unmarried,White,Male,50,0
49,Private,304416,7,Married-civ-spouse,Sales,Wife,White,Female,40,0
55,Private,104724,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
53,Private,152373,10,Divorced,Craft-repair,Not-in-family,White,Male,48,1
29,State-gov,183285,10,Never-married,Protective-serv,Not-in-family,White,Male,36,0
31,Private,121308,7,Never-married,Other-service,Not-in-family,White,Male,40,0
49,Private,266150,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,0
49,Private,28334,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1
61,Private,80896,9,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,45,1
54,Local-gov,129972,11,Married-civ-spouse,Protective-serv,Husband,White,Male,38,1
46,Self-emp-not-inc,31267,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0
30,Private,156025,9,Divorced,Exec-managerial,Unmarried,White,Female,40,0
31,Local-gov,48520,12,Never-married,Protective-serv,Unmarried,White,Male,40,0
51,Local-gov,146181,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0
39,Private,196673,9,Married-civ-spouse,Other-service,Wife,White,Female,40,0
38,Self-emp-not-inc,198867,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
34,Private,405386,10,Never-married,Craft-repair,Not-in-family,Black,Male,28,0
41,Private,264663,10,Separated,Prof-specialty,Own-child,White,Female,40,0
19,Private,127190,9,Never-married,Other-service,Own-child,White,Female,15,0
59,Private,115414,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
24,Private,229773,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,0
45,Local-gov,132563,15,Divorced,Prof-specialty,Unmarried,Black,Female,40,0
73,Private,267408,9,Widowed,Sales,Other-relative,White,Female,15,0
26,Private,37202,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,0
29,Private,116662,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0
32,State-gov,213389,10,Divorced,Protective-serv,Unmarried,White,Female,38,0
45,Private,166636,9,Divorced,Other-service,Other-relative,Black,Female,35,0
52,Private,89041,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,30,1
28,State-gov,381789,10,Separated,Exec-managerial,Own-child,White,Male,40,0
17,Private,198146,7,Never-married,Sales,Own-child,White,Female,15,0
32,Private,283268,6,Separated,Other-service,Unmarried,White,Female,42,0
64,Private,116084,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
62,Private,174711,9,Never-married,Adm-clerical,Not-in-family,White,Female,32,0
32,Federal-gov,127651,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
45,Local-gov,135776,14,Divorced,Prof-specialty,Not-in-family,White,Female,30,0
17,Private,152696,8,Never-married,Other-service,Own-child,White,Female,30,0
42,Private,77373,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,38,0
43,Private,254146,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
26,Private,154604,9,Divorced,Sales,Unmarried,White,Female,40,0
41,Private,33310,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
58,Local-gov,318537,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0
42,Private,265698,14,Divorced,Prof-specialty,Unmarried,White,Female,40,0
68,Self-emp-not-inc,116903,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
42,Private,196797,9,Never-married,Transport-moving,Unmarried,Black,Female,38,0
45,Private,174533,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,1
49,Private,240841,4,Divorced,Other-service,Unmarried,White,Female,35,0
45,State-gov,207847,10,Never-married,Adm-clerical,Unmarried,White,Female,40,0
49,Private,115613,5,Married-civ-spouse,Other-service,Husband,White,Male,40,0
24,Private,278130,12,Never-married,Adm-clerical,Not-in-family,White,Male,40,0
28,Private,186239,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,0
32,Private,123253,12,Married-civ-spouse,Craft-repair,Husband,White,Male,42,0
48,Private,349986,11,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,40,0
49,Private,239865,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
43,State-gov,165309,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0
38,Self-emp-not-inc,257250,9,Never-married,Farming-fishing,Not-in-family,White,Male,52,0
68,Private,75913,8,Widowed,Sales,Not-in-family,White,Female,30,0
30,Private,108386,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
74,Private,145463,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,15,0
26,Private,154571,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,45,1
54,Self-emp-inc,96460,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
27,Private,91501,9,Married-civ-spouse,Tech-support,Wife,White,Female,40,0
34,Private,157747,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0
56,Private,159724,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1
35,Self-emp-not-inc,241998,13,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0
33,Local-gov,224185,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
53,Self-emp-not-inc,30008,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,0
28,Private,64307,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
32,Private,73585,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
22,Private,308334,9,Never-married,Other-service,Own-child,White,Female,19,0
36,Private,484024,9,Divorced,Machine-op-inspct,Unmarried,White,Male,40,0
25,Private,193820,14,Never-married,Prof-specialty,Own-child,White,Female,40,0
40,Private,248406,10,Divorced,Machine-op-inspct,Own-child,White,Male,32,0
39,Local-gov,111499,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,1
46,Federal-gov,46537,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
33,Private,79923,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
31,Private,109020,13,Never-married,Prof-specialty,Unmarried,Other,Male,40,0
60,Private,199378,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
37,Private,143582,11,Never-married,Adm-clerical,Not-in-family,Other,Female,35,0
39,Private,231491,9,Never-married,Handlers-cleaners,Other-relative,White,Male,40,0
34,Private,96483,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,60,1
27,Private,29261,12,Never-married,Craft-repair,Unmarried,White,Male,40,0
45,Private,162915,10,Divorced,Transport-moving,Not-in-family,White,Male,50,0
28,Private,216178,9,Married-civ-spouse,Sales,Husband,White,Male,40,0
58,Private,106546,9,Divorced,Adm-clerical,Unmarried,White,Female,40,0
38,Private,498785,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0
69,Self-emp-not-inc,240562,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
34,Private,302770,10,Married-civ-spouse,Sales,Husband,White,Male,60,0
40,Private,83953,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,1
49,Private,164799,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
22,Private,167787,9,Never-married,Other-service,Not-in-family,White,Female,40,0
32,Private,420895,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
41,Private,187322,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,0
52,Self-emp-not-inc,102346,10,Never-married,Prof-specialty,Own-child,White,Female,35,0
43,Private,27766,13,Separated,Exec-managerial,Unmarried,White,Male,60,1
36,Private,89202,13,Never-married,Prof-specialty,Own-child,White,Male,50,0
63,Private,20323,10,Divorced,Other-service,Not-in-family,White,Female,40,0
59,Self-emp-not-inc,96459,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
62,Private,176811,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
70,Private,121993,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,0
21,Private,195248,10,Never-married,Sales,Own-child,Other,Female,20,0
21,Private,51262,9,Never-married,Other-service,Own-child,White,Male,35,0
37,Federal-gov,45937,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1
39,Private,65027,10,Married-civ-spouse,Transport-moving,Husband,White,Male,43,0
48,Self-emp-not-inc,65535,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,0
37,Private,238311,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,36,1
46,Self-emp-inc,204928,10,Married-civ-spouse,Sales,Husband,White,Male,40,0
74,Self-emp-inc,167537,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,1
59,Private,61885,8,Divorced,Transport-moving,Other-relative,Black,Male,35,0
26,Private,38232,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,0
36,Self-emp-inc,184456,13,Never-married,Tech-support,Not-in-family,White,Male,55,1
42,Federal-gov,25240,11,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,40,0
32,Self-emp-inc,345489,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1
31,Local-gov,178449,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
35,Private,153790,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,40,0
52,Local-gov,192563,10,Divorced,Exec-managerial,Not-in-family,White,Female,38,0
36,Private,246449,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
39,Private,435638,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0
54,Private,260052,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
26,Private,252406,9,Separated,Adm-clerical,Unmarried,White,Female,40,0
51,Private,142717,16,Divorced,Craft-repair,Not-in-family,White,Female,60,1
28,Private,31801,9,Never-married,Handlers-cleaners,Other-relative,White,Male,60,0
38,Private,195686,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
33,Local-gov,175509,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0
36,Private,183892,9,Divorced,Transport-moving,Not-in-family,White,Male,45,1
22,Private,245524,8,Never-married,Other-service,Not-in-family,White,Male,35,0
29,Self-emp-inc,31778,9,Separated,Prof-specialty,Other-relative,White,Male,25,0
30,Private,293512,11,Never-married,Prof-specialty,Not-in-family,Black,Male,40,0
54,Private,150999,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,60,0
39,Private,29814,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
40,State-gov,140108,5,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,0
24,Private,138768,12,Never-married,Handlers-cleaners,Own-child,White,Male,30,0
38,Private,396595,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,1
39,Private,248694,9,Never-married,Craft-repair,Not-in-family,White,Male,60,0
28,Self-emp-not-inc,227890,13,Never-married,Prof-specialty,Not-in-family,Black,Male,50,1
54,Private,35459,9,Never-married,Sales,Not-in-family,White,Male,40,0
26,Federal-gov,185885,10,Never-married,Adm-clerical,Unmarried,White,Female,15,0
39,Self-emp-inc,543042,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1
19,Private,142219,10,Never-married,Adm-clerical,Own-child,White,Female,30,0
36,State-gov,223020,10,Divorced,Other-service,Unmarried,Black,Female,20,0
33,Private,231413,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
39,Private,47871,13,Divorced,Exec-managerial,Unmarried,White,Female,50,1
27,Self-emp-inc,193868,9,Never-married,Sales,Not-in-family,White,Male,50,0
58,Local-gov,212864,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0
40,Private,134026,7,Never-married,Other-service,Other-relative,White,Male,40,0
41,Private,220531,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
23,Private,308498,10,Never-married,Craft-repair,Own-child,White,Male,15,0
19,Private,100999,10,Never-married,Other-service,Own-child,White,Female,20,0
29,Private,308136,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
41,Federal-gov,355918,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
24,Private,146706,10,Never-married,Other-service,Not-in-family,White,Female,30,0
40,Private,294708,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,1
55,Private,225365,9,Widowed,Other-service,Unmarried,White,Female,30,0
20,Private,230891,10,Never-married,Sales,Not-in-family,White,Male,45,0
35,Private,119098,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
43,Local-gov,105896,10,Divorced,Protective-serv,Unmarried,White,Female,40,0
38,State-gov,103925,9,Divorced,Other-service,Unmarried,White,Female,20,0
23,Private,141264,10,Never-married,Exec-managerial,Other-relative,Black,Female,40,0
44,Private,146906,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
43,Self-emp-not-inc,180599,9,Never-married,Craft-repair,Not-in-family,White,Male,35,0
37,Private,315291,13,Never-married,Adm-clerical,Other-relative,Black,Female,40,0
30,Private,33124,9,Separated,Farming-fishing,Unmarried,White,Female,14,0
63,State-gov,194682,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
45,Private,114032,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
40,Federal-gov,199303,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
55,Private,163083,13,Separated,Exec-managerial,Not-in-family,White,Male,45,1
24,Private,85041,9,Separated,Other-service,Unmarried,White,Female,25,0
60,Private,296485,3,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
42,Private,153414,13,Married-civ-spouse,Sales,Husband,Black,Male,40,1
51,Private,122109,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,0
41,Self-emp-inc,32016,9,Married-civ-spouse,Sales,Husband,White,Male,62,0
30,Self-emp-not-inc,182089,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,85,0
44,Private,205474,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
62,Private,159908,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,1
51,Local-gov,74784,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,0
45,Self-emp-not-inc,176814,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
23,State-gov,186634,8,Never-married,Exec-managerial,Not-in-family,White,Male,40,0
26,Private,94652,10,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,40,0
63,Private,275034,13,Married-civ-spouse,Sales,Husband,White,Male,35,0
39,Federal-gov,129573,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,0
64,Private,151540,7,Widowed,Tech-support,Unmarried,White,Female,16,0
18,Private,142647,10,Never-married,Other-service,Own-child,White,Female,20,0
29,Private,283760,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,0
54,Self-emp-not-inc,230951,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
25,Local-gov,190107,9,Never-married,Farming-fishing,Own-child,White,Male,16,0
73,Private,336007,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
41,Self-emp-not-inc,144594,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
44,Private,147265,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
19,Private,213644,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0
30,Private,147596,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,0
17,Private,186677,7,Never-married,Handlers-cleaners,Own-child,White,Male,12,0
53,Self-emp-inc,134793,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
44,Private,192225,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
63,Private,102412,9,Divorced,Sales,Not-in-family,White,Female,40,0
41,Self-emp-not-inc,143129,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,0
35,Private,57640,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,0
52,Private,177465,9,Divorced,Sales,Unmarried,White,Female,25,0
45,Private,102147,11,Divorced,Exec-managerial,Not-in-family,White,Male,40,1
24,Private,119156,9,Never-married,Transport-moving,Own-child,White,Male,50,0
26,Private,256737,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
34,Private,297094,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,0
37,Federal-gov,214542,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,0
46,Private,117502,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,0
56,Private,159770,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
32,Private,174215,10,Divorced,Sales,Unmarried,White,Female,40,0
50,Self-emp-not-inc,57758,11,Married-civ-spouse,Sales,Husband,White,Male,60,1
18,Private,135924,9,Never-married,Adm-clerical,Own-child,White,Male,20,0
25,Private,149875,13,Widowed,Exec-managerial,Not-in-family,White,Female,40,0
25,Private,28008,12,Divorced,Adm-clerical,Unmarried,White,Female,40,0
66,Private,33619,9,Married-civ-spouse,Other-service,Husband,Black,Male,4,0
65,Self-emp-not-inc,167414,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,59,1
26,Private,149734,9,Separated,Craft-repair,Unmarried,Black,Female,40,0
30,Private,426017,7,Never-married,Other-service,Own-child,White,Female,19,0
42,Private,33155,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,0
22,Private,71469,12,Never-married,Sales,Own-child,White,Female,25,0
22,Private,109053,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
33,Self-emp-not-inc,327902,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0
28,Private,144521,9,Never-married,Other-service,Own-child,Black,Female,40,0
39,Private,179668,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
18,Private,137646,7,Never-married,Other-service,Own-child,White,Female,15,0
29,Private,499197,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
60,State-gov,190682,11,Widowed,Other-service,Not-in-family,Black,Female,37,0
25,Private,153841,10,Never-married,Adm-clerical,Own-child,White,Female,40,0
25,Private,122075,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,0
22,State-gov,255575,12,Never-married,Prof-specialty,Not-in-family,White,Female,15,0
43,Self-emp-not-inc,176069,9,Married-civ-spouse,Other-service,Wife,White,Female,16,0
39,Private,151023,10,Divorced,Adm-clerical,Unmarried,White,Female,45,0
31,Private,246439,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,1
45,Private,168262,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
58,Self-emp-inc,78104,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1
32,Private,196342,16,Never-married,Prof-specialty,Not-in-family,White,Male,40,1
70,Private,315868,13,Divorced,Adm-clerical,Not-in-family,White,Male,40,0
30,Private,236770,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
30,Private,183284,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
44,Private,212894,15,Divorced,Prof-specialty,Not-in-family,White,Male,55,1
48,Self-emp-not-inc,191277,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1
40,Private,273425,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
48,Private,125892,13,Divorced,Exec-managerial,Other-relative,White,Male,40,0
46,Local-gov,213668,7,Never-married,Other-service,Not-in-family,White,Male,40,0
24,Private,326587,10,Never-married,Sales,Not-in-family,White,Male,40,0
35,Private,282951,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,0
24,Private,145964,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,0
29,Private,104256,9,Divorced,Sales,Not-in-family,White,Female,34,0
56,Private,193130,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,16,0
55,Self-emp-not-inc,422249,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
40,Private,193144,9,Divorced,Other-service,Unmarried,White,Female,36,0
42,Local-gov,340148,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,0
44,Private,212888,13,Divorced,Exec-managerial,Unmarried,White,Female,45,0
30,Private,378009,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
25,Local-gov,295289,9,Never-married,Prof-specialty,Own-child,Black,Female,40,0
51,Private,147200,9,Never-married,Adm-clerical,Not-in-family,Black,Female,40,0
23,Self-emp-inc,215395,11,Never-married,Craft-repair,Not-in-family,White,Male,50,0
47,Private,84726,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
30,State-gov,54318,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
19,Private,198320,9,Never-married,Other-service,Not-in-family,White,Female,45,0
40,Private,195892,10,Divorced,Transport-moving,Not-in-family,Black,Female,40,0
18,Local-gov,134935,8,Never-married,Protective-serv,Own-child,White,Male,40,0
36,Private,158592,7,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
34,Private,133503,10,Divorced,Transport-moving,Not-in-family,White,Male,40,0
38,Private,161016,10,Divorced,Prof-specialty,Not-in-family,White,Female,32,0
50,Self-emp-not-inc,203098,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,0
37,Federal-gov,196348,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
48,Private,186203,9,Married-civ-spouse,Other-service,Husband,White,Male,50,0
50,Private,139703,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
20,Private,210338,10,Never-married,Other-service,Own-child,White,Female,15,0
25,Private,254933,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
32,Private,193231,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
46,Private,163352,9,Married-civ-spouse,Sales,Husband,White,Male,36,0
36,Local-gov,95462,13,Divorced,Prof-specialty,Unmarried,White,Female,40,0
