age,type_employer,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,hr_worked_per_week,label
37,Local-gov,80680,13,Divorced,Prof-specialty,Unmarried,White,Female,35,0
25,Private,185287,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,0
34,Private,173730,9,Married-civ-spouse,Sales,Husband,White,Male,50,0
17,Private,193748,7,Never-married,Sales,Own-child,White,Male,15,0
48,Private,232840,10,Widowed,Adm-clerical,Unmarried,White,Female,43,0
32,Private,222654,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,0
27,Private,101618,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0
44,Private,202565,9,Divorced,Craft-repair,Not-in-family,White,Male,45,0
44,Private,286750,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0
31,Private,131425,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
48,Private,164423,9,Divorced,Machine-op-inspct,Unmarried,White,Female,40,0
22,Private,54560,9,Never-married,Other-service,Own-child,White,Male,40,0
24,Private,215443,9,Separated,Other-service,Not-in-family,White,Male,40,0
25,Private,104097,13,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0
57,Private,145189,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
68,Private,73773,9,Widowed,Sales,Not-in-family,White,Female,24,0
58,Private,247276,4,Widowed,Other-service,Not-in-family,Other,Female,30,0
24,Federal-gov,127185,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,0
62,Private,26966,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,0
33,Private,188246,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
32,Private,205528,9,Divorced,Adm-clerical,Unmarried,White,Female,40,0
34,Local-gov,101517,10,Divorced,Adm-clerical,Unmarried,White,Female,35,0
39,Self-emp-not-inc,160808,10,Married-civ-spouse,Other-service,Husband,Black,Male,40,0
51,Self-emp-not-inc,121548,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,0
20,Private,56322,10,Never-married,Other-service,Own-child,White,Male,20,0
39,Private,379350,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
27,Private,169460,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
66,Local-gov,75134,9,Widowed,Adm-clerical,Unmarried,White,Female,25,0
33,Private,59944,9,Never-married,Transport-moving,Not-in-family,White,Male,40,0
38,Private,184655,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,0
41,Private,180181,14,Divorced,Exec-managerial,Unmarried,White,Female,40,0
20,Private,174714,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,0
19,Private,248339,9,Never-married,Craft-repair,Own-child,White,Male,35,0
61,Self-emp-not-inc,201965,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
59,Local-gov,286967,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0
55,Private,178644,5,Married-civ-spouse,Craft-repair,Husband,White,Male,55,0
66,Self-emp-not-inc,298834,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,0
44,Private,79531,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0
33,Private,361497,9,Never-married,Transport-moving,Not-in-family,White,Male,70,0
46,State-gov,111163,9,Separated,Adm-clerical,Unmarried,White,Female,38,0
23,Private,343019,6,Never-married,Other-service,Not-in-family,White,Female,40,0
39,Private,191807,9,Never-married,Machine-op-inspct,Unmarried,White,Male,48,0
30,Private,125279,9,Married-spouse-absent,Sales,Unmarried,White,Male,40,0
59,State-gov,303176,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
18,Private,188616,7,Never-married,Sales,Own-child,White,Male,15,0
46,Private,73434,14,Divorced,Exec-managerial,Not-in-family,White,Female,45,0
41,State-gov,70884,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,0
32,Private,128016,9,Married-spouse-absent,Other-service,Unmarried,White,Female,20,0
38,Private,97759,8,Never-married,Other-service,Unmarried,White,Female,17,0
26,Local-gov,159662,6,Married-civ-spouse,Other-service,Husband,White,Male,40,0
29,Private,178469,9,Never-married,Sales,Not-in-family,White,Female,40,0
62,Self-emp-not-inc,123170,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0
36,Federal-gov,255191,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,0
37,Self-emp-not-inc,154641,9,Never-married,Farming-fishing,Not-in-family,White,Male,86,0
39,Private,160916,12,Married-civ-spouse,Tech-support,Wife,White,Female,45,0
30,Private,187279,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,44,0
52,Private,117674,13,Never-married,Prof-specialty,Not-in-family,White,Male,38,0
55,Self-emp-not-inc,184702,9,Married-civ-spouse,Sales,Husband,White,Male,40,0
25,Private,302465,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0
36,Local-gov,180805,9,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,40,0
19,Private,349620,6,Never-married,Machine-op-inspct,Own-child,White,Female,40,0
23,Private,268145,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,0
51,State-gov,196504,9,Divorced,Craft-repair,Unmarried,White,Male,38,0
27,State-gov,271328,13,Never-married,Prof-specialty,Not-in-family,White,Male,60,0
51,Private,53838,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0
50,Private,149770,14,Never-married,Prof-specialty,Unmarried,White,Female,40,0
38,Self-emp-not-inc,140583,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,0
31,Private,173495,9,Never-married,Other-service,Own-child,White,Male,35,0
47,Private,302711,7,Divorced,Adm-clerical,Unmarried,White,Female,40,0
29,Private,202182,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
44,Self-emp-not-inc,218653,13,Divorced,Craft-repair,Own-child,White,Male,40,0
23,Private,198996,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
29,Private,259226,7,Never-married,Machine-op-inspct,Own-child,White,Male,48,0
45,Private,75673,11,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,0
48,Private,278039,9,Divorced,Sales,Not-in-family,White,Male,60,0
38,Private,135416,10,Divorced,Adm-clerical,Own-child,White,Female,40,0
37,Private,190105,9,Never-married,Adm-clerical,Own-child,White,Female,55,0
30,Private,108386,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
57,State-gov,68830,9,Divorced,Exec-managerial,Not-in-family,White,Female,50,0
57,Self-emp-not-inc,135134,14,Never-married,Farming-fishing,Not-in-family,White,Male,20,0
45,Private,32896,3,Never-married,Machine-op-inspct,Own-child,White,Female,35,0
27,Private,56658,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,8,0
32,Private,188246,9,Divorced,Craft-repair,Own-child,White,Male,40,0
63,Private,113324,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0
43,Private,218309,13,Divorced,Sales,Not-in-family,White,Female,50,0
65,Local-gov,24824,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
30,Private,299223,10,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,40,0
56,Private,285730,14,Never-married,Prof-specialty,Not-in-family,White,Male,66,0
56,Private,157639,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
35,Self-emp-not-inc,60269,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,0
45,Self-emp-not-inc,239093,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,40,0
23,Private,235894,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,0
34,Private,98101,4,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
40,Private,104892,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,0
46,Local-gov,354962,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,0
55,Private,130957,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0
21,Private,164991,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,38,0
36,Private,96452,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,0
19,Private,165505,10,Never-married,Sales,Own-child,White,Female,20,0
24,Private,77665,9,Never-married,Craft-repair,Not-in-family,White,Male,42,0
23,Private,218215,12,Never-married,Other-service,Own-child,White,Female,35,0
59,Federal-gov,176317,6,Divorced,Other-service,Not-in-family,White,Female,37,0
26,Private,314177,9,Never-married,Sales,Not-in-family,Black,Male,40,0
48,Private,398843,10,Separated,Sales,Unmarried,Black,Female,35,0
44,Local-gov,65145,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,0
33,Local-gov,133876,9,Divorced,Craft-repair,Unmarried,White,Male,40,0
49,Private,185859,9,Married-civ-spouse,Craft-repair,Husband,White,Male,43,0
38,Private,169469,9,Divorced,Sales,Not-in-family,White,Male,80,0
24,Private,127753,8,Never-married,Craft-repair,Other-relative,White,Male,40,0
29,Private,251854,13,Never-married,Adm-clerical,Not-in-family,Black,Female,40,0
32,Private,375833,7,Never-married,Craft-repair,Other-relative,White,Male,40,0
33,Private,152933,10,Never-married,Exec-managerial,Not-in-family,White,Male,45,0
19,Private,186159,10,Never-married,Sales,Not-in-family,White,Female,40,0
51,Self-emp-inc,189183,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
51,Private,200450,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,48,0
30,Private,258170,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,0
22,Local-gov,121144,13,Never-married,Prof-specialty,Own-child,Black,Female,18,0
37,Private,259284,9,Never-married,Transport-moving,Not-in-family,Black,Male,50,0
40,Private,184857,9,Separated,Machine-op-inspct,Unmarried,White,Male,40,0
24,Private,190290,11,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0
61,Self-emp-not-inc,224784,12,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,90,0
23,Private,27776,10,Married-civ-spouse,Transport-moving,Husband,White,Male,24,0
18,Private,163787,10,Never-married,Sales,Own-child,White,Female,15,0
17,Private,132755,7,Never-married,Sales,Own-child,White,Male,15,0
31,Private,150324,12,Never-married,Machine-op-inspct,Unmarried,White,Male,40,0
18,Private,387568,6,Never-married,Sales,Own-child,White,Male,10,0
69,Self-emp-not-inc,37745,11,Married-civ-spouse,Sales,Husband,White,Male,8,0
20,Private,282579,10,Never-married,Other-service,Not-in-family,White,Male,40,0
23,Local-gov,157331,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
35,Private,188041,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0
38,Private,179488,12,Divorced,Craft-repair,Not-in-family,White,Male,40,0
53,Private,174020,14,Divorced,Prof-specialty,Unmarried,White,Female,38,0
25,Private,499233,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,0
31,Private,195136,12,Divorced,Other-service,Not-in-family,White,Female,32,0
61,Private,175999,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
27,Private,109001,10,Married-civ-spouse,Craft-repair,Husband,White,Male,49,0
24,Private,95552,9,Never-married,Tech-support,Own-child,White,Male,40,0
52,Private,145879,10,Married-civ-spouse,Sales,Husband,White,Male,65,0
22,Private,223019,9,Never-married,Adm-clerical,Own-child,White,Female,20,0
49,Private,199378,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,22,0
39,Private,297847,5,Married-civ-spouse,Other-service,Wife,Black,Female,34,0
40,Local-gov,293809,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,0
41,Private,34278,11,Separated,Other-service,Not-in-family,White,Male,40,0
27,Private,199172,13,Never-married,Protective-serv,Own-child,White,Female,40,0
24,Private,278130,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,0
42,Self-emp-not-inc,93099,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,25,0
38,Private,374524,10,Never-married,Transport-moving,Not-in-family,White,Male,40,0
41,Private,192107,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
32,Private,146154,9,Married-civ-spouse,Sales,Wife,White,Female,40,0
32,Private,207668,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
29,Private,170301,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,0
48,Private,164964,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
17,Private,167878,7,Never-married,Other-service,Own-child,White,Male,20,0
40,Private,205175,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,37,0
62,Private,176839,13,Married-civ-spouse,Tech-support,Husband,White,Male,38,0
18,Private,56613,10,Never-married,Protective-serv,Own-child,White,Female,20,0
40,Local-gov,34540,14,Divorced,Prof-specialty,Unmarried,White,Female,44,0
30,Private,212064,13,Never-married,Prof-specialty,Own-child,White,Female,40,0
70,Self-emp-inc,131699,13,Divorced,Exec-managerial,Unmarried,White,Female,55,0
17,Self-emp-inc,61838,6,Never-married,Craft-repair,Own-child,White,Male,40,0
24,Private,196816,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
21,Private,191497,10,Never-married,Sales,Own-child,White,Female,20,0
19,Private,196857,10,Never-married,Sales,Own-child,White,Female,20,0
17,Private,316929,8,Never-married,Handlers-cleaners,Own-child,White,Male,20,0
23,State-gov,136075,13,Never-married,Prof-specialty,Not-in-family,White,Female,32,0
21,Private,414812,4,Never-married,Craft-repair,Own-child,White,Male,40,0
22,Private,197613,11,Never-married,Other-service,Not-in-family,White,Female,30,0
28,Private,137898,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,0
53,Self-emp-not-inc,192982,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,85,0
31,Private,301637,11,Never-married,Farming-fishing,Own-child,White,Male,40,0
20,Private,347530,9,Never-married,Other-service,Unmarried,Black,Female,25,0
25,Private,441591,13,Never-married,Tech-support,Own-child,White,Male,40,0
62,Local-gov,164518,9,Widowed,Adm-clerical,Not-in-family,White,Female,38,0
37,Local-gov,34173,9,Married-civ-spouse,Other-service,Wife,White,Female,25,0
39,Private,290321,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
49,Private,31264,9,Divorced,Adm-clerical,Not-in-family,White,Female,35,0
51,Private,122288,10,Widowed,Machine-op-inspct,Unmarried,White,Female,36,0
41,Private,303510,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
27,Self-emp-not-inc,207948,10,Never-married,Other-service,Not-in-family,Black,Male,40,0
22,Private,332657,10,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
20,Private,305446,9,Never-married,Other-service,Own-child,White,Male,30,0
37,Private,286730,10,Divorced,Craft-repair,Unmarried,White,Female,40,0
55,Local-gov,84564,15,Divorced,Prof-specialty,Not-in-family,White,Female,39,0
26,Private,164737,10,Never-married,Sales,Not-in-family,White,Female,40,0
21,Private,234108,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,0
37,Private,162494,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
41,Private,209547,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0
21,Private,322674,10,Never-married,Other-service,Not-in-family,White,Male,32,0
25,Private,165315,9,Divorced,Sales,Unmarried,White,Female,37,0
29,Self-emp-not-inc,125190,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
31,Local-gov,189265,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
23,Private,223019,9,Never-married,Adm-clerical,Own-child,White,Female,40,0
36,Private,133299,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
38,Private,26698,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,0
30,Private,56004,10,Never-married,Exec-managerial,Own-child,Black,Female,40,0
48,Private,167159,11,Never-married,Adm-clerical,Unmarried,White,Male,40,0
19,Private,38294,9,Never-married,Handlers-cleaners,Other-relative,White,Male,40,0
20,Private,482732,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0
27,Private,212622,14,Never-married,Exec-managerial,Own-child,White,Female,40,0
32,Private,194987,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,0
60,Private,240951,9,Divorced,Adm-clerical,Other-relative,White,Female,40,0
43,Private,160674,9,Divorced,Exec-managerial,Unmarried,White,Female,40,0
28,Private,472580,10,Never-married,Sales,Own-child,Black,Male,40,0
45,Private,72896,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0
69,Local-gov,61958,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0
32,Private,47932,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0
37,Private,166497,13,Divorced,Craft-repair,Not-in-family,White,Male,35,0
29,Private,265638,10,Never-married,Other-service,Unmarried,Black,Female,40,0
24,Federal-gov,191073,9,Never-married,Armed-Forces,Own-child,White,Male,40,0
30,Private,284395,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
23,Private,64292,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
42,Private,77373,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,38,0
38,Private,208358,11,Married-civ-spouse,Sales,Husband,White,Male,40,0
31,Self-emp-not-inc,156033,9,Divorced,Other-service,Not-in-family,White,Male,35,0
52,Private,312477,9,Widowed,Transport-moving,Not-in-family,White,Male,40,0
22,Private,113550,9,Never-married,Adm-clerical,Own-child,White,Female,40,0
22,Private,24008,9,Never-married,Adm-clerical,Not-in-family,White,Male,40,0
48,Private,299291,9,Married-civ-spouse,Transport-moving,Husband,White,Male,44,0
58,Private,158002,10,Married-civ-spouse,Sales,Husband,Black,Male,40,0
34,Self-emp-inc,544268,9,Divorced,Sales,Not-in-family,White,Female,50,0
20,Private,197752,10,Never-married,Adm-clerical,Own-child,White,Male,16,0
21,Private,237651,10,Never-married,Other-service,Own-child,White,Male,35,0
60,Private,184183,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,0
22,Private,123876,10,Never-married,Other-service,Own-child,White,Female,20,0
24,Federal-gov,312017,10,Never-married,Exec-managerial,Own-child,White,Male,40,0
42,Private,213214,12,Married-civ-spouse,Sales,Husband,White,Male,40,0
53,Private,197492,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,0
20,Private,386643,10,Never-married,Other-service,Own-child,White,Female,40,0
36,Local-gov,359001,10,Married-civ-spouse,Protective-serv,Husband,White,Male,48,0
45,Private,156117,11,Divorced,Prof-specialty,Not-in-family,White,Female,32,0
50,Local-gov,320386,12,Divorced,Prof-specialty,Not-in-family,White,Female,40,0
48,Private,98719,9,Widowed,Other-service,Not-in-family,White,Female,44,0
33,Private,150154,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
27,Private,230563,9,Never-married,Adm-clerical,Own-child,White,Female,40,0
44,State-gov,321824,9,Married-civ-spouse,Protective-serv,Husband,White,Male,38,0
21,Private,275395,10,Never-married,Craft-repair,Own-child,White,Male,40,0
45,Private,28035,10,Never-married,Farming-fishing,Other-relative,White,Male,50,0
43,Federal-gov,114537,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
33,Private,99309,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0
27,Private,277760,9,Divorced,Exec-managerial,Unmarried,White,Female,40,0
46,Private,123598,13,Married-civ-spouse,Sales,Husband,White,Male,40,0
18,Private,110142,9,Never-married,Sales,Own-child,White,Female,40,0
30,Private,197558,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0
43,Private,76460,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
47,Private,193061,10,Divorced,Exec-managerial,Not-in-family,White,Male,60,0
40,Self-emp-not-inc,49156,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,0
35,Private,111387,5,Never-married,Craft-repair,Not-in-family,White,Male,40,0
64,Private,285052,10,Widowed,Exec-managerial,Not-in-family,White,Female,10,0
22,Private,138513,10,Never-married,Craft-repair,Own-child,White,Male,40,0
24,Private,259865,9,Never-married,Adm-clerical,Not-in-family,White,Female,30,0
30,Private,361742,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0
30,Private,375827,9,Never-married,Handlers-cleaners,Other-relative,White,Male,40,0
32,State-gov,177216,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
78,Local-gov,136198,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,0
46,Self-emp-not-inc,199596,10,Divorced,Exec-managerial,Unmarried,White,Female,50,0
25,Private,254933,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
34,Private,113838,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0
21,Private,174503,9,Never-married,Adm-clerical,Not-in-family,White,Female,30,0
40,Private,101593,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,0
23,Private,435835,9,Never-married,Sales,Not-in-family,White,Male,55,0
30,Private,84119,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
28,Local-gov,138332,16,Divorced,Prof-specialty,Not-in-family,White,Female,40,0
40,Private,206066,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
35,Private,30529,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0
35,Private,126569,10,Married-civ-spouse,Sales,Husband,White,Male,40,0
23,Private,127768,10,Never-married,Craft-repair,Not-in-family,White,Male,40,0
32,Private,157289,9,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,40,0
17,Private,250541,6,Never-married,Other-service,Own-child,Black,Male,20,0
39,Private,58972,12,Divorced,Exec-managerial,Unmarried,White,Male,40,0
28,Private,207513,9,Never-married,Sales,Own-child,White,Male,48,0
48,Private,175925,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,0
42,Private,113770,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,0
22,Self-emp-not-inc,210165,10,Never-married,Craft-repair,Not-in-family,White,Male,40,0
56,Self-emp-inc,184598,5,Married-civ-spouse,Transport-moving,Husband,White,Male,99,0
36,Private,398931,9,Divorced,Craft-repair,Not-in-family,White,Male,40,0
19,Private,323810,6,Never-married,Craft-repair,Not-in-family,White,Male,40,0
25,Private,169990,9,Married-civ-spouse,Sales,Husband,White,Male,40,0
39,Federal-gov,82622,13,Never-married,Adm-clerical,Not-in-family,White,Male,45,0
40,Private,104719,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0
23,Local-gov,203353,13,Never-married,Exec-managerial,Own-child,White,Female,12,0
50,Private,150975,9,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,40,0
62,Private,169204,9,Widowed,Craft-repair,Unmarried,White,Male,40,0
36,Private,185360,9,Married-civ-spouse,Sales,Husband,White,Male,60,0
20,Private,382153,10,Never-married,Sales,Own-child,White,Male,25,0
26,State-gov,130557,13,Never-married,Exec-managerial,Not-in-family,White,Female,35,0
31,Private,234387,9,Divorced,Exec-managerial,Unmarried,Black,Female,40,0
17,Private,25051,6,Never-married,Other-service,Own-child,White,Male,16,0
21,Private,26842,10,Never-married,Sales,Not-in-family,White,Female,20,0
39,Self-emp-not-inc,163204,9,Married-civ-spouse,Sales,Husband,White,Male,40,0
35,Private,210945,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,0
41,Local-gov,352056,12,Never-married,Exec-managerial,Not-in-family,White,Male,40,0
19,Private,272063,9,Never-married,Handlers-cleaners,Own-child,White,Male,35,0
23,Private,240063,13,Never-married,Machine-op-inspct,Own-child,White,Male,25,0
18,Private,200047,8,Never-married,Adm-clerical,Own-child,White,Male,35,0
47,Private,26950,14,Divorced,Sales,Not-in-family,White,Female,6,0
36,Private,178487,9,Divorced,Transport-moving,Own-child,White,Male,60,0
43,Private,151089,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0
28,Private,230856,10,Never-married,Prof-specialty,Not-in-family,Black,Female,50,0
42,Private,112956,9,Never-married,Transport-moving,Own-child,White,Male,40,0
36,Private,98515,11,Divorced,Tech-support,Unmarried,White,Female,40,0
50,Private,183638,9,Widowed,Sales,Unmarried,White,Female,40,0
21,Private,68358,10,Never-married,Sales,Own-child,White,Female,20,0
62,Private,115387,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,40,0
33,Self-emp-not-inc,155151,10,Married-civ-spouse,Sales,Husband,White,Male,50,0
20,Self-emp-not-inc,197207,9,Divorced,Sales,Not-in-family,White,Female,30,0
59,Private,169639,12,Widowed,Exec-managerial,Unmarried,White,Female,40,0
39,Private,270059,10,Divorced,Adm-clerical,Unmarried,White,Female,35,0
52,Self-emp-not-inc,72257,10,Married-civ-spouse,Sales,Husband,White,Male,50,0
36,Private,111377,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
34,State-gov,112062,14,Never-married,Prof-specialty,Unmarried,White,Female,40,0
27,Private,267147,9,Never-married,Sales,Own-child,White,Male,40,0
41,State-gov,288433,14,Never-married,Adm-clerical,Not-in-family,Black,Female,40,0
29,Private,168470,9,Never-married,Transport-moving,Own-child,White,Male,40,0
27,Private,236246,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
25,Private,178037,10,Never-married,Adm-clerical,Own-child,White,Male,35,0
61,Private,34632,8,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,40,0
34,Private,195602,12,Married-civ-spouse,Craft-repair,Husband,White,Male,44,0
38,Private,183585,9,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
74,Private,97167,9,Married-civ-spouse,Other-service,Husband,White,Male,15,0
39,Private,151023,10,Divorced,Adm-clerical,Unmarried,White,Female,45,0
39,Private,235259,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,0
31,Self-emp-inc,304212,10,Never-married,Exec-managerial,Own-child,White,Male,45,0
26,Private,78424,11,Never-married,Sales,Unmarried,White,Female,54,0
38,Local-gov,84570,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,40,0
38,Private,177305,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0
32,State-gov,198211,10,Never-married,Adm-clerical,Not-in-family,White,Male,38,0
24,Private,236696,10,Never-married,Other-service,Not-in-family,White,Male,30,0
22,Private,60783,6,Never-married,Craft-repair,Own-child,White,Male,15,0
45,Private,114797,9,Separated,Machine-op-inspct,Unmarried,Black,Female,40,0
72,Private,298070,11,Separated,Other-service,Unmarried,White,Female,25,0
34,Private,111985,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0
47,Private,120131,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
23,Private,149224,9,Never-married,Sales,Not-in-family,White,Male,40,0
35,Private,261382,13,Married-civ-spouse,Sales,Husband,White,Male,50,0
28,Private,277746,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
31,Private,128591,5,Divorced,Transport-moving,Not-in-family,White,Male,40,0
35,Private,65876,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
40,Private,136244,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,0
41,Local-gov,97064,11,Divorced,Adm-clerical,Unmarried,White,Female,44,0
23,Private,140764,11,Never-married,Other-service,Own-child,White,Female,15,0
32,Private,53373,10,Married-civ-spouse,Craft-repair,Husband,White,Male,36,0
24,Private,109053,9,Never-married,Other-service,Other-relative,White,Male,25,0
53,Private,111939,13,Married-civ-spouse,Other-service,Husband,White,Male,35,0
26,Private,124068,10,Never-married,Adm-clerical,Not-in-family,White,Female,20,0
81,Self-emp-inc,247232,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,28,0
19,Private,60367,9,Never-married,Other-service,Own-child,White,Female,13,0
19,Private,175507,9,Never-married,Other-service,Not-in-family,White,Female,30,0
49,Private,59612,10,Married-civ-spouse,Sales,Husband,White,Male,44,0
22,Private,250647,10,Never-married,Adm-clerical,Own-child,White,Male,12,0
37,Self-emp-not-inc,119929,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
35,Private,218955,13,Married-civ-spouse,Sales,Husband,White,Male,40,0
