Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
local,55.4,88.0,29.92,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
Interstate,76.0,74.0,30.06,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Highway,54.0,77.0,29.92,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
local,63.0,53.0,29.87,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
local,59.0,24.0,29.48,10.0,SW,Fair,False,False,False,False,False,False,False,True,Day
local,53.0,41.0,29.56,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
local,84.2,55.0,30.05,7.0,SW,Clear,False,False,False,False,False,True,False,False,Day
Beltway,63.0,90.0,29.6,10.0,SW,Overcast,False,False,True,False,False,False,False,False,Night
local,33.0,73.0,30.01,10.0,NE,Fair,False,False,True,False,False,False,False,False,Night
Interstate,32.0,48.0,30.33,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
Highway,47.0,38.0,30.07,10.0,NE,Fair,False,False,True,False,False,False,False,False,Day
local,71.6,100.0,30.06,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
Interstate,51.8,100.0,29.55,4.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
Interstate,70.0,100.0,29.92,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
Interstate,29.0,43.0,30.29,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Night
large_local,43.0,100.0,29.77,7.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
local,27.0,93.0,29.79,5.0,Calm,Fair,False,False,False,False,False,False,False,True,Day
local,81.0,74.0,29.75,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Beltway,53.4,49.0,29.9,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
Beltway,31.0,39.0,29.99,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
local,47.0,93.0,30.19,7.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Highway,73.4,38.0,30.15,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
Interstate,37.0,60.0,30.25,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Highway,66.0,53.0,29.81,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Highway,87.8,55.0,29.97,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
Highway,44.0,58.0,30.42,10.0,SW,Fair,False,False,False,False,False,False,False,True,Night
Highway,84.0,37.0,29.63,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
large_local,90.0,52.0,29.53,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
Beltway,72.0,99.0,29.92,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
local,33.1,72.0,30.09,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
Highway,71.0,84.0,30.05,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
Beltway,42.8,87.0,29.47,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
large_local,89.6,59.0,29.98,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,True,Day
Highway,71.0,92.0,29.75,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
large_local,78.1,68.0,30.16,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Day
Interstate,39.0,82.0,30.29,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
Beltway,87.8,43.0,29.9,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
Beltway,32.9,38.0,30.35,10.0,S,Overcast,False,False,False,False,False,False,False,False,Night
large_local,84.9,53.0,30.11,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
large_local,59.0,100.0,29.89,2.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
local,45.0,99.0,29.42,4.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
local,53.6,41.0,30.18,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
local,61.0,82.0,29.74,10.0,NW,Cloudy,True,False,False,False,False,False,False,False,Night
Highway,41.0,90.0,30.41,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
on_off_ramp,91.0,47.0,29.63,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Day
Interstate,56.0,93.0,29.8,3.0,E,Cloudy,False,False,False,False,False,False,False,False,Night
Interstate,23.0,46.0,30.38,10.0,S,Fair,False,False,False,False,False,False,False,False,Night
Beltway,53.0,91.0,29.54,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
Interstate,75.0,94.0,29.29,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
Highway,81.0,51.0,29.72,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
local,39.0,42.0,27.14,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
local,54.0,51.0,29.64,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
local,48.0,93.0,29.88,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
local,19.8,93.0,30.18,5.0,Calm,Clear,False,True,False,False,False,False,False,True,Night
Highway,71.6,60.0,30.26,7.0,Variable,Clear,False,False,False,False,False,False,False,False,Day
Highway,61.0,25.0,30.11,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
local,52.0,88.0,29.78,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
large_local,31.0,86.0,30.25,10.0,Calm,Fair,False,True,False,False,False,False,False,False,Night
Highway,79.0,69.0,29.57,7.0,SW,Fair,False,False,False,False,False,False,False,False,Day
Beltway,32.0,38.0,30.06,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
Highway,56.0,100.0,29.59,3.0,SW,Rain,False,False,False,False,False,False,False,False,Day
large_local,75.0,41.0,30.09,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
Highway,62.6,88.0,30.04,10.0,N,Overcast,False,False,False,False,False,False,False,False,Night
Interstate,67.0,63.0,29.71,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
large_local,62.0,33.0,29.88,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,56.0,93.0,29.57,2.0,NW,Heavy Rain,False,False,False,False,False,False,False,False,Night
large_local,27.0,69.0,29.44,10.0,Calm,Fair,False,False,False,False,False,True,False,False,Night
large_local,46.0,71.0,29.94,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
large_local,71.8,97.0,29.95,6.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
Highway,24.0,51.0,29.84,10.0,SW,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
local,79.0,54.0,29.6,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,50.0,62.0,29.96,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
large_local,77.0,46.0,29.84,10.0,Variable,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
local,78.0,59.0,29.83,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Highway,88.0,42.0,30.0,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
large_local,36.0,67.0,29.62,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
Interstate,29.0,89.0,30.12,1.0,NE,Snow,False,False,False,False,False,False,False,False,Night
local,52.0,78.0,30.03,10.0,NE,Fair,False,False,False,False,False,True,False,False,Night
large_local,50.0,37.0,30.25,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
Highway,75.2,89.0,30.07,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
local,55.0,88.0,29.49,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
large_local,62.0,45.0,30.27,7.0,S,Mostly Cloudy,False,False,False,False,True,False,False,False,Day
local,59.0,52.0,29.97,10.0,Calm,Fair,False,True,False,False,False,False,False,False,Day
large_local,57.2,100.0,29.83,7.0,SE,Overcast,False,False,False,False,False,False,False,True,Day
local,57.2,41.0,30.29,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
Highway,84.0,55.0,29.8,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Interstate,82.9,69.0,30.11,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
local,36.0,31.0,30.59,10.0,Calm,Fair,True,False,False,False,True,False,False,True,Night
Beltway,62.0,68.0,30.16,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
Beltway,76.8,79.0,29.87,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
local,40.5,90.0,30.37,9.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
large_local,77.0,96.0,29.05,10.0,SW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
Interstate,63.0,77.0,29.87,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
local,57.0,82.0,29.8,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
local,73.0,84.0,29.51,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Highway,63.0,77.0,29.93,7.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
large_local,53.0,77.0,29.99,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
Beltway,78.0,58.0,30.04,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
local,53.0,59.0,29.65,10.0,NW,Cloudy,False,False,True,False,False,False,False,False,Night
local,50.0,74.0,29.44,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
Beltway,81.0,48.0,29.43,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,41.0,70.0,30.23,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
large_local,41.0,93.0,30.05,10.0,NE,Drizzle,False,False,True,False,False,False,False,False,Night
Highway,82.0,67.0,29.35,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
Beltway,55.0,99.0,29.56,4.0,NW,Heavy Rain,False,False,False,False,False,False,False,False,Day
local,79.0,78.0,29.87,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
local,77.5,89.0,29.91,10.0,Calm,Scattered Clouds,True,False,False,False,False,False,False,False,Night
Beltway,82.0,48.0,29.98,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
Highway,80.1,71.0,30.13,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
Highway,43.0,51.0,29.55,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
local,63.0,77.0,29.92,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
large_local,88.0,55.0,29.31,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Day
Interstate,75.9,85.0,29.82,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Beltway,56.0,34.0,30.14,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
large_local,44.0,41.0,29.81,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
local,36.0,100.0,29.52,2.0,NW,Wintry Mix,False,False,False,False,False,False,False,False,Night
Highway,86.0,58.0,29.83,10.0,W,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
Interstate,77.0,78.0,29.81,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Beltway,56.0,32.0,30.08,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
local,72.0,60.0,29.1,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
local,38.0,47.0,30.23,10.0,NW,Fair,False,False,False,False,False,False,False,True,Night
Interstate,36.0,60.0,29.67,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
Highway,71.6,94.0,29.85,1.5,W,Overcast,False,False,False,False,False,False,False,False,Day
large_local,22.0,68.0,30.0,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Night
Interstate,90.0,31.0,29.85,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,51.0,96.0,29.78,0.75,Calm,Rain,False,False,False,False,False,False,False,False,Night
Beltway,29.5,35.0,30.26,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
large_local,66.0,34.0,29.98,10.0,NW,Fair,False,False,False,False,False,False,False,True,Night
local,62.1,26.0,30.21,10.0,SW,Clear,False,True,False,False,False,False,False,True,Day
Highway,70.0,87.0,30.09,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
local,59.0,100.0,29.94,5.0,SW,Haze,False,False,False,False,False,False,False,True,Day
large_local,32.0,51.0,29.86,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
Interstate,72.0,73.0,30.03,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
local,53.6,38.0,29.84,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Highway,49.3,99.0,29.49,1.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
Interstate,21.2,58.0,30.57,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
local,55.4,94.0,30.15,10.0,S,Clear,False,False,False,False,False,False,False,True,Day
Interstate,51.0,63.0,29.7,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Night
Beltway,62.0,94.0,30.01,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
large_local,42.0,92.0,29.73,2.0,N,Drizzle,False,False,False,False,False,False,False,False,Day
local,29.0,92.0,29.03,0.25,NW,Snow,False,False,False,False,False,False,False,False,Day
Interstate,82.0,74.0,29.95,10.0,SW,unknown,False,False,False,False,False,False,False,False,Day
large_local,63.0,81.0,30.03,10.0,SE,Fair,False,True,False,False,False,False,False,False,Night
Highway,53.0,83.0,29.78,2.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
Beltway,69.0,87.0,30.3,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
large_local,44.0,81.0,29.87,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Highway,53.0,66.0,29.51,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
large_local,86.9,46.0,30.14,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
local,55.0,72.0,29.94,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
Beltway,48.0,83.0,30.04,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
local,24.0,91.0,29.7,1.0,NW,Windy,False,False,False,False,False,False,False,True,Day
Beltway,72.0,96.0,30.0,7.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
Highway,64.4,100.0,29.91,7.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
large_local,81.0,61.0,29.92,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Beltway,49.0,37.0,30.37,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
Highway,72.0,94.0,29.27,2.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
Interstate,46.0,71.0,30.14,10.0,W,Overcast,False,False,False,False,False,False,False,False,Night
Beltway,59.0,36.0,29.91,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Interstate,77.0,74.0,29.95,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Highway,29.8,43.0,30.16,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
large_local,40.0,48.0,30.1,10.0,W,Fair,False,False,False,False,False,False,False,True,Day
Beltway,53.0,93.0,29.53,10.0,SW,Drizzle,False,False,False,False,False,False,False,False,Night
Beltway,60.0,41.0,29.99,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
local,60.8,17.0,29.85,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
Highway,64.4,100.0,30.11,2.5,Calm,Clear,False,False,False,False,False,False,False,False,Day
large_local,72.0,100.0,29.86,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
Highway,91.0,47.0,29.79,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Highway,48.0,46.0,29.79,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Interstate,57.0,33.0,29.65,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
Beltway,39.9,83.0,30.5,10.0,S,Overcast,False,False,False,False,False,False,False,False,Night
Beltway,67.0,53.0,29.63,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
large_local,60.8,77.0,30.03,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
local,69.0,67.0,29.7,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
Interstate,41.0,29.0,29.57,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Beltway,31.0,43.0,29.84,10.0,N,Fair,False,False,False,False,False,False,False,False,Night
large_local,50.0,85.0,30.02,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
local,79.0,34.0,29.23,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Highway,48.0,93.0,30.21,0.25,Calm,Fog,False,False,False,False,False,False,False,False,Day
large_local,68.0,88.0,29.96,5.0,Calm,Fair,False,True,False,False,True,False,False,False,Night
local,26.0,89.0,30.03,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
local,32.0,100.0,29.91,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
Highway,24.8,80.0,29.59,1.5,NW,Snow,False,False,False,False,False,False,False,False,Day
Beltway,32.0,70.0,29.98,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Interstate,69.1,54.0,29.7,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
local,52.0,82.0,29.07,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
Highway,41.0,100.0,30.05,8.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
Highway,25.7,66.0,30.33,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
Highway,56.1,84.0,29.83,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
Interstate,53.0,45.0,29.62,10.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
local,66.0,52.0,29.27,10.0,unknown,Partly Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,70.0,83.0,30.06,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
local,69.0,92.0,29.91,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
large_local,84.9,65.0,30.17,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
local,68.0,100.0,29.93,7.0,NW,Clear,False,False,False,False,False,False,False,False,Day
local,79.9,68.0,29.83,10.0,W,Mostly Cloudy,False,True,False,False,False,False,False,False,Day
Interstate,43.0,86.0,29.5,7.0,NW,Drizzle,False,False,False,False,False,False,False,False,Night
Highway,72.0,94.0,29.73,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
Highway,54.0,41.0,29.84,10.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
Beltway,18.9,31.0,30.33,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
large_local,72.0,87.0,30.18,8.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
local,32.0,82.0,29.85,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
large_local,30.0,88.0,30.01,1.0,NE,Cloudy,False,False,True,False,False,False,False,False,Day
large_local,91.4,52.0,29.95,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
Beltway,30.0,49.0,30.19,10.0,NW,Clear,False,False,True,False,False,False,False,False,Night
local,66.0,84.0,30.18,10.0,S,Mostly Cloudy,False,False,False,False,False,True,False,False,Night
Interstate,31.0,52.0,29.33,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
local,55.4,54.0,30.18,10.0,SW,Clear,False,False,True,False,False,False,False,True,Day
local,25.3,94.0,30.58,7.0,Calm,Clear,False,False,False,False,False,False,False,True,Night
Highway,44.0,47.0,29.81,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,60.0,35.0,29.41,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
Beltway,39.4,50.0,30.23,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
local,63.0,27.0,30.09,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
Interstate,86.0,58.0,30.05,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
on_off_ramp,36.0,93.0,29.78,3.0,W,Cloudy,False,False,True,False,False,False,False,False,Night
Beltway,54.0,94.0,29.66,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
Highway,77.0,88.0,29.86,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
Beltway,51.0,99.0,30.0,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
large_local,77.0,56.0,29.78,10.0,NE,Cloudy,False,False,False,False,False,False,False,True,Day
Beltway,32.0,94.0,30.2,3.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
Interstate,68.0,64.0,30.17,10.0,NE,Scattered Clouds,False,False,True,False,False,False,False,False,Night
Interstate,67.0,60.0,29.07,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
Highway,48.0,74.0,29.48,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
large_local,33.0,56.0,30.25,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
local,22.0,77.0,30.43,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
local,75.0,57.0,29.23,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Beltway,33.8,38.0,30.41,10.0,SE,Overcast,False,False,True,False,False,False,False,False,Day
Highway,55.0,96.0,29.26,1.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
Beltway,75.0,89.0,29.66,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
Interstate,64.0,100.0,29.61,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
local,78.0,76.0,30.18,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
Highway,40.0,77.0,29.85,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Highway,84.0,58.0,29.41,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
Interstate,30.2,93.0,30.28,1.5,SE,Overcast,False,False,False,False,False,False,False,False,Day
Highway,57.2,69.0,29.89,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
large_local,30.0,56.0,30.35,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
Highway,23.0,95.0,29.64,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Beltway,53.0,89.0,29.6,9.0,NW,Drizzle,False,False,True,False,False,False,False,False,Night
Highway,53.0,93.0,30.08,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
Interstate,30.0,96.0,29.41,0.75,E,Snow,False,False,False,False,False,False,False,False,Night
on_off_ramp,78.0,50.0,29.74,7.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
local,23.0,54.0,29.73,10.0,SW,Partly Cloudy,False,False,False,False,False,True,False,False,Day
large_local,97.0,44.0,29.32,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
local,87.8,70.0,30.01,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
local,54.0,73.0,30.03,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
local,88.0,52.0,29.72,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
Beltway,71.1,94.0,30.13,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
Interstate,63.0,39.0,29.85,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
local,15.8,68.0,30.3,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
Highway,67.0,44.0,29.7,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
Tunnel,88.0,58.0,29.82,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
Highway,79.0,42.0,29.85,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
Interstate,79.0,94.0,29.88,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,74.0,55.0,29.81,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
Interstate,90.0,42.0,29.74,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Beltway,51.0,77.0,29.83,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
local,67.0,23.0,29.76,10.0,S,Fair,False,False,False,False,False,False,False,True,Day
Beltway,52.0,88.0,29.93,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
Highway,87.0,57.0,30.03,10.0,E,Fair,False,False,False,False,False,False,False,False,Day
Interstate,68.0,83.0,28.95,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,72.0,91.0,29.86,6.0,Variable,Drizzle,False,False,True,False,False,False,False,False,Day
large_local,70.0,97.0,28.97,1.0,NE,Heavy Rain,False,False,False,False,False,False,False,False,Day
large_local,37.0,41.0,30.27,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Beltway,64.0,48.0,30.14,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
local,77.0,78.0,29.97,10.0,SW,Mostly Cloudy,True,False,False,False,False,False,False,True,Day
Interstate,64.0,84.0,29.95,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
Highway,68.0,100.0,29.84,2.5,Calm,Clear,False,False,False,False,False,False,False,False,Day
Interstate,37.4,65.0,30.23,10.0,W,Clear,False,False,True,False,False,False,False,False,Night
Highway,52.0,100.0,29.72,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
Beltway,37.0,100.0,29.56,5.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
Interstate,78.8,30.0,30.01,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
Highway,57.0,30.0,29.74,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
Beltway,73.4,47.0,30.02,10.0,NW,Overcast,False,False,True,False,False,False,False,False,Day
Interstate,70.0,25.0,29.88,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,43.0,70.0,30.4,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
Interstate,79.0,58.0,30.08,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
large_local,68.9,82.0,29.7,10.0,S,Overcast,False,False,True,False,False,False,False,False,Day
Interstate,45.0,100.0,30.31,7.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
large_local,51.0,94.0,29.56,1.0,NW,Cloudy,False,False,True,False,False,False,False,False,Day
local,39.0,87.0,30.14,10.0,Calm,Partly Cloudy,False,False,False,False,False,True,False,False,Night
Beltway,65.1,30.0,30.17,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
local,38.0,38.0,30.27,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
Highway,30.0,92.0,29.14,10.0,Variable,Cloudy,False,False,True,False,False,False,False,False,Night
Highway,52.0,44.0,29.68,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,72.0,94.0,29.83,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
local,72.0,41.0,29.74,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
Interstate,39.2,87.0,29.52,4.0,NE,Overcast,False,False,True,False,False,False,False,False,Day
large_local,16.0,47.0,30.48,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
local,75.0,87.0,29.82,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
Interstate,66.0,96.0,30.03,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
large_local,28.0,93.0,29.71,4.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
