Class,Distance(mi),County,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements,Freezing
1,'\'(1.125-inf)\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,'\'(1.125-inf)\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,'\'(1.125-inf)\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,'\'(1.125-inf)\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1,'\'(1.125-inf)\'',Charles,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,'\'(1.125-inf)\'',Frederick,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
1,'\'(-inf-0.0015]\'','Baltimore City',0,0,1,0,0,0,0,0,1,0,0,1,0,1,Spring,0,1,1,2,0
1,'\'(1.125-inf)\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
1,'\'(-inf-0.0015]\'',Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,1,2,0
1,'\'(0.0015-1.125]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
1,'\'(0.0015-1.125]\'',Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1,'\'(0.0015-1.125]\'','Prince Georges',0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
