Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Amenity, True);(Railway, True);0.000;;
U;0;(Humidity(%), '\'(-inf-44.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.000;;
U;0;(Humidity(%), '\'(-inf-44.5]\'');(Weather_Condition, 'Partly Cloudy');(Railway, True);0.000;;
U;0;(Pressure(in), '\'(29.835-30.065]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Railway, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, SW);(Railway, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Amenity, True);(Railway, True);0.000;;
U;0;(Amenity, True);(Crossing, False);(Railway, True);0.000;;
U;0;(Amenity, True);(Railway, True);(Traffic_Signal, False);0.000;;
U;0;(Street, Highway);(Wind_Direction, E);(Stop, True);0.000;;
U;0;(Temperature(F), '\'(46.3-56.9]\'');(Wind_Direction, Calm);(Weather_Condition, Haze);0.000;;
U;0;(Pressure(in), '\'(-inf-29.835]\'');(Wind_Direction, N);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NW);(Amenity, True);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Amenity, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Humidity(%), '\'(-inf-44.5]\'');(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;0;(Temperature(F), '\'(56.9-67.4]\'');(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Haze);0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Pressure(in), '\'(29.835-30.065]\'');(Railway, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Wind_Direction, Variable);(Station, True);0.000;;
U;0;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, E);(Weather_Condition, Windy);0.000;;
U;0;(Humidity(%), '\'(-inf-44.5]\'');(Amenity, True);(Stop, True);0.000;;
U;0;(Weather_Condition, Fair);(Amenity, True);(Stop, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Wind_Direction, W);(Amenity, True);0.000;;
U;0;(Wind_Direction, Calm);(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(67.4-76.9]\'');(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Snow);(Junction, True);0.000;;
U;0;(Street, Tunnel);(Wind_Direction, SE);(Sunrise_Sunset, Night);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, NE);(Railway, True);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, NE);(Station, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Wind_Direction, Variable);(Weather_Condition, Drizzle);(Crossing, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.4]\'');(Humidity(%), '\'(56.5-69.5]\'');(Wind_Direction, unknown);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, Windy);(Traffic_Signal, True);0.000;;
U;0;(Humidity(%), '\'(-inf-44.5]\'');(Weather_Condition, Clear);(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, 'Partly Cloudy');(Amenity, True);0.000;;
U;0;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Street, Highway);(Wind_Direction, W);(Weather_Condition, Fog);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, Overcast);(Crossing, True);0.000;;
U;0;(Visibility(mi), '\'(9.5-10.25]\'');(Wind_Direction, E);(Railway, True);0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, 'Mostly Cloudy');(Railway, True);0.000;;
U;0;(Wind_Direction, E);(Railway, True);(Sunrise_Sunset, Day);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, SE);(Weather_Condition, Rain);0.000;;
U;0;(Street, Beltway);(Weather_Condition, Fog);(Junction, True);0.000;;
U;0;(Street, large_local);(Amenity, True);(Stop, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, 'Partly Cloudy');(Station, True);0.000;;
U;0;(Street, large_local);(Humidity(%), '\'(93.5-inf)\'');(Traffic_Calming, True);0.000;;
U;0;(Street, large_local);(Station, True);(Stop, True);0.000;;
U;0;(Wind_Direction, SW);(Station, True);(Stop, True);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(46.3-56.9]\'');(Humidity(%), '\'(69.5-83.5]\'');0.000;;
U;0;(Wind_Direction, E);(Weather_Condition, Cloudy);(Stop, True);0.000;;
U;0;(Humidity(%), '\'(44.5-56.5]\'');(Wind_Direction, SW);(Weather_Condition, Thunderstorms);0.000;;
U;0;(Street, large_local);(Stop, True);(Traffic_Signal, True);0.000;;
U;0;(Street, Beltway);(Temperature(F), '\'(67.4-76.9]\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;0;(Temperature(F), '\'(67.4-76.9]\'');(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Windy);0.000;;
U;0;(Street, Highway);(Weather_Condition, Rain);(Crossing, True);0.000;;
U;0;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, SW);(Traffic_Calming, True);0.000;;
U;0;(Pressure(in), '\'(29.835-30.065]\'');(Wind_Direction, SW);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, Fair);(Traffic_Calming, True);0.000;;
U;0;(Pressure(in), '\'(29.835-30.065]\'');(Wind_Direction, S);(Weather_Condition, Snow);0.000;;
U;0;(Pressure(in), '\'(-inf-29.835]\'');(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, Clear);(Station, True);(Stop, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Wind_Direction, S);(Railway, True);0.000;;
U;0;(Pressure(in), '\'(30.065-inf)\'');(Wind_Direction, S);(Railway, True);0.000;;
U;0;(Wind_Direction, S);(Railway, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Weather_Condition, Clear);(Stop, True);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, NE);(Weather_Condition, 'Scattered Clouds');(Station, True);0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(56.9-67.4]\'');(Humidity(%), '\'(-inf-44.5]\'');0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Pressure(in), '\'(30.065-inf)\'');(Weather_Condition, Snow);0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Wind_Direction, N);(Weather_Condition, Snow);0.000;;
U;0;(Pressure(in), '\'(30.065-inf)\'');(Weather_Condition, 'Mostly Cloudy');(Railway, True);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');0.000;;
U;0;(Street, on_off_ramp);(Pressure(in), '\'(29.835-30.065]\'');(Wind_Direction, SE);0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Railway, True);0.000;;
U;0;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Cloudy);(Railway, True);0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Humidity(%), '\'(83.5-93.5]\'');(Railway, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.4]\'');(Humidity(%), '\'(-inf-44.5]\'');(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.4]\'');(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Crossing, True);(Traffic_Calming, True);0.000;;
U;0;(Weather_Condition, 'Partly Cloudy');(Traffic_Calming, True);(Traffic_Signal, True);0.000;;
U;0;(Street, on_off_ramp);(Temperature(F), '\'(67.4-76.9]\'');(Wind_Direction, S);0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(-inf-44.5]\'');(Wind_Direction, S);0.000;;
U;0;(Wind_Direction, N);(Weather_Condition, 'Wintry Mix');(Junction, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, N);(Weather_Condition, Haze);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, W);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.4]\'');(Humidity(%), '\'(-inf-44.5]\'');(Railway, True);0.000;;
U;0;(Temperature(F), '\'(56.9-67.4]\'');(Pressure(in), '\'(-inf-29.835]\'');(Railway, True);0.000;;
U;0;(Street, Interstate);(Temperature(F), '\'(36.95-46.3]\'');(Railway, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, W);(Crossing, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, Calm);(Crossing, True);0.000;;
U;0;(Street, Interstate);(Wind_Direction, Calm);(Railway, True);0.000;;
U;0;(Pressure(in), '\'(29.835-30.065]\'');(Weather_Condition, 'Scattered Clouds');(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, W);(Weather_Condition, 'Scattered Clouds');(Traffic_Calming, True);0.000;;
U;0;(Street, Tunnel);(Temperature(F), '\'(36.95-46.3]\'');(Humidity(%), '\'(56.5-69.5]\'');0.000;;
U;0;(Temperature(F), '\'(56.9-67.4]\'');(Wind_Direction, SE);(Amenity, True);0.000;;
U;0;(Street, local);(Temperature(F), '\'(36.95-46.3]\'');(Weather_Condition, Haze);0.000;;
U;0;(Temperature(F), '\'(-inf-36.95]\'');(Pressure(in), '\'(29.835-30.065]\'');(Railway, True);0.000;;
U;0;(Pressure(in), '\'(30.065-inf)\'');(Wind_Direction, N);(Weather_Condition, Haze);0.000;;
U;0;(Street, local);(Wind_Direction, N);(Weather_Condition, 'Light Freezing Rain');0.000;;
U;0;(Pressure(in), '\'(29.835-30.065]\'');(Wind_Direction, W);(Amenity, True);0.000;;
U;0;(Street, local);(Wind_Direction, SW);(Traffic_Calming, True);0.000;;
U;0;(Humidity(%), '\'(56.5-69.5]\'');(Wind_Direction, SW);(Traffic_Calming, True);0.000;;
U;0;(Wind_Direction, SW);(Weather_Condition, 'Mostly Cloudy');(Traffic_Calming, True);0.000;;
U;0;(Street, on_off_ramp);(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, SE);0.000;;
U;0;(Street, on_off_ramp);(Wind_Direction, SE);(Weather_Condition, Cloudy);0.000;;
U;0;(Street, Interstate);(Temperature(F), '\'(67.4-76.9]\'');(Weather_Condition, Thunder);0.000;;
U;0;(Street, Beltway);(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;0;(Temperature(F), '\'(36.95-46.3]\'');(Humidity(%), '\'(56.5-69.5]\'');(Traffic_Calming, True);0.000;;
U;0;(Pressure(in), '\'(-inf-29.835]\'');(Wind_Direction, SW);(Traffic_Calming, True);0.000;;
U;0;(Temperature(F), '\'(67.4-76.9]\'');(Wind_Direction, N);(Weather_Condition, Haze);0.000;;
U;0;(Humidity(%), '\'(69.5-83.5]\'');(Visibility(mi), '\'(-inf-9.5]\'');(Amenity, True);0.000;;
U;0;(Pressure(in), '\'(29.835-30.065]\'');(Wind_Direction, N);(Railway, True);0.000;;
U;0;(Wind_Direction, N);(Station, True);(Sunrise_Sunset, Night);0.000;;
U;0;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, E);(Station, True);0.000;;
U;0;(Street, Beltway);(Wind_Direction, unknown);(Weather_Condition, Fair);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Railway, True);(Stop, True);0.000;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Railway, True);(Stop, True);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(30.065-inf)\'');(Weather_Condition, Rain);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, S);(Weather_Condition, Rain);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Thunderstorms);0.000;;
U;1;(Temperature(F), '\'(67.4-76.9]\'');(Wind_Direction, Calm);(Weather_Condition, unknown);0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, unknown);0.000;;
U;1;(Humidity(%), '\'(44.5-56.5]\'');(Wind_Direction, W);(Weather_Condition, Drizzle);0.000;;
U;1;(Humidity(%), '\'(44.5-56.5]\'');(Weather_Condition, Drizzle);(Junction, True);0.000;;
U;1;(Street, Highway);(Humidity(%), '\'(69.5-83.5]\'');(Stop, True);0.000;;
U;1;(Street, Highway);(Weather_Condition, Rain);(Stop, True);0.000;;
U;1;(Temperature(F), '\'(67.4-76.9]\'');(Weather_Condition, Cloudy);(Traffic_Calming, True);0.000;;
U;1;(Street, Tunnel);(Pressure(in), '\'(-inf-29.835]\'');(Weather_Condition, Overcast);0.000;;
U;1;(Pressure(in), '\'(29.835-30.065]\'');(Wind_Direction, S);(Weather_Condition, unknown);0.000;;
U;1;(Pressure(in), '\'(29.835-30.065]\'');(Weather_Condition, Overcast);(Amenity, True);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Pressure(in), '\'(30.065-inf)\'');(Weather_Condition, unknown);0.000;;
U;1;(Wind_Direction, SE);(Junction, True);(Traffic_Signal, True);0.000;;
U;1;(Street, local);(Wind_Direction, S);(Weather_Condition, Haze);0.000;;
U;1;(Humidity(%), '\'(56.5-69.5]\'');(Weather_Condition, Clear);(Amenity, True);0.000;;
U;1;(Street, Tunnel);(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, W);0.000;;
U;1;(Wind_Direction, Variable);(Weather_Condition, Snow);(Sunrise_Sunset, Night);0.000;;
U;1;(Street, Interstate);(Temperature(F), '\'(46.3-56.9]\'');(Railway, True);0.000;;
U;1;(Street, Interstate);(Humidity(%), '\'(56.5-69.5]\'');(Railway, True);0.000;;
U;1;(Street, Interstate);(Pressure(in), '\'(-inf-29.835]\'');(Railway, True);0.000;;
U;1;(Humidity(%), '\'(56.5-69.5]\'');(Wind_Direction, NW);(Railway, True);0.000;;
U;1;(Street, Beltway);(Wind_Direction, NW);(Weather_Condition, Snow);0.000;;
U;1;(Pressure(in), '\'(-inf-29.835]\'');(Weather_Condition, Overcast);(Traffic_Calming, True);0.000;;
U;1;(Street, local);(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, Thunderstorm);0.000;;
U;1;(Pressure(in), '\'(30.065-inf)\'');(Wind_Direction, W);(Weather_Condition, Windy);0.000;;
U;1;(Humidity(%), '\'(56.5-69.5]\'');(Wind_Direction, SE);(Weather_Condition, Snow);0.000;;
U;1;(Street, on_off_ramp);(Temperature(F), '\'(56.9-67.4]\'');(Weather_Condition, 'Mostly Cloudy');0.000;;
U;1;(Pressure(in), '\'(29.835-30.065]\'');(Wind_Direction, W);(Weather_Condition, Fog);0.000;;
U;1;(Street, Tunnel);(Temperature(F), '\'(-inf-36.95]\'');(Humidity(%), '\'(-inf-44.5]\'');0.000;;
U;1;(Humidity(%), '\'(44.5-56.5]\'');(Wind_Direction, E);(Weather_Condition, Drizzle);0.000;;
U;1;(Humidity(%), '\'(44.5-56.5]\'');(Pressure(in), '\'(30.065-inf)\'');(Weather_Condition, Haze);0.000;;
U;1;(Street, local);(Wind_Direction, E);(Weather_Condition, Snow);0.000;;
U;1;(Humidity(%), '\'(44.5-56.5]\'');(Weather_Condition, Clear);(Station, True);0.000;;
U;1;(Temperature(F), '\'(67.4-76.9]\'');(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Thunder);0.000;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Thunder);(Traffic_Signal, True);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, Thunder);(Junction, False);0.000;;
U;1;(Weather_Condition, Thunder);(Traffic_Signal, True);(Sunrise_Sunset, Day);0.000;;
U;1;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, Variable);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, Variable);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Street, Highway);(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Thunder);0.000;;
U;1;(Street, Highway);(Wind_Direction, SE);(Weather_Condition, Thunder);0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, Variable);(Weather_Condition, 'Mostly Cloudy');0.000;;
U;1;(Street, Highway);(Pressure(in), '\'(29.835-30.065]\'');(Weather_Condition, 'Light Freezing Rain');0.000;;
U;1;(Street, Interstate);(Wind_Direction, SW);(Weather_Condition, Windy);0.000;;
U;1;(Temperature(F), '\'(-inf-36.95]\'');(Junction, True);(Traffic_Signal, True);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, SE);(Weather_Condition, Cloudy);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Thunderstorms);(Junction, True);0.000;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, Thunderstorms);(Junction, True);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, Thunderstorms);(Junction, True);0.000;;
U;1;(Pressure(in), '\'(-inf-29.835]\'');(Wind_Direction, NE);(Weather_Condition, Clear);0.000;;
U;1;(Street, large_local);(Wind_Direction, N);(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, 'Heavy Rain');(Stop, True);0.000;;
U;1;(Weather_Condition, 'Heavy Rain');(Stop, True);(Sunrise_Sunset, Night);0.000;;
U;1;(Street, Tunnel);(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, S);0.000;;
U;1;(Street, Tunnel);(Pressure(in), '\'(30.065-inf)\'');(Wind_Direction, S);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, S);(Junction, True);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, Haze);(Amenity, True);0.000;;
U;1;(Humidity(%), '\'(44.5-56.5]\'');(Weather_Condition, Haze);(Amenity, True);0.000;;
U;1;(Pressure(in), '\'(29.835-30.065]\'');(Weather_Condition, Haze);(Amenity, True);0.000;;
U;1;(Weather_Condition, Haze);(Amenity, True);(Traffic_Signal, True);0.000;;
U;1;(Street, Interstate);(Humidity(%), '\'(56.5-69.5]\'');(Traffic_Signal, True);0.000;;
U;1;(Pressure(in), '\'(-inf-29.835]\'');(Wind_Direction, NW);(Weather_Condition, unknown);0.000;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, S);(Weather_Condition, Windy);0.000;;
U;1;(Temperature(F), '\'(36.95-46.3]\'');(Wind_Direction, SW);(Weather_Condition, Rain);0.000;;
U;1;(Street, Tunnel);(Temperature(F), '\'(36.95-46.3]\'');(Wind_Direction, NE);0.000;;
U;1;(Street, Tunnel);(Wind_Direction, NE);(Weather_Condition, Overcast);0.000;;
U;1;(Street, Highway);(Humidity(%), '\'(44.5-56.5]\'');(Weather_Condition, unknown);0.000;;
U;1;(Street, Tunnel);(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, Overcast);0.000;;
U;1;(Street, Highway);(Weather_Condition, Drizzle);(Station, True);0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, N);(Weather_Condition, 'Partly Cloudy');0.000;;
U;1;(Street, local);(Humidity(%), '\'(56.5-69.5]\'');(Railway, True);0.000;;
U;1;(Temperature(F), '\'(36.95-46.3]\'');(Humidity(%), '\'(56.5-69.5]\'');(Railway, True);0.000;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, unknown);(Sunrise_Sunset, Night);0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, Variable);(Crossing, True);0.000;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, 'Light Freezing Rain');(Junction, True);0.000;;
U;1;(Temperature(F), '\'(46.3-56.9]\'');(Weather_Condition, Haze);(Junction, True);0.000;;
U;1;(Wind_Direction, E);(Weather_Condition, Clear);(Crossing, True);0.000;;
U;1;(Pressure(in), '\'(30.065-inf)\'');(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;1;(Temperature(F), '\'(46.3-56.9]\'');(Wind_Direction, Variable);(Weather_Condition, 'Scattered Clouds');0.000;;
U;1;(Street, large_local);(Pressure(in), '\'(29.835-30.065]\'');(Weather_Condition, Haze);0.000;;
U;1;(Street, Tunnel);(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, W);0.000;;
U;1;(Street, Tunnel);(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, W);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(56.5-69.5]\'');(Railway, True);0.000;;
U;1;(Humidity(%), '\'(56.5-69.5]\'');(Pressure(in), '\'(29.835-30.065]\'');(Railway, True);0.000;;
U;1;(Visibility(mi), '\'(9.5-10.25]\'');(Weather_Condition, 'Light Freezing Rain');(Sunrise_Sunset, Day);0.000;;
U;1;(Weather_Condition, Overcast);(Junction, True);(Traffic_Signal, True);0.000;;
U;1;(Street, local);(Wind_Direction, unknown);(Weather_Condition, Fair);0.000;;
U;1;(Weather_Condition, Overcast);(Stop, True);(Traffic_Signal, True);0.000;;
U;1;(Street, large_local);(Humidity(%), '\'(56.5-69.5]\'');(Weather_Condition, Haze);0.000;;
U;1;(Street, large_local);(Wind_Direction, SW);(Weather_Condition, Haze);0.000;;
U;1;(Temperature(F), '\'(46.3-56.9]\'');(Humidity(%), '\'(56.5-69.5]\'');(Weather_Condition, Haze);0.000;;
U;1;(Pressure(in), '\'(30.065-inf)\'');(Weather_Condition, 'Heavy Rain');(Traffic_Signal, True);0.000;;
U;1;(Humidity(%), '\'(44.5-56.5]\'');(Wind_Direction, Calm);(Traffic_Calming, True);0.000;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, Variable);(Weather_Condition, Thunder);0.000;;
U;1;(Temperature(F), '\'(-inf-36.95]\'');(Railway, True);(Stop, True);0.000;;
U;1;(Pressure(in), '\'(-inf-29.835]\'');(Railway, True);(Stop, True);0.000;;
U;1;(Wind_Direction, Calm);(Railway, True);(Stop, True);0.000;;
U;1;(Weather_Condition, 'Mostly Cloudy');(Railway, True);(Stop, True);0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, N);(Traffic_Calming, True);0.000;;
U;1;(Pressure(in), '\'(-inf-29.835]\'');(Stop, True);(Traffic_Calming, True);0.000;;
U;1;(Wind_Direction, N);(Stop, True);(Traffic_Calming, True);0.000;;
U;1;(Street, Highway);(Temperature(F), '\'(56.9-67.4]\'');(Weather_Condition, unknown);0.000;;
U;1;(Temperature(F), '\'(56.9-67.4]\'');(Wind_Direction, NE);(Weather_Condition, unknown);0.000;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, NE);(Weather_Condition, unknown);0.000;;
U;1;(Humidity(%), '\'(83.5-93.5]\'');(Weather_Condition, unknown);(Traffic_Signal, True);0.000;;
U;1;(Wind_Direction, NE);(Weather_Condition, unknown);(Sunrise_Sunset, Night);0.000;;
U;1;(Wind_Direction, NW);(Weather_Condition, 'Heavy Rain');(Junction, True);0.000;;
U;1;(Street, Beltway);(Pressure(in), '\'(-inf-29.835]\'');(Wind_Direction, Variable);0.000;;
U;1;(Street, Beltway);(Wind_Direction, Variable);(Weather_Condition, Drizzle);0.000;;
U;1;(Temperature(F), '\'(56.9-67.4]\'');(Wind_Direction, NW);(Weather_Condition, Thunderstorms);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, 'Scattered Clouds');(Crossing, True);0.000;;
U;1;(Street, Interstate);(Wind_Direction, W);(Weather_Condition, Thunderstorms);0.000;;
U;1;(Humidity(%), '\'(69.5-83.5]\'');(Weather_Condition, 'Scattered Clouds');(Station, True);0.000;;
U;1;(Wind_Direction, SE);(Weather_Condition, 'Scattered Clouds');(Station, True);0.000;;
U;1;(Street, large_local);(Pressure(in), '\'(30.065-inf)\'');(Weather_Condition, Windy);0.000;;
U;1;(Street, Tunnel);(Humidity(%), '\'(44.5-56.5]\'');(Wind_Direction, W);0.000;;
U;1;(Temperature(F), '\'(-inf-36.95]\'');(Weather_Condition, Overcast);(Stop, True);0.000;;
U;1;(Street, Interstate);(Temperature(F), '\'(67.4-76.9]\'');(Wind_Direction, unknown);0.000;;
U;1;(Street, Interstate);(Humidity(%), '\'(69.5-83.5]\'');(Wind_Direction, unknown);0.000;;
U;1;(Street, on_off_ramp);(Temperature(F), '\'(46.3-56.9]\'');(Junction, True);0.000;;
U;1;(Street, on_off_ramp);(Humidity(%), '\'(83.5-93.5]\'');(Wind_Direction, S);0.000;;
U;1;(Street, local);(Wind_Direction, NE);(Weather_Condition, unknown);0.000;;
U;1;(Street, Interstate);(Pressure(in), '\'(-inf-29.835]\'');(Crossing, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Wind_Direction, E);(Weather_Condition, Clear);0.000;;
U;1;(Street, Interstate);(Wind_Direction, E);(Weather_Condition, Haze);0.000;;
U;1;(Temperature(F), '\'(46.3-56.9]\'');(Wind_Direction, E);(Weather_Condition, Haze);0.000;;
U;1;(Street, Beltway);(Wind_Direction, Variable);(Sunrise_Sunset, Night);0.000;;
U;1;(Street, Interstate);(Weather_Condition, Drizzle);(Traffic_Calming, True);0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, Drizzle);(Traffic_Calming, True);0.000;;
U;1;(Pressure(in), '\'(29.835-30.065]\'');(Weather_Condition, Drizzle);(Traffic_Calming, True);0.000;;
U;1;(Visibility(mi), '\'(-inf-9.5]\'');(Weather_Condition, Drizzle);(Traffic_Calming, True);0.000;;
U;1;(Weather_Condition, Drizzle);(Crossing, False);(Traffic_Calming, True);0.000;;
U;1;(Weather_Condition, Drizzle);(Traffic_Calming, True);(Traffic_Signal, False);0.000;;
U;1;(Street, Tunnel);(Temperature(F), '\'(76.9-inf)\'');(Wind_Direction, NE);0.000;;
U;1;(Temperature(F), '\'(36.95-46.3]\'');(Wind_Direction, NW);(Weather_Condition, unknown);0.000;;
U;1;(Street, large_local);(Humidity(%), '\'(44.5-56.5]\'');(Weather_Condition, Haze);0.000;;
U;1;(Temperature(F), '\'(67.4-76.9]\'');(Weather_Condition, Haze);(Junction, True);0.000;;
U;1;(Street, Interstate);(Temperature(F), '\'(76.9-inf)\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Temperature(F), '\'(76.9-inf)\'');(Humidity(%), '\'(93.5-inf)\'');(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Wind_Direction, N);(Weather_Condition, 'Heavy Rain');(Traffic_Signal, True);0.000;;
U;1;(Temperature(F), '\'(-inf-36.95]\'');(Wind_Direction, NE);(Weather_Condition, 'Heavy Rain');0.000;;
U;1;(Temperature(F), '\'(56.9-67.4]\'');(Wind_Direction, SW);(Weather_Condition, Haze);0.000;;
U;1;(Humidity(%), '\'(93.5-inf)\'');(Wind_Direction, SW);(Weather_Condition, Haze);0.000;;
