Class,Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0,0.01,large_local,51.8,71.0,30.41,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,local,64.4,49.0,30.35,10.0,E,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Beltway,61.9,44.0,30.35,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,53.6,94.0,30.36,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.01,large_local,55.4,67.0,30.45,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,57.2,63.0,30.45,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Beltway,60.8,52.0,30.41,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,60.8,55.0,30.45,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,local,66.2,52.0,30.38,10.0,S,Clear,False,False,True,False,False,False,False,False,Day
0,0.01,Beltway,66.0,43.0,30.41,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,66.2,52.0,30.38,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,66.2,43.0,30.34,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,66.2,46.0,30.33,10.0,SE,Clear,False,False,True,False,False,False,False,False,Day
0,0.01,Interstate,59.0,90.0,30.04,5.0,S,Clear,False,False,False,False,False,False,False,False,Night
0,0.01,Beltway,51.8,100.0,30.01,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Highway,50.0,94.0,30.04,4.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Highway,51.8,100.0,30.01,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Beltway,51.8,100.0,30.02,5.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,73.4,69.0,30.05,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.01,large_local,71.6,83.0,30.02,6.0,Calm,Haze,False,False,False,False,False,False,False,True,Day
0,0.01,Highway,68.0,83.0,30.0,7.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,73.4,69.0,30.05,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,78.8,51.0,29.99,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.01,Highway,82.9,44.0,29.92,10.0,W,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.01,Interstate,80.6,48.0,29.97,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,75.2,73.0,29.92,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Beltway,77.0,54.0,29.91,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,75.0,62.0,29.92,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,73.4,73.0,29.92,10.0,SE,Clear,False,False,True,False,False,False,False,False,Night
0,0.01,Interstate,57.2,88.0,29.96,7.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0,0.01,Beltway,55.4,100.0,29.94,0.5,Calm,unknown,False,False,False,False,False,False,False,False,Night
0,0.01,Highway,55.4,100.0,29.94,0.5,Calm,Fog,False,False,False,False,False,False,False,False,Night
0,0.01,Interstate,57.2,100.0,29.96,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.01,Interstate,57.2,100.0,29.97,3.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,57.2,100.0,29.98,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,60.8,88.0,29.96,7.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,62.6,100.0,29.99,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Beltway,59.0,100.0,29.96,7.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,64.9,90.0,29.96,8.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,64.9,90.0,29.96,8.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,60.8,94.0,29.96,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.01,large_local,68.0,83.0,30.01,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,68.0,87.0,29.98,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,local,73.9,68.0,29.98,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,local,77.0,56.0,29.91,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Night
0,0.01,Interstate,66.2,100.0,29.94,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.01,large_local,62.6,100.0,30.0,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.01,large_local,62.6,100.0,30.0,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.01,Interstate,64.4,100.0,29.95,10.0,SE,Clear,False,False,True,False,False,False,False,False,Night
0,0.01,large_local,66.2,94.0,29.97,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,True,Night
0,0.01,Interstate,66.2,94.0,29.97,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.01,Interstate,68.0,78.0,29.98,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.01,Interstate,66.2,94.0,29.97,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.01,Interstate,66.0,87.0,29.96,10.0,SW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.01,Interstate,64.4,100.0,29.99,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,68.0,100.0,30.02,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0,0.01,large_local,68.0,83.0,30.02,10.0,Calm,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.01,large_local,69.1,81.0,30.0,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,73.4,83.0,30.03,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.01,Interstate,73.4,83.0,30.03,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,71.6,78.0,30.08,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Highway,68.0,94.0,30.05,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Day
0,0.01,large_local,73.4,65.0,30.04,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.01,local,75.2,61.0,30.05,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,75.2,69.0,30.06,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Highway,82.4,54.0,30.05,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,75.0,76.0,30.03,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0,1.41,Interstate,72.0,87.0,30.05,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
0,0.01,local,64.4,73.0,30.09,10.0,E,Partly Cloudy,False,False,False,False,False,False,False,True,Night
0,0.01,Beltway,69.1,84.0,30.06,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.01,Beltway,69.1,84.0,30.06,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.01,Interstate,66.2,83.0,30.09,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.01,local,66.2,83.0,30.09,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.01,Highway,64.4,73.0,30.08,7.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,64.4,88.0,30.1,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,64.4,68.0,30.09,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Highway,73.4,69.0,30.08,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.01,local,69.8,73.0,30.06,7.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.01,Interstate,80.1,62.0,29.96,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,local,81.1,65.0,29.97,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,Highway,78.8,65.0,29.98,10.0,SE,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.01,Interstate,78.8,61.0,29.97,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.01,large_local,78.8,69.0,29.93,10.0,SE,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,local,68.0,88.0,30.08,7.0,Calm,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Beltway,84.2,58.0,30.02,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,84.2,58.0,30.02,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,84.2,58.0,30.02,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,84.9,57.0,30.03,10.0,E,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,84.2,55.0,30.07,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,72.0,87.0,30.13,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,77.0,65.0,30.15,10.0,SE,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,79.0,56.0,30.14,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,80.6,58.0,30.16,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,80.6,58.0,30.15,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,82.4,58.0,30.14,10.0,E,Scattered Clouds,False,False,False,False,False,False,False,True,Day
0,0.0,Interstate,82.4,54.0,30.15,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,80.6,54.0,30.13,10.0,SE,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,large_local,75.2,65.0,30.12,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,69.8,83.0,30.05,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0,0.0,Tunnel,70.0,87.0,30.04,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.0,large_local,71.6,83.0,30.04,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Day
0,0.0,large_local,82.9,56.0,29.98,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,81.0,65.0,29.96,10.0,S,Overcast,False,False,True,False,False,False,False,False,Day
0,0.0,local,81.0,65.0,29.97,10.0,S,Overcast,False,False,False,False,False,False,False,True,Day
0,0.0,large_local,75.9,85.0,29.93,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,78.8,83.0,29.84,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,78.8,78.0,29.87,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,80.6,74.0,29.87,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,82.4,74.0,29.87,8.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,87.8,75.0,29.8,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,87.8,62.0,29.82,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,87.8,62.0,29.78,10.0,NW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,large_local,86.0,66.0,29.74,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,69.8,83.0,29.95,10.0,N,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,78.1,54.0,29.93,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,84.9,38.0,29.99,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,84.9,38.0,29.99,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,84.9,38.0,29.99,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,62.6,100.0,30.01,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Beltway,68.0,83.0,30.02,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,72.0,76.0,30.02,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,71.6,83.0,30.03,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,78.1,60.0,30.03,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,75.2,65.0,30.03,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,75.2,65.0,30.03,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,77.0,78.0,30.05,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,80.1,54.0,30.04,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,82.4,70.0,30.05,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0,0.0,Interstate,79.0,66.0,30.04,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,71.6,100.0,30.18,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,75.9,71.0,30.19,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,75.9,71.0,30.19,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,78.1,64.0,30.19,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,75.0,57.0,30.23,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,80.6,65.0,30.2,7.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,78.8,65.0,30.23,10.0,S,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,77.0,78.0,30.17,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Day
0,0.0,local,75.9,85.0,30.17,9.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,80.6,74.0,30.23,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,82.0,76.0,30.18,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,86.0,66.0,30.18,10.0,S,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,large_local,91.4,63.0,30.14,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,91.9,47.0,30.1,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Tunnel,84.9,61.0,30.12,10.0,SW,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0,0.0,large_local,84.0,63.0,30.14,10.0,SW,Overcast,False,False,True,False,False,False,False,False,Night
0,0.0,large_local,84.0,63.0,30.14,10.0,SW,Overcast,False,False,True,False,False,False,False,False,Night
0,0.0,Interstate,80.6,89.0,30.11,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0,0.0,local,77.0,50.0,30.15,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.0,Interstate,80.6,89.0,30.14,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,80.6,89.0,30.14,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,local,84.0,72.0,30.14,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,86.0,62.0,30.13,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Beltway,86.0,62.0,30.13,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,local,82.4,84.0,30.17,10.0,Variable,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,large_local,87.8,58.0,30.18,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,86.0,57.0,30.15,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,89.1,55.0,30.13,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,91.4,52.0,30.11,10.0,SW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,95.0,46.0,30.06,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,91.4,59.0,30.07,7.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,93.2,46.0,30.03,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,local,95.0,44.0,30.03,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,87.8,52.0,30.01,10.0,S,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,local,84.2,62.0,30.07,10.0,S,Clear,False,False,False,False,False,False,False,True,Night
0,0.0,large_local,80.6,74.0,29.98,10.0,SW,Clear,False,False,True,False,False,False,False,False,Night
0,0.0,Interstate,77.0,54.0,29.99,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.0,Beltway,86.0,62.0,29.99,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,local,87.8,70.0,29.99,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,86.0,66.0,30.05,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Tunnel,88.0,61.0,29.98,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,89.6,55.0,29.97,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,90.0,57.0,29.98,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,91.4,55.0,29.96,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Highway,91.4,55.0,29.95,10.0,SW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,95.0,46.0,29.94,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,local,84.2,79.0,29.92,10.0,SE,Thunderstorms,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,93.2,52.0,29.94,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,local,80.6,94.0,29.91,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,80.6,94.0,29.92,7.0,SE,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,91.4,52.0,29.93,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,84.9,82.0,29.89,8.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,87.8,62.0,29.95,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,82.0,82.0,29.93,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.0,Interstate,84.9,74.0,29.95,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,85.5,72.0,29.96,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,88.0,63.0,29.99,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,91.4,59.0,29.95,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,89.6,79.0,29.93,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,96.8,44.0,29.95,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,96.8,44.0,29.95,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,98.6,47.0,29.94,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,98.6,47.0,29.94,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,81.0,69.0,30.06,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,90.0,52.0,30.06,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,local,91.4,52.0,30.09,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,local,91.4,52.0,30.09,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,96.1,42.0,30.03,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,local,87.8,55.0,30.09,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,73.0,93.0,30.16,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,71.6,94.0,30.16,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Beltway,78.1,79.0,30.17,9.0,N,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,78.1,79.0,30.17,9.0,N,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,71.6,94.0,30.17,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,local,75.9,87.0,30.17,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,82.9,63.0,30.22,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,86.0,58.0,30.18,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,73.0,96.0,30.18,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,84.2,79.0,30.16,7.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,79.0,79.0,30.09,10.0,W,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Tunnel,82.9,69.0,30.09,10.0,W,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.0,Beltway,82.4,66.0,30.11,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,86.0,53.0,30.12,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,88.3,52.0,30.09,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,89.6,49.0,30.01,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,75.2,89.0,30.09,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,87.8,62.0,30.01,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,89.6,46.0,30.01,7.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,78.8,100.0,30.04,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,86.0,58.0,29.99,10.0,Calm,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Beltway,86.0,58.0,30.0,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.0,local,75.2,100.0,30.11,3.0,SW,Thunderstorms,False,False,True,False,False,False,False,False,Night
0,0.0,Interstate,80.1,74.0,30.03,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,86.0,48.0,29.94,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Highway,68.0,88.0,29.97,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.0,Interstate,78.1,79.0,29.98,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,81.0,60.0,30.02,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,84.0,56.0,29.97,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,82.4,70.0,30.02,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,77.0,65.0,30.05,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,local,84.0,47.0,30.01,10.0,Variable,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Highway,84.2,55.0,29.95,7.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,local,84.0,47.0,30.01,10.0,Variable,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.0,Highway,84.2,51.0,29.94,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,89.1,43.0,29.93,10.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.0,Interstate,84.9,67.0,29.94,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,84.9,67.0,29.94,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,89.1,43.0,29.93,10.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.0,large_local,84.2,48.0,30.0,10.0,N,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,local,82.4,66.0,29.92,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,86.0,57.0,29.92,10.0,E,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,86.0,55.0,29.95,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,86.0,55.0,29.95,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,87.1,48.0,29.9,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,87.1,48.0,29.9,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,87.8,52.0,29.93,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,82.4,54.0,29.88,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,86.0,48.0,29.84,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Beltway,73.4,88.0,29.83,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.0,Highway,82.4,94.0,29.81,10.0,SW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.0,Highway,86.0,70.0,29.78,10.0,SW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
