Class,Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
1,1.395,Interstate,73.0,50.0,30.36,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,Highway,72.0,50.0,30.17,10.0,E,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1,1.11,Beltway,69.0,57.0,30.34,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,local,71.0,53.0,29.69,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,69.0,53.0,29.68,10.0,Variable,Fair,False,True,False,False,False,False,False,True,Day
1,0.421,Interstate,73.0,66.0,30.0,10.0,NE,Cloudy,False,False,True,False,False,False,False,False,Day
1,0.097,large_local,66.0,96.0,29.57,9.0,Calm,Thunderstorms,False,False,False,False,False,False,False,False,Day
1,0.0,local,66.0,94.0,29.57,9.0,Variable,Drizzle,False,True,False,False,False,False,False,True,Day
1,0.0,local,77.0,71.0,29.81,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
1,0.0,Beltway,51.0,96.0,30.18,4.0,SW,Cloudy,False,False,True,False,False,False,False,False,Day
1,0.0,local,50.0,94.0,30.14,7.0,S,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,Beltway,53.0,93.0,30.19,5.0,SW,Cloudy,False,False,True,False,False,False,False,False,Day
1,0.0,Beltway,66.0,73.0,30.17,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,Beltway,62.0,78.0,30.19,9.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,Beltway,69.0,65.0,30.13,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,local,59.0,83.0,29.6,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Night
1,0.0,local,63.0,75.0,29.57,10.0,E,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,63.0,77.0,29.84,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
1,0.0,Beltway,60.0,74.0,30.11,10.0,NE,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
1,0.0,Beltway,59.0,74.0,30.12,10.0,NE,Cloudy,False,False,True,False,False,False,False,False,Night
1,0.0,large_local,73.0,62.0,29.92,10.0,S,Partly Cloudy,False,False,True,False,False,False,False,False,Day
1,0.6759999999999999,Highway,52.0,61.0,29.57,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
1,0.0,Beltway,49.0,38.0,30.34,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
1,0.0,Beltway,39.0,83.0,30.31,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
1,0.0,Beltway,39.0,83.0,30.3,7.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.852,local,45.0,100.0,30.23,2.0,NE,Fog,False,False,False,False,False,False,False,False,Day
1,0.0,Interstate,43.0,86.0,29.3,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
1,0.0,Interstate,43.0,86.0,29.3,10.0,NE,Cloudy,False,False,True,False,False,False,False,False,Night
1,0.0,Beltway,47.0,67.0,30.06,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.004,local,52.0,82.0,29.49,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
1,0.004,local,51.0,84.0,29.48,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1,0.0,local,51.0,84.0,29.48,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1,0.0,large_local,61.0,54.0,29.84,10.0,N,Fair,False,True,False,False,False,False,False,False,Day
1,0.0,local,62.0,51.0,29.85,10.0,N,Fair,False,True,False,False,False,False,False,True,Day
1,0.0,local,61.0,54.0,29.84,10.0,N,Fair,False,True,False,False,False,False,False,True,Day
1,0.0,large_local,62.0,51.0,29.85,10.0,N,Fair,False,True,False,False,False,False,False,False,Day
1,0.0,local,61.0,53.0,29.84,10.0,NE,Fair,False,True,False,False,False,False,False,True,Day
1,0.0,large_local,61.0,53.0,29.84,10.0,NE,Fair,False,True,False,False,False,False,False,False,Day
1,0.01,Highway,64.0,45.0,29.85,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,50.0,100.0,29.42,3.0,SE,Cloudy,False,False,False,False,False,False,False,True,Day
1,0.0,local,69.0,35.0,29.29,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,62.0,32.0,29.85,10.0,N,Fair,False,False,False,False,False,False,False,True,Day
1,0.0,Beltway,46.0,80.0,29.82,5.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.01,Highway,46.0,80.0,29.82,5.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,45.0,84.0,29.84,4.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,44.0,83.0,29.83,4.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,Beltway,41.0,80.0,29.51,10.0,N,Cloudy,False,False,True,False,False,False,False,False,Day
1,0.0,Beltway,41.0,74.0,29.79,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
1,1.217,large_local,53.0,52.0,29.63,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1,2.26,large_local,51.0,31.0,29.76,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
1,2.26,large_local,52.0,31.0,29.76,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
1,0.0,Beltway,56.0,57.0,30.03,10.0,NE,Fair,False,False,True,False,False,False,False,False,Day
1,0.0,Beltway,57.0,56.0,30.03,10.0,N,Partly Cloudy,False,False,True,False,False,False,False,False,Day
1,0.0,Beltway,57.0,55.0,30.03,10.0,N,Fair,False,False,True,False,False,False,False,False,Day
1,0.0,Highway,64.0,73.0,29.45,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1,2.9560000000000004,Interstate,66.0,65.0,29.21,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,66.0,64.0,29.45,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,Beltway,63.0,69.0,29.72,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1,2.9560000000000004,Interstate,63.0,72.0,29.21,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,64.0,73.0,29.45,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,local,74.0,41.0,29.54,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,True,Day
1,0.0,Beltway,66.0,66.0,29.05,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
1,1.33,Beltway,49.0,27.0,29.66,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
1,1.33,Beltway,48.0,27.0,29.67,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1,0.754,Beltway,51.0,33.0,30.09,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1,0.754,Beltway,53.0,35.0,30.08,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,local,40.0,74.0,29.77,10.0,NW,Partly Cloudy,False,False,False,False,False,True,False,False,Day
1,0.0,local,48.0,46.0,29.91,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,Beltway,49.0,21.0,30.16,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
1,1.357,Highway,54.0,51.0,29.37,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.0,Highway,55.0,63.0,29.37,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,55.0,63.0,29.37,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,local,57.0,56.0,29.34,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
1,1.588,Interstate,60.0,44.0,29.07,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,large_local,63.0,46.0,29.46,10.0,W,Cloudy,False,True,False,False,False,False,False,True,Day
1,1.275,large_local,61.0,23.0,29.31,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
1,0.0,Highway,59.0,16.0,29.59,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
1,0.01,Highway,59.0,16.0,29.59,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
1,1.347,Beltway,56.0,13.0,29.92,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
1,1.539,local,64.0,24.0,29.96,10.0,NW,Cloudy,False,False,False,False,False,False,False,True,Day
1,0.0,Highway,57.0,20.0,29.92,10.0,NW,Cloudy,False,False,False,False,False,False,False,True,Day
1,4.735,Interstate,52.0,54.0,29.7,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
1,0.0,large_local,52.0,99.0,29.59,4.0,SE,Drizzle,False,False,True,False,False,False,False,False,Day
1,0.0,local,52.0,99.0,29.59,4.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
1,2.643,Beltway,51.0,100.0,29.32,10.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
1,2.643,Beltway,52.0,100.0,29.32,6.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
1,0.0,local,52.0,100.0,29.32,10.0,NE,Cloudy,False,False,True,False,False,False,False,False,Day
1,0.0,local,52.0,93.0,29.1,5.0,Variable,Cloudy,False,True,False,False,False,False,False,True,Day
1,0.0,local,54.0,80.0,29.22,10.0,Variable,Cloudy,False,False,False,False,False,False,False,True,Day
1,0.003,local,54.0,80.0,29.2,10.0,NE,Cloudy,False,False,False,False,False,False,False,True,Day
1,0.003,local,54.0,80.0,29.22,10.0,Variable,Cloudy,False,False,False,False,False,False,False,True,Day
1,0.32,Beltway,38.0,94.0,30.12,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
1,0.0,Interstate,54.0,67.0,29.86,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Day
1,0.017,large_local,70.0,59.0,29.65,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
