Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.0,Interstate,68.0,100.0,30.03,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,66.0,56.0,29.98,10.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
0.589,Beltway,70.2,70.0,29.76,10.0,N,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,68.0,88.0,29.76,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.388,Interstate,77.0,65.0,30.07,10.0,SE,Clear,False,False,False,False,False,False,False,False,Night
0.0,large_local,71.0,93.0,29.72,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.001,Highway,86.0,51.0,29.56,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,57.0,63.0,29.89,10.0,S,Fair,False,False,True,False,False,False,False,False,Night
0.0099999997764825,local,60.8,94.0,30.04,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.637,Highway,58.1,67.0,29.88,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,local,66.2,100.0,29.95,7.0,Calm,Rain,False,False,True,False,False,False,False,True,Day
0.0,Interstate,55.0,77.0,28.79,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,16.0,84.0,30.45,0.8,NE,Snow,False,False,False,False,False,False,False,False,Day
0.0,Highway,89.0,45.0,29.61,10.0,SW,Fair,False,False,True,False,False,False,False,False,Day
3.740000009536743,Highway,72.0,48.0,29.65,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,52.0,90.0,30.02,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,large_local,82.4,66.0,30.02,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,61.0,72.0,30.01,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,57.9,10.0,30.07,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,61.0,25.0,29.05,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,59.0,100.0,30.18,1.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Beltway,73.0,55.0,30.11,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.01,large_local,59.0,88.0,30.14,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,69.8,78.0,30.06,2.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0.01,Interstate,39.9,51.0,29.97,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.01,Interstate,55.4,67.0,30.33,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
1.503,Highway,21.2,40.0,29.83,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
0.0,Interstate,66.2,100.0,29.88,9.0,Variable,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.0,Interstate,84.0,58.0,30.06,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,71.0,44.0,28.86,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,37.0,96.0,29.98,8.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,39.2,56.0,29.7,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,48.9,50.0,29.86,10.0,S,Overcast,False,False,False,False,False,False,False,False,Night
0.0,local,84.9,53.0,30.08,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,46.0,93.0,30.36,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
2.507,local,43.0,38.0,30.0,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,72.0,76.0,30.02,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,61.0,100.0,29.65,7.0,SW,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,41.0,81.0,30.14,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
0.306,Highway,43.0,66.0,30.23,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
2.0,Interstate,26.6,86.0,30.01,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Beltway,71.6,58.0,30.06,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.01,Interstate,50.0,74.0,30.35,10.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,Night
2.489,Interstate,72.0,50.0,30.12,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,49.0,86.0,29.94,5.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Highway,73.0,81.0,30.07,5.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Interstate,53.6,72.0,29.86,7.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,66.2,68.0,29.71,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.0,Highway,80.4,84.0,29.89,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
2.393,large_local,79.0,60.0,30.18,10.0,Variable,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0.0,local,84.0,46.0,29.73,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.870000004768372,Highway,62.0,14.0,30.25,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,23.0,93.0,30.0,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,81.0,89.0,29.82,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,large_local,82.4,79.0,30.11,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,True,Day
2.485,Beltway,76.0,63.0,29.82,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,78.8,42.0,30.21,10.0,SE,Clear,False,False,True,False,False,False,False,False,Day
3.768,Highway,66.0,50.0,30.0,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,71.1,63.0,30.16,10.0,N,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Highway,87.0,51.0,29.44,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,87.1,59.0,29.99,10.0,Variable,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,54.0,43.0,29.93,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,37.0,31.0,30.43,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Day
0.0,local,39.6,44.0,30.11,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,70.0,100.0,30.05,7.0,E,Thunderstorms,False,False,False,False,False,False,False,False,Night
0.0,Beltway,86.0,48.0,29.94,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
0.0,Interstate,51.1,68.0,30.34,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,large_local,84.2,55.0,29.99,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,True,Day
3.2230000000000003,Interstate,54.0,97.0,30.04,5.0,W,Fog,False,False,False,False,False,False,False,False,Night
0.493,Highway,50.0,43.0,30.12,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,43.0,53.0,29.84,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,56.0,34.0,30.14,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,39.9,83.0,30.25,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.741,Interstate,77.0,89.0,29.95,10.0,NW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,Interstate,60.1,51.0,29.9,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Beltway,52.0,39.0,30.11,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Highway,48.2,81.0,30.04,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.574,Interstate,69.8,100.0,29.85,10.0,SW,Thunderstorm,False,False,False,False,False,False,False,False,Day
0.01,Interstate,36.0,97.0,29.8,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,32.0,87.0,28.34,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,80.6,79.0,29.99,4.0,SE,Haze,False,False,False,False,False,False,False,False,Day
0.0,Interstate,75.0,100.0,29.89,5.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
3.259999990463257,Interstate,86.0,53.0,29.79,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.0,Beltway,82.9,65.0,29.79,10.0,N,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.7699999809265137,local,70.0,49.0,29.71,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,90.0,54.0,30.02,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,55.4,100.0,29.74,4.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.01,Highway,42.8,42.0,29.9,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.725,Interstate,59.0,81.0,29.65,10.0,W,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.782,Interstate,34.0,100.0,30.16,3.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0.747,Interstate,62.0,48.0,29.7,10.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.01,Interstate,42.8,100.0,29.98,2.0,NE,Rain,False,False,False,False,False,False,False,False,Night
0.9499999880790708,Beltway,53.1,74.0,29.62,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,72.9,29.0,29.7,10.0,SW,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0.0,local,73.0,94.0,29.85,1.0,E,Rain,False,False,False,False,False,False,False,False,Day
0.0,large_local,89.6,33.0,29.99,10.0,NW,Clear,False,False,False,False,False,False,False,True,Day
0.0,Interstate,71.6,100.0,30.15,10.0,N,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,72.0,25.0,30.11,10.0,W,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.444,Interstate,80.6,84.0,29.97,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,77.0,65.0,30.18,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,44.6,34.0,29.96,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,local,39.2,56.0,30.03,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,79.0,74.0,29.83,10.0,N,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,60.8,36.0,30.08,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,49.5,30.0,30.14,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,85.0,69.0,29.97,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,75.0,78.0,29.54,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
2.047,Beltway,69.0,93.0,29.84,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,77.0,78.0,30.05,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.8240000000000001,large_local,66.0,64.0,29.82,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.5379999999999999,Interstate,39.0,65.0,29.51,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,42.8,53.0,30.4,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,50.0,66.0,29.48,10.0,NW,unknown,False,False,False,False,False,False,False,False,Day
0.0,Beltway,50.0,50.0,29.47,10.0,NW,Windy,False,False,False,False,False,False,False,False,Day
0.0,large_local,75.2,89.0,30.04,10.0,SE,Drizzle,False,False,True,False,False,False,False,False,Day
0.0,large_local,28.9,78.0,30.16,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,76.0,60.0,29.93,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.0,Beltway,33.6,81.0,30.43,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.211,Interstate,70.0,73.0,29.95,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Night
2.509999990463257,Highway,85.0,40.0,29.97,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,39.0,67.0,30.4,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,48.0,54.0,29.7,10.0,NW,Windy,False,False,False,False,False,False,False,False,Day
0.01,large_local,44.6,100.0,29.71,2.5,Calm,Overcast,False,False,True,False,False,False,False,False,Day
0.0,local,73.4,69.0,30.36,10.0,SE,Clear,False,False,False,False,True,False,False,True,Day
0.0,Interstate,60.8,100.0,29.96,1.8,SE,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Highway,76.0,54.0,29.97,10.0,E,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Beltway,61.9,96.0,30.31,4.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
0.01,local,30.7,48.0,30.15,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.0,local,84.0,63.0,29.91,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,12.9,51.0,30.08,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.01,large_local,73.4,65.0,30.04,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,local,73.0,73.0,29.98,10.0,SE,Overcast,False,False,True,False,False,False,False,False,Day
0.01,Interstate,57.0,59.0,30.06,9.0,E,Drizzle,False,False,False,False,False,False,False,False,Day
0.802,large_local,37.4,65.0,30.3,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,71.1,100.0,30.07,5.0,N,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,47.0,47.0,29.48,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
2.189,Interstate,52.0,100.0,29.93,2.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,28.4,93.0,30.35,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,30.9,89.0,30.63,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
0.364,local,75.0,41.0,29.62,10.0,NW,Fair,False,False,False,False,False,False,False,True,Day
0.0,Interstate,80.6,61.0,30.12,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,91.4,55.0,29.95,10.0,SW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.01,large_local,68.0,43.0,29.94,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,79.0,39.0,29.48,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,32.4,99.0,30.22,2.5,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Highway,61.0,78.0,29.67,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.307,Interstate,53.0,61.0,29.29,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Beltway,66.0,69.0,30.05,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,66.7,32.0,29.85,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0.0,Beltway,75.0,89.0,29.66,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
2.13,Beltway,78.0,58.0,29.76,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,87.8,66.0,29.9,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.0,Beltway,43.0,37.0,30.2,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0.496,Beltway,46.0,100.0,29.84,9.0,SE,Cloudy,False,False,True,False,False,False,False,False,Day
0.01,Interstate,37.9,93.0,30.32,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.6940000000000001,Beltway,37.0,67.0,30.5,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,53.6,100.0,30.22,7.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,61.0,77.0,30.22,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,81.0,89.0,30.09,5.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,57.0,63.0,29.6,10.0,SW,Cloudy,False,False,True,False,False,False,False,False,Day
2.498,Beltway,53.0,45.0,29.87,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
0.2599999904632568,Beltway,31.6,90.0,30.26,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.1599999964237213,large_local,53.0,77.0,29.99,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,72.0,96.0,29.83,5.0,Calm,Rain,False,False,False,False,False,False,False,False,Day
0.0,local,66.9,59.0,30.3,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,52.0,58.0,29.89,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.5760000000000001,Beltway,48.6,42.0,29.96,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.01,Tunnel,43.0,100.0,29.9,1.2,Calm,Scattered Clouds,False,False,True,False,False,False,False,False,Night
0.0,Interstate,81.0,79.0,29.66,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.747,Interstate,46.0,51.0,29.64,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,79.0,65.0,29.96,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.251,Beltway,47.0,87.0,30.19,10.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Day
0.01,Interstate,73.4,50.0,30.17,10.0,SE,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,Interstate,80.6,61.0,29.98,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,60.8,100.0,30.16,7.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,78.8,83.0,30.04,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,79.0,88.0,29.78,8.0,Calm,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,local,10.0,38.0,30.57,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,67.8,85.0,29.93,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
0.01,Highway,35.6,60.0,29.83,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,80.0,54.0,29.94,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,45.0,97.0,29.89,0.2,Calm,Fog,False,False,False,False,False,False,False,False,Night
1.416,Beltway,66.9,74.0,30.08,10.0,N,Overcast,False,False,False,False,False,False,False,False,Night
0.0,large_local,32.0,92.0,30.35,3.0,NE,Snow,False,False,False,False,False,False,False,False,Day
0.0,large_local,73.0,96.0,29.95,7.0,SE,Overcast,False,False,True,False,False,False,False,False,Day
0.0,large_local,42.0,67.0,30.03,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.4099999964237213,local,59.0,82.0,29.67,10.0,E,Fair,False,False,False,False,False,False,False,False,Night
5.130000114440918,large_local,64.0,94.0,29.74,3.0,S,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,73.0,53.0,29.37,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,28.4,100.0,29.76,4.0,NE,Snow,False,False,False,False,False,False,False,False,Night
0.0,Interstate,61.0,82.0,29.65,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.01,large_local,42.8,66.0,29.86,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
5.579999923706055,large_local,37.0,70.0,29.8,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.351,Interstate,81.0,47.0,29.18,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,54.0,45.0,30.04,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,20.0,82.0,30.36,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.01,Highway,39.2,70.0,30.08,10.0,W,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,89.6,75.0,29.95,10.0,SE,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,Beltway,80.0,62.0,30.1,10.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Day
0.0,large_local,37.0,93.0,30.04,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,57.0,94.0,30.09,4.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
12.260000228881836,Interstate,26.6,100.0,30.03,3.0,W,Snow,False,False,False,False,False,False,False,False,Day
0.01,Interstate,53.6,77.0,29.88,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,54.0,40.0,30.25,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Highway,78.0,79.0,29.31,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,61.0,70.0,29.74,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,68.0,100.0,30.07,5.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.01,large_local,39.2,45.0,30.02,10.0,W,Clear,False,False,False,False,False,False,False,True,Night
0.0,Interstate,43.0,27.0,30.12,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,35.6,93.0,30.34,10.0,Calm,Clear,False,False,False,True,False,False,False,False,Day
0.0,Beltway,93.0,37.0,29.77,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
7.4099998474121085,Highway,81.0,42.0,30.09,10.0,N,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,local,23.0,59.0,30.14,10.0,SW,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.01,Beltway,50.0,47.0,30.06,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,82.0,58.0,30.01,10.0,S,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Interstate,84.9,57.0,30.11,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Day
1.527,local,62.6,100.0,29.99,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.921,Beltway,45.9,36.0,29.64,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,81.0,77.0,30.0,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,37.4,71.0,29.76,10.0,NW,Clear,False,False,True,False,False,False,False,False,Night
2.1400001049041752,Interstate,34.0,56.0,30.08,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,True,Night
0.0,Interstate,88.0,55.0,29.91,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Interstate,69.0,73.0,29.08,10.0,S,Fair,False,False,True,False,False,False,False,False,Night
1.100000023841858,local,48.0,62.0,29.21,10.0,W,Windy,False,False,False,False,False,False,False,False,Day
0.0,large_local,84.2,45.0,30.05,10.0,Variable,Clear,False,False,False,False,False,False,False,False,Day
0.01,Interstate,57.0,93.0,30.09,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.959999978542328,large_local,81.0,61.0,29.77,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
5.4099998474121085,Highway,57.0,38.0,30.2,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.0,Beltway,59.0,38.0,29.95,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.906,local,56.3,61.0,30.06,10.0,Calm,Clear,False,True,False,False,False,False,False,True,Day
0.0,Beltway,45.3,84.0,30.18,10.0,NE,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.6859999999999999,local,73.4,61.0,30.27,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
0.7120000000000001,local,82.4,74.0,29.99,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.09,local,55.4,94.0,29.42,10.0,SW,Drizzle,False,False,False,False,False,False,False,False,Day
0.01,Interstate,75.9,43.0,29.79,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Beltway,91.0,47.0,30.03,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.0,Highway,61.0,58.0,29.28,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.01,Beltway,71.6,15.0,29.98,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,64.0,26.0,30.01,10.0,NE,Fair,False,False,True,False,False,False,False,False,Day
0.0,Highway,87.8,58.0,29.81,7.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Beltway,36.5,77.0,30.21,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,76.0,40.0,29.7,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,53.6,100.0,30.17,7.0,SE,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Highway,41.0,57.0,29.69,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Interstate,37.4,87.0,29.78,7.0,S,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Highway,29.0,40.0,30.36,7.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,49.8,37.0,30.21,10.0,S,Overcast,False,True,False,False,False,False,False,False,Day
5.260000228881836,Interstate,30.0,88.0,30.14,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Highway,86.0,70.0,29.78,10.0,SW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.8170000000000001,Interstate,35.1,59.0,30.25,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,63.0,87.0,28.99,10.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Highway,53.1,96.0,30.05,1.8,SE,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,45.0,93.0,29.85,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,48.0,42.0,30.14,10.0,E,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,86.0,58.0,30.01,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,71.0,24.0,29.97,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
1.082,Beltway,79.0,33.0,29.9,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,large_local,33.8,35.0,30.39,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,70.0,93.0,29.84,9.0,NW,Overcast,False,False,False,False,False,False,False,False,Night
0.0,Interstate,64.9,73.0,30.45,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,91.4,52.0,29.95,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
